Filename,Row,Columm,StartTime,EndTime,Completed
20_newsgroups.drift_OpenML,399940,1000,1699271956.2678497,0,-22
20_newsgroups.drift_OpenML,399940,1000,1699271956.2678497,1699272647.424894,1
2dplanes_OpenML,40768,10,1699272648.932148,0,-22
2dplanes_OpenML,40768,10,1699272648.932148,1699272649.50086,1
Ailerons_OpenML,13750,40,1699272650.405276,0,-22
Ailerons_OpenML,13750,40,1699272650.405276,1699272650.6048026,1
BNG(2dplanes)_OpenML,177147,10,1699272652.572272,0,-22
BNG(2dplanes)_OpenML,177147,10,1699272652.572272,1699272659.58478,1
BNG(Australian)_OpenML,1000000,14,1699272661.4912734,0,-22
BNG(Australian)_OpenML,1000000,14,1699272661.4912734,1699272920.107132,1
BNG(SPECT)_OpenML,1000000,22,1699272923.2202816,0,-22
BNG(SPECT)_OpenML,1000000,22,1699272923.2202816,1699273231.5831048,1
BNG(SPECTF)_OpenML,1000000,44,1699273237.4608948,0,-22
BNG(SPECTF)_OpenML,1000000,44,1699273237.4608948,1699273567.079911,1
BNG(adult)_OpenML,1000000,14,1699273568.7549734,0,-22
BNG(adult)_OpenML,1000000,14,1699273568.7549734,1699273783.1932921,1
BNG(anneal)_OpenML,1000000,38,1699273786.0319285,0,-22
BNG(anneal)_OpenML,1000000,38,1699273786.0319285,1699274095.5428042,1
BNG(anneal.ORIG)_OpenML,1000000,38,1699274099.415718,0,-22
BNG(anneal.ORIG)_OpenML,1000000,38,1699274099.415718,1699274412.8539107,1
BNG(anneal.ORIG_COMMA_10000_COMMA_1)_OpenML,1000000,38,1699274416.8098962,0,-22
BNG(anneal.ORIG_COMMA_10000_COMMA_1)_OpenML,1000000,38,1699274416.8098962,1699274743.1163177,1
BNG(anneal.ORIG_COMMA_10000_COMMA_10)_OpenML,1000000,38,1699274746.162628,0,-22
BNG(anneal.ORIG_COMMA_10000_COMMA_10)_OpenML,1000000,38,1699274746.162628,1699275050.5281708,1
BNG(anneal.ORIG_COMMA_10000_COMMA_5)_OpenML,1000000,38,1699275053.3816104,0,-22
BNG(anneal.ORIG_COMMA_10000_COMMA_5)_OpenML,1000000,38,1699275053.3816104,1699275352.1417296,1
BNG(anneal.ORIG_COMMA_1000_COMMA_1)_OpenML,1000000,38,1699275355.1192136,0,-22
BNG(anneal.ORIG_COMMA_1000_COMMA_1)_OpenML,1000000,38,1699275355.1192136,1699275676.3926904,1
BNG(anneal.ORIG_COMMA_5000_COMMA_10)_OpenML,1000000,38,1699275679.296579,0,-22
BNG(anneal.ORIG_COMMA_5000_COMMA_10)_OpenML,1000000,38,1699275679.296579,1699275979.448035,1
BNG(anneal.ORIG_COMMA_5000_COMMA_5)_OpenML,1000000,38,1699275982.329189,0,-22
BNG(anneal.ORIG_COMMA_5000_COMMA_5)_OpenML,1000000,38,1699275982.329189,1699276287.6504369,1
BNG(anneal.ORIG_COMMA_nominal_COMMA_1000000)_OpenML,1000000,38,1699276290.4499066,0,-22
BNG(anneal.ORIG_COMMA_nominal_COMMA_1000000)_OpenML,1000000,38,1699276290.4499066,1699276655.6436536,1
BNG(anneal_COMMA_10000_COMMA_1)_OpenML,1000000,38,1699276659.477009,0,-22
BNG(anneal_COMMA_10000_COMMA_1)_OpenML,1000000,38,1699276659.477009,1699276972.5956132,1
BNG(anneal_COMMA_10000_COMMA_10)_OpenML,1000000,38,1699276975.552394,0,-22
BNG(anneal_COMMA_10000_COMMA_10)_OpenML,1000000,38,1699276975.552394,1699277281.6920183,1
