Name,Time,Memory_Physical,Memory_Virtual
python,1685680442.4277234,3987.07421875,6321.67578125
python,1685680452.4626029,3987.07421875,6321.67578125
python,1685680462.503649,3987.07421875,6321.67578125
python,1685680472.538957,3987.07421875,6321.67578125
python,1685680482.5780075,3987.07421875,6321.67578125
python,1685680492.615485,3987.07421875,6321.67578125
python,1685680502.6555874,3987.07421875,6321.67578125
python,1685680512.690188,3987.07421875,6321.67578125
python,1685680522.730416,3987.07421875,6321.67578125
python,1685680532.7652621,3693.04609375,6117.695703125
python,1685680542.799358,3632.50703125,6830.71015625
python,1685680552.8410563,4038.4765625,6372.9453125
python,1685680562.8761773,4038.4765625,6372.9453125
python,1685680572.9185593,4038.4765625,6372.9453125
python,1685680582.95346,4038.4765625,6372.9453125
python,1685680592.994141,4038.4765625,6372.9453125
python,1685680603.0328612,4038.4765625,6372.9453125
python,1685680613.0741155,4038.4765625,6372.9453125
python,1685680623.1107225,4038.4765625,6372.9453125
python,1685680633.1529553,4038.4765625,6372.9453125
python,1685680643.1931248,4038.4765625,6372.9453125
python,1685680653.22941,4038.4765625,6372.9453125
python,1685680663.2669516,4038.4765625,6372.9453125
python,1685680673.3078842,4038.4765625,6372.9453125
python,1685680683.3426962,4038.4765625,6372.9453125
python,1685680693.3840299,4038.4765625,6372.9453125
python,1685680703.4187346,4038.4765625,6372.9453125
python,1685680713.4598784,4038.4765625,6372.9453125
python,1685680723.4952285,4038.4765625,6372.9453125
python,1685680733.5298116,4038.4765625,6372.9453125
python,1685680743.5701237,4038.4765625,6372.9453125
python,1685680753.6059537,4038.4765625,6372.9453125
python,1685680763.6465285,4038.4765625,6372.9453125
python,1685680773.6814287,4038.4765625,6372.9453125
python,1685680783.721811,4038.4765625,6372.9453125
python,1685680793.756804,4038.4765625,6372.9453125
python,1685680803.7966528,3116.606640625,6449.239453125
python,1685680813.8314176,4038.3515625,6372.9453125
python,1685680823.8659425,4038.3515625,6372.9453125
python,1685680833.907452,4038.3515625,6372.9453125
python,1685680843.9418232,4038.3515625,6372.9453125
python,1685680853.9844563,4038.3515625,6372.9453125
python,1685680864.0205054,4038.3515625,6372.9453125
python,1685680874.0558891,4038.3515625,6372.9453125
python,1685680884.0982237,4038.3515625,6372.9453125
python,1685680894.138368,4038.3515625,6372.9453125
python,1685680904.1741335,4038.3515625,6372.9453125
python,1685680914.2122056,4038.3515625,6372.9453125
python,1685680924.2471027,4038.3515625,6372.9453125
python,1685680934.2871573,4038.3515625,6372.9453125
python,1685680944.3218474,4038.3515625,6372.9453125
python,1685680954.3579981,4038.3515625,6372.9453125
python,1685680964.3942485,4038.3515625,6372.9453125
python,1685680974.434013,4038.3515625,6372.9453125
python,1685680984.4685197,4038.3515625,6372.9453125
python,1685680994.510325,4038.3515625,6372.9453125
python,1685681004.5448585,4038.3515625,6372.9453125
python,1685681014.5848393,4038.3515625,6372.9453125
python,1685681024.6198301,4038.3515625,6372.9453125
python,1685681034.6602614,4038.3515625,6372.9453125
python,1685681044.696093,4038.3515625,6372.9453125
python,1685681054.7368279,4038.3515625,6372.9453125
python,1685681064.7763422,3059.104296875,6449.239453125
python,1685681074.8103468,3962.32890625,6372.9453125
python,1685681084.8533304,4038.6171875,6372.9453125
python,1685681094.8879871,4038.6171875,6372.9453125
python,1685681104.9287224,4038.6171875,6372.9453125
python,1685681114.9657788,4038.6171875,6372.9453125
python,1685681125.0047739,4038.6171875,6372.9453125
python,1685681135.0417573,4038.6171875,6372.9453125
python,1685681145.080071,4038.6171875,6372.9453125
python,1685681155.120159,4038.6171875,6372.9453125
python,1685681165.1555996,4038.6171875,6372.9453125
python,1685681175.1942427,4038.6171875,6372.9453125
python,1685681185.2287545,4038.6171875,6372.9453125
python,1685681195.2637641,4038.6171875,6372.9453125
python,1685681205.3019466,4038.6171875,6372.9453125
python,1685681215.3408804,4038.6171875,6372.9453125
python,1685681225.3756557,4038.6171875,6372.9453125
python,1685681235.4122317,4038.6171875,6372.9453125
python,1685681245.4465253,4038.6171875,6372.9453125
python,1685681255.4848046,4038.6171875,6372.9453125
python,1685681265.5218015,4038.6171875,6372.9453125
python,1685681275.5563881,4038.6171875,6372.9453125
python,1685681285.593488,4038.6171875,6372.9453125
python,1685681295.6309292,4038.6171875,6372.9453125
python,1685681305.6653464,4038.6171875,6372.9453125
python,1685681315.7025378,4038.6171875,6372.9453125
python,1685681325.7384067,3721.830859375,6101.727734375
python,1685681335.7754533,3613.119140625,6830.71015625
python,1685681345.8131742,4038.77734375,6372.9453125
python,1685681355.8482928,4038.77734375,6372.9453125
python,1685681365.882425,4038.77734375,6372.9453125
python,1685681375.9217877,4038.77734375,6372.9453125
python,1685681385.9587827,4038.77734375,6372.9453125
python,1685681395.9970715,4038.77734375,6372.9453125
python,1685681406.0343666,4038.77734375,6372.9453125
python,1685681416.0708416,4038.77734375,6372.9453125
python,1685681426.1121883,4038.77734375,6372.9453125
python,1685681436.1475742,4038.77734375,6372.9453125
python,1685681446.1877873,4038.77734375,6372.9453125
python,1685681456.2239404,4038.77734375,6372.9453125
python,1685681466.26312,4038.77734375,6372.9453125
python,1685681476.3000326,4038.77734375,6372.9453125
python,1685681486.3400862,4038.77734375,6372.9453125
python,1685681496.3770375,4038.77734375,6372.9453125
python,1685681506.4165225,4038.77734375,6372.9453125
python,1685681516.456151,4038.77734375,6372.9453125
python,1685681526.4906514,4038.77734375,6372.9453125
python,1685681536.5302346,4038.77734375,6372.9453125
python,1685681546.5690103,4038.77734375,6372.9453125
python,1685681556.606729,4038.77734375,6372.9453125
python,1685681566.646519,4038.77734375,6372.9453125
python,1685681576.684989,4038.77734375,6372.9453125
python,1685681586.7232091,4038.77734375,6372.9453125
python,1685681596.7575045,3094.469140625,6462.995703125
python,1685681606.7967877,4039.03125,6372.9453125
python,1685681616.831869,4039.03125,6372.9453125
python,1685681626.870661,4039.03125,6372.9453125
python,1685681636.9052567,4039.03125,6372.9453125
python,1685681646.9442165,4039.03125,6372.9453125
python,1685681656.9792643,4039.03125,6372.9453125
python,1685681667.0209548,4039.03125,6372.9453125
python,1685681677.0565612,4039.03125,6372.9453125
python,1685681687.0977142,4039.03125,6372.9453125
python,1685681697.132944,4039.03125,6372.9453125
python,1685681707.1723962,4039.03125,6372.9453125
python,1685681717.206452,4039.03125,6372.9453125
python,1685681727.2462664,4039.03125,6372.9453125
python,1685681737.2807145,4039.03125,6372.9453125
python,1685681747.322564,4039.03125,6372.9453125
python,1685681757.357655,4039.03125,6372.9453125
python,1685681767.398203,4039.03125,6372.9453125
python,1685681777.4334211,4039.03125,6372.9453125
python,1685681787.4746022,4039.03125,6372.9453125
python,1685681797.510539,4039.03125,6372.9453125
python,1685681807.5492826,4039.03125,6372.9453125
python,1685681817.5863419,4039.03125,6372.9453125
python,1685681827.624438,4039.03125,6372.9453125
python,1685681837.6614847,4039.03125,6372.9453125
python,1685681847.7008255,4039.03125,6372.9453125
python,1685681857.736974,3171.14140625,6525.53359375
python,1685681867.778832,3962.9109375,6372.9453125
python,1685681877.8133712,4039.19921875,6372.9453125
python,1685681887.8523028,4039.19921875,6372.9453125
python,1685681897.887577,4039.19921875,6372.9453125
python,1685681907.9275074,4039.19921875,6372.9453125
python,1685681917.9630616,4039.19921875,6372.9453125
python,1685681928.000655,4039.19921875,6372.9453125
python,1685681938.0366287,4039.19921875,6372.9453125
python,1685681948.0755002,4039.19921875,6372.9453125
python,1685681958.110194,4039.19921875,6372.9453125
python,1685681968.1457913,4039.19921875,6372.9453125
python,1685681978.1856158,4039.19921875,6372.9453125
python,1685681988.2220492,4039.19921875,6372.9453125
python,1685681998.2590778,4039.19921875,6372.9453125
python,1685682008.2969656,4039.19921875,6372.9453125
python,1685682018.334236,4039.19921875,6372.9453125
python,1685682028.3746023,4039.19921875,6372.9453125
python,1685682038.4114172,4039.19921875,6372.9453125
python,1685682048.4497025,4039.19921875,6372.9453125
python,1685682058.4830008,4039.19921875,6372.9453125
python,1685682068.5189395,4039.19921875,6372.9453125
python,1685682078.558487,4039.19921875,6372.9453125
python,1685682088.595818,4039.19921875,6372.9453125
python,1685682098.6371624,4039.19921875,6372.9453125
python,1685682108.6761026,4039.19921875,6372.9453125
python,1685682118.71631,3776.905078125,6373.244140625
python,1685682128.7524178,6541.415234375,13240.357421875
python,1685682138.793043,8704.08046875,21022.39765625
python,1685682148.8303225,11675.342578125,15529.2265625
python,1685682158.8721418,13201.1953125,15529.2265625
python,1685682168.910854,13201.1953125,15529.2265625
python,1685682178.9515815,13201.1953125,15529.2265625
python,1685682188.9903374,13201.1953125,15529.2265625
python,1685682199.032899,13201.1953125,15529.2265625
python,1685682209.0675397,13201.1953125,15529.2265625
python,1685682219.109221,13201.1953125,15529.2265625
python,1685682229.1439965,13201.1953125,15529.2265625
python,1685682239.1851528,13201.1953125,15529.2265625
python,1685682249.220074,13201.1953125,15529.2265625
python,1685682259.2550275,13201.1953125,15529.2265625
python,1685682269.294587,13201.1953125,15529.2265625
python,1685682279.3301115,13201.1953125,15529.2265625
python,1685682289.3725584,13201.1953125,15529.2265625
python,1685682299.4078171,13201.1953125,15529.2265625
python,1685682309.446732,13201.1953125,15529.2265625
python,1685682319.4828284,13201.1953125,15529.2265625
python,1685682329.5231526,13201.1953125,15529.2265625
python,1685682339.5615993,13201.1953125,15529.2265625
python,1685682349.5981126,13201.1953125,15529.2265625
python,1685682359.6377554,13201.1953125,15529.2265625
python,1685682369.6737645,13201.1953125,15529.2265625
python,1685682379.713495,13201.1953125,15529.2265625
python,1685682389.7503977,13201.1953125,15529.2265625
python,1685682399.7900004,13201.1953125,15529.2265625
python,1685682409.824805,13201.1953125,15529.2265625
python,1685682419.864864,13201.1953125,15529.2265625
python,1685682429.9001672,13201.1953125,15529.2265625
python,1685682439.9410908,13201.1953125,15529.2265625
python,1685682449.9793568,13201.1953125,15529.2265625
python,1685682460.0192883,13201.1953125,15529.2265625
python,1685682470.0544753,13201.1953125,15529.2265625
python,1685682480.0897396,13201.1953125,15529.2265625
python,1685682490.1243007,13201.1953125,15529.2265625
python,1685682500.158653,13201.1953125,15529.2265625
python,1685682510.1958513,13201.1953125,15529.2265625
python,1685682520.2309482,13201.1953125,15529.2265625
python,1685682530.2673988,13201.1953125,15529.2265625
python,1685682540.302713,13201.1953125,15529.2265625
python,1685682550.3413424,13201.1953125,15529.2265625
python,1685682560.3764613,13201.1953125,15529.2265625
python,1685682570.4159524,13201.1953125,15529.2265625
python,1685682580.4511235,13201.1953125,15529.2265625
python,1685682590.4904494,13201.1953125,15529.2265625
python,1685682600.5254376,13201.1953125,15529.2265625
python,1685682610.5626326,13201.1953125,15529.2265625
python,1685682620.5982592,13201.1953125,15529.2265625
python,1685682630.6360683,13201.1953125,15529.2265625
python,1685682640.674415,13201.1953125,15529.2265625
python,1685682650.7143006,13201.1953125,15529.2265625
python,1685682660.7526648,13201.1953125,15529.2265625
python,1685682670.7912712,13201.1953125,15529.2265625
python,1685682680.8322315,13201.1953125,15529.2265625
python,1685682690.8697734,13201.1953125,15529.2265625
python,1685682700.9125204,13201.1953125,15529.2265625
python,1685682710.9501958,13201.1953125,15529.2265625
python,1685682720.9922779,13201.1953125,15529.2265625
python,1685682731.0267036,13201.1953125,15529.2265625
python,1685682741.0647058,13201.1953125,15529.2265625
python,1685682751.100704,13201.1953125,15529.2265625
python,1685682761.136124,13201.1953125,15529.2265625
python,1685682771.1789634,13201.1953125,15529.2265625
python,1685682781.2139544,13201.1953125,15529.2265625
python,1685682791.2538943,13201.1953125,15529.2265625
python,1685682801.2891846,13201.1953125,15529.2265625
python,1685682811.3292887,13201.1953125,15529.2265625
python,1685682821.3634138,13201.1953125,15529.2265625
python,1685682831.4074385,13201.1953125,15529.2265625
python,1685682841.4436398,13201.1953125,15529.2265625
python,1685682851.4856668,13201.1953125,15529.2265625
python,1685682861.5205173,13201.1953125,15529.2265625
python,1685682871.5619004,13201.1953125,15529.2265625
python,1685682881.5986514,13201.1953125,15529.2265625
python,1685682891.6392488,13201.1953125,15529.2265625
python,1685682901.6747637,13201.1953125,15529.2265625
python,1685682911.7113767,13201.1953125,15529.2265625
python,1685682921.7482257,13201.1953125,15529.2265625
python,1685682931.788146,13201.1953125,15529.2265625
python,1685682941.8230865,13201.1953125,15529.2265625
python,1685682951.858163,13201.1953125,15529.2265625
python,1685682961.8976545,13201.1953125,15529.2265625
python,1685682971.932821,13201.1953125,15529.2265625
python,1685682981.9684196,13201.1953125,15529.2265625
python,1685682992.007367,13201.1953125,15529.2265625
python,1685683002.0423002,13201.1953125,15529.2265625
python,1685683012.0845284,13201.1953125,15529.2265625
python,1685683022.1200824,13201.1953125,15529.2265625
python,1685683032.1591556,13201.1953125,15529.2265625
python,1685683042.1993868,13201.1953125,15529.2265625
python,1685683052.235313,13201.1953125,15529.2265625
python,1685683062.2758515,13201.1953125,15529.2265625
python,1685683072.3150394,13201.1953125,15529.2265625
python,1685683082.3519228,13201.1953125,15529.2265625
python,1685683092.391351,13201.1953125,15529.2265625
python,1685683102.4278374,13201.1953125,15529.2265625
python,1685683112.4708269,13201.1953125,15529.2265625
python,1685683122.5056968,13201.1953125,15529.2265625
python,1685683132.5460384,13201.1953125,15529.2265625
python,1685683142.5811803,13201.1953125,15529.2265625
python,1685683152.6196404,13201.1953125,15529.2265625
python,1685683162.6561315,13201.1953125,15529.2265625
python,1685683172.695022,8269.91953125,11333.00703125
python,1685683182.730788,10225.6328125,23616.394140625
python,1685683192.769863,12231.290625,19649.10390625
python,1685683202.8032508,15494.58984375,17818.046875
python,1685683212.8425322,15494.58984375,17818.046875
python,1685683222.8768954,15494.58984375,17818.046875
python,1685683232.9191818,15494.58984375,17818.046875
python,1685683242.9550395,15494.58984375,17818.046875
python,1685683252.997274,15494.58984375,17818.046875
python,1685683263.0321577,15494.58984375,17818.046875
python,1685683273.0744069,15494.58984375,17818.046875
python,1685683283.1096578,15494.58984375,17818.046875
python,1685683293.1497264,15494.58984375,17818.046875
python,1685683303.184408,15494.58984375,17818.046875
python,1685683313.226704,15494.58984375,17818.046875
python,1685683323.260563,15494.58984375,17818.046875
python,1685683333.3024237,15494.58984375,17818.046875
python,1685683343.3370547,15494.58984375,17818.046875
python,1685683353.3794987,15494.58984375,17818.046875
python,1685683363.4145224,15494.58984375,17818.046875
python,1685683373.4567897,15494.58984375,17818.046875
python,1685683383.4917998,15494.58984375,17818.046875
python,1685683393.5333586,15494.58984375,17818.046875
python,1685683403.5686293,15494.58984375,17818.046875
python,1685683413.60952,15494.58984375,17818.046875
python,1685683423.6442766,15494.58984375,17818.046875
python,1685683433.6869988,15494.58984375,17818.046875
python,1685683443.7209554,15494.58984375,17818.046875
python,1685683453.7560487,15494.58984375,17818.046875
python,1685683463.7963078,15494.58984375,17818.046875
python,1685683473.830959,15494.58984375,17818.046875
python,1685683483.865662,15494.58984375,17818.046875
python,1685683493.9067786,15494.58984375,17818.046875
python,1685683503.9418483,15494.58984375,17818.046875
python,1685683513.9780502,15494.58984375,17818.046875
python,1685683524.0173528,15494.58984375,17818.046875
python,1685683534.0516853,15494.58984375,17818.046875
python,1685683544.091244,15494.58984375,17818.046875
python,1685683554.1256425,15494.58984375,17818.046875
python,1685683564.1665199,15494.58984375,17818.046875
python,1685683574.2019596,15494.58984375,17818.046875
python,1685683584.2404447,15494.58984375,17818.046875
python,1685683594.2757237,15494.58984375,17818.046875
python,1685683604.3140926,15494.58984375,17818.046875
python,1685683614.3502026,15494.58984375,17818.046875
python,1685683624.3880892,15494.58984375,17818.046875
python,1685683634.4229758,15494.58984375,17818.046875
python,1685683644.4609406,15494.58984375,17818.046875
python,1685683654.495701,15494.58984375,17818.046875
python,1685683664.5347538,15494.58984375,17818.046875
python,1685683674.5692518,15494.58984375,17818.046875
python,1685683684.6061752,15494.58984375,17818.046875
python,1685683694.6412344,15494.58984375,17818.046875
python,1685683704.68284,15494.58984375,17818.046875
python,1685683714.7182066,15494.58984375,17818.046875
python,1685683724.7575526,15494.58984375,17818.046875
python,1685683734.7923684,15494.58984375,17818.046875
python,1685683744.8317885,15494.58984375,17818.046875
python,1685683754.8705757,15494.58984375,17818.046875
python,1685683764.9056394,15494.58984375,17818.046875
python,1685683774.9460204,15494.58984375,17818.046875
python,1685683784.980557,15494.58984375,17818.046875
python,1685683795.021405,15494.58984375,17818.046875
python,1685683805.0565474,15494.58984375,17818.046875
python,1685683815.0917833,15494.58984375,17818.046875
python,1685683825.1294134,15494.58984375,17818.046875
python,1685683835.1648023,15494.58984375,17818.046875
python,1685683845.204575,15494.58984375,17818.046875
python,1685683855.2400563,15494.58984375,17818.046875
python,1685683865.2758505,15494.58984375,17818.046875
python,1685683875.3175924,15494.58984375,17818.046875
python,1685683885.3552732,15494.58984375,17818.046875
python,1685683895.3947592,15494.58984375,17818.046875
python,1685683905.4313972,15494.58984375,17818.046875
python,1685683915.4735956,15494.58984375,17818.046875
python,1685683925.5087802,15494.58984375,17818.046875
python,1685683935.5477633,15494.58984375,17818.046875
python,1685683945.588431,15494.58984375,17818.046875
python,1685683955.6232731,15494.58984375,17818.046875
python,1685683965.6657398,15494.58984375,17818.046875
python,1685683975.699868,15494.58984375,17818.046875
python,1685683985.7406054,15494.58984375,17818.046875
python,1685683995.774077,15494.58984375,17818.046875
python,1685684005.8170269,15494.58984375,17818.046875
python,1685684015.854481,15494.58984375,17818.046875
python,1685684025.8960743,15494.58984375,17818.046875
python,1685684035.9340513,15494.58984375,17818.046875
python,1685684045.9741182,15494.58984375,17818.046875
python,1685684056.0126617,15494.58984375,17818.046875
python,1685684066.050838,15494.58984375,17818.046875
python,1685684076.0877995,15494.58984375,17818.046875
python,1685684086.1272893,15494.58984375,17818.046875
python,1685684096.1666422,15494.58984375,17818.046875
python,1685684106.2069874,15494.58984375,17818.046875
python,1685684116.2418456,15494.58984375,17818.046875
python,1685684126.2835455,15494.58984375,17818.046875
python,1685684136.317807,15494.58984375,17818.046875
python,1685684146.3579118,15494.58984375,17818.046875
python,1685684156.3938053,15494.58984375,17818.046875
python,1685684166.4330792,15494.58984375,17818.046875
python,1685684176.4742477,15494.58984375,17818.046875
python,1685684186.509216,15494.58984375,17818.046875
python,1685684196.5460277,15494.58984375,17818.046875
python,1685684206.5854812,15494.58984375,17818.046875
python,1685684216.6233106,11613.03828125,14461.108984375
python,1685684226.657431,9916.48203125,17894.29453125
python,1685684236.6916196,10889.306640625,22395.689453125
python,1685684246.7307067,14884.26015625,17818.046875
python,1685684256.7650065,15494.59765625,17818.046875
python,1685684266.8043735,15494.59765625,17818.046875
python,1685684276.8387496,15494.59765625,17818.046875
python,1685684286.8757741,15494.59765625,17818.046875
python,1685684296.91155,15494.59765625,17818.046875
python,1685684306.9487073,15494.59765625,17818.046875
python,1685684316.989496,15494.59765625,17818.046875
python,1685684327.024369,15494.59765625,17818.046875
python,1685684337.0647452,15494.59765625,17818.046875
python,1685684347.0996168,15494.59765625,17818.046875
python,1685684357.1366975,15494.59765625,17818.046875
python,1685684367.1721332,15494.59765625,17818.046875
python,1685684377.2095654,15494.59765625,17818.046875
python,1685684387.2458556,15494.59765625,17818.046875
python,1685684397.2833385,15494.59765625,17818.046875
python,1685684407.318594,15494.59765625,17818.046875
python,1685684417.355291,15494.59765625,17818.046875
python,1685684427.3917255,15494.59765625,17818.046875
python,1685684437.4303849,15494.59765625,17818.046875
python,1685684447.4663715,15494.59765625,17818.046875
python,1685684457.5013523,15494.59765625,17818.046875
python,1685684467.5383334,15494.59765625,17818.046875
python,1685684477.5725882,15494.59765625,17818.046875
python,1685684487.6103635,15494.64140625,17818.046875
python,1685684497.6448405,15494.65234375,17818.046875
python,1685684507.68494,15494.65234375,17818.046875
python,1685684517.7205446,15494.65234375,17818.046875
python,1685684527.7592123,15494.65234375,17818.046875
python,1685684537.7986345,15494.65234375,17818.046875
python,1685684547.8397708,15494.65234375,17818.046875
python,1685684557.8793032,15494.65234375,17818.046875
python,1685684567.9205942,15494.65234375,17818.046875
python,1685684577.9603045,15494.65234375,17818.046875
python,1685684588.0012658,15494.65234375,17818.046875
python,1685684598.0394897,15494.65234375,17818.046875
python,1685684608.0816936,15494.65234375,17818.046875
python,1685684618.116296,15494.65234375,17818.046875
python,1685684628.1577756,15494.65234375,17818.046875
python,1685684638.1932945,15494.65234375,17818.046875
python,1685684648.2325647,15494.65234375,17818.046875
python,1685684658.2681093,15494.65234375,17818.046875
python,1685684668.3099868,15494.65234375,17818.046875
python,1685684678.3441854,15494.65234375,17818.046875
python,1685684688.3876889,15494.65234375,17818.046875
python,1685684698.4221423,15494.65234375,17818.046875
python,1685684708.4629617,15494.65234375,17818.046875
python,1685684718.4981923,15494.65234375,17818.046875
python,1685684728.537651,15494.65234375,17818.046875
python,1685684738.5726378,15494.65234375,17818.046875
python,1685684748.6140056,15494.65234375,17818.046875
python,1685684758.6494591,15494.65234375,17818.046875
python,1685684768.6887422,15494.65234375,17818.046875
python,1685684778.7248354,15494.65234375,17818.046875
python,1685684788.765877,15494.65234375,17818.046875
python,1685684798.8010514,15494.65234375,17818.046875
python,1685684808.8425324,15494.65234375,17818.046875
python,1685684818.8774538,15494.65234375,17818.046875
python,1685684828.9198003,15494.65234375,17818.046875
python,1685684838.9553459,15494.65234375,17818.046875
python,1685684848.9979982,15494.65234375,17818.046875
python,1685684859.0349026,15494.65234375,17818.046875
python,1685684869.0764751,15494.65234375,17818.046875
python,1685684879.113072,15494.65234375,17818.046875
python,1685684889.1529064,15494.65234375,17818.046875
python,1685684899.1934888,15494.65234375,17818.046875
python,1685684909.2282012,15494.65234375,17818.046875
python,1685684919.268741,15494.65234375,17818.046875
python,1685684929.3053102,15494.65234375,17818.046875
python,1685684939.3480446,15494.65234375,17818.046875
python,1685684949.3852017,15494.65234375,17818.046875
python,1685684959.4273694,15494.65234375,17818.046875
python,1685684969.4641452,15494.65234375,17818.046875
python,1685684979.5071728,15494.65234375,17818.046875
python,1685684989.546569,15494.65234375,17818.046875
python,1685684999.5812914,15494.65234375,17818.046875
python,1685685009.618333,15494.65234375,17818.046875
python,1685685019.6549911,15494.65234375,17818.046875
python,1685685029.6896005,15494.65234375,17818.046875
python,1685685039.7261777,15494.65234375,17818.046875
python,1685685049.7647731,15494.65234375,17818.046875
python,1685685059.8022788,15494.65234375,17818.046875
python,1685685069.8400078,15494.65234375,17818.046875
python,1685685079.8795338,15494.65234375,17818.046875
python,1685685089.9175098,15494.65234375,17818.046875
python,1685685099.9559443,15494.65234375,17818.046875
python,1685685109.991633,15494.65234375,17818.046875
python,1685685120.0302973,15494.65234375,17818.046875
python,1685685130.065444,15494.65234375,17818.046875
python,1685685140.1032248,15494.65234375,17818.046875
python,1685685150.139346,15494.65234375,17818.046875
python,1685685160.1776557,15494.65234375,17818.046875
python,1685685170.2141929,15494.65234375,17818.046875
python,1685685180.2495794,15494.65234375,17818.046875
python,1685685190.2857451,15494.65234375,17818.046875
