Row,10,20,30,40,50,60,70,80,90,100
100000,11.00732421875,16.53317904472351,26.45764398574829,28.591902256011963,39.626469135284424,47.06177568435669,54.311001777648926,63.50170707702637,70.88809585571289,76.86437821388245
200000,25.144434928894043,37.01171398162842,44.81416392326355,73.04569888114929,87.28935098648071,104.01716184616089,123.16677808761597,137.16377186775208,249.1424081325531,171.94771695137024
300000,35.79487919807434,59.818995237350464,85.54584503173828,113.88772010803223,116.39983797073364,164.91846680641174,192.53984689712524,220.01799511909485,251.0698311328888,275.0431549549103
400000,43.64031195640564,70.71739482879639,122.86053490638733,154.46390104293823,170.27006483078003,223.75551986694336,266.3692030906677,306.1927328109741,341.2623851299286,374.0875747203827
500000,60.54340481758118,85.88427901268005,135.8653919696808,147.44251203536987,252.53148794174194,292.75737595558167,337.6488530635834,377.83873677253723,429.42838978767395,473.94524121284485
600000,83.11608099937439,121.94826102256775,277.7527141571045,243.99490094184875,302.95376896858215,368.4552049636841,516.9942810535431,442.4853458404541,459.93114709854126,605.8817718029022
700000,85.06719708442688,129.04195189476013,220.98331212997437,289.757954120636,358.7684679031372,429.9220299720764,491.41385793685913,570.0623750686646,638.204648733139,635.1428899765015
800000,98.97845411300659,196.36522006988525,237.87692403793335,335.2973041534424,410.8121848106384,488.4129590988159,581.8687100410461,589.4405801296234,731.2091777324677,813.7813889980316
900000,109.0172369480133,188.3346951007843,292.35344409942627,382.2380950450897,470.65909695625305,581.7035939693451,666.6885080337524,739.9080498218536,830.433572769165,798.0574390888214
1000000,118.85481405258179,223.1386320590973,269.1483988761902,386.6751058101654,548.5138492584229,649.660402059555,715.3402969837189,853.1048438549042,924.0635311603546,1026.7732379436493
