Row,10,20,30,40,50,60,70,80,90,100
100000,0.7117269039154053,1.1983559131622314,1.4298810958862305,1.7669141292572021,2.096158981323242,2.4968369007110596,3.039228916168213,3.488654851913452,3.8816380500793457,4.358065128326416
200000,1.2947518825531006,2.0816378593444824,2.838059902191162,3.5011138916015625,4.322813034057617,5.222799777984619,6.837158918380737,8.263619899749756,9.191277027130127,10.3561429977417
300000,1.9221022129058838,3.1399171352386475,4.34905481338501,5.304845094680786,6.541588068008423,7.794806957244873,10.81708288192749,12.500346899032593,13.98447322845459,15.695502996444702
400000,2.5506961345672607,4.133362770080566,5.753805160522461,7.04426383972168,8.86671495437622,10.21048092842102,14.757092952728271,17.02609896659851,19.489429235458374,22.054393768310547
500000,3.1889326572418213,5.325506925582886,7.950276136398315,9.703125,11.171124935150146,13.047445058822632,18.899817943572998,21.56598997116089,23.61632513999939,26.859875917434692
600000,3.859710931777954,6.319801092147827,8.601490020751953,11.204551935195923,14.233023881912231,16.41043710708618,20.811405897140503,24.719754934310913,28.337905883789062,31.88437032699585
700000,4.408103942871094,7.2900519371032715,10.073055982589722,12.251614093780518,15.299242973327637,18.182068347930908,24.030760049819946,29.266175031661987,34.21302771568298,55.39984107017517
800000,5.117892026901245,8.49723196029663,11.685718059539795,14.846817970275879,18.414838075637817,21.173614025115967,28.211878061294556,34.448912143707275,56.230939865112305,60.32516622543335
900000,5.7247397899627686,9.64258098602295,13.250363826751709,16.955424070358276,20.616600036621094,24.890639781951904,32.35079598426819,54.08183813095093,61.92815113067627,69.7388117313385
1000000,6.342851877212524,11.107692003250122,15.31998085975647,19.03513789176941,23.12110424041748,27.571124792099,51.34304118156433,60.52353000640869,66.84564805030823,76.51336789131165
