Filename,Row,Columm,Mode,System,Time,ARI
20_newsgroups.drift_OpenML,399940,1000,ACE,thelma_sil,1694.8303065299988,-0.023615906640633545
2dplanes_OpenML,40768,10,ACE,thelma_sil,3.0583693981170654,4.756853110869724e-07
Ailerons_OpenML,13750,40,ACE,thelma_sil,3.3192009925842285,0.0010925341507352455
BNG(2dplanes)_OpenML,177147,10,ACE,thelma_sil,11.08559513092041,7.525740588578148e-10
BNG(Australian)_OpenML,1000000,14,ACE,thelma_sil,105.08664464950562,0.2871204964097801
BNG(SPECT)_OpenML,1000000,22,ACE,thelma_sil,115.13439798355103,-0.04296747759241475
BNG(SPECTF)_OpenML,1000000,44,ACE,thelma_sil,355.3030686378479,-0.05544176546062703
BNG(adult)_OpenML,1000000,14,ACE,thelma_sil,83.31807708740234,-0.0030045145076892936
BNG(anneal)_OpenML,1000000,38,ACE,thelma_sil,181.5103359222412,0.01188027777471447
BNG(anneal.ORIG)_OpenML,1000000,38,ACE,thelma_sil,183.6706702709198,-0.00025821663579695065
BNG(anneal.ORIG_COMMA_10000_COMMA_1)_OpenML,1000000,38,ACE,thelma_sil,176.51725387573242,0.14032863641772136
BNG(anneal.ORIG_COMMA_10000_COMMA_10)_OpenML,1000000,38,ACE,thelma_sil,185.54870510101318,0.029489266816924355
BNG(anneal.ORIG_COMMA_10000_COMMA_5)_OpenML,1000000,38,ACE,thelma_sil,184.05535125732422,0.06741257091427019
BNG(anneal.ORIG_COMMA_1000_COMMA_1)_OpenML,1000000,38,ACE,thelma_sil,180.47715735435486,0.027968105442851665
BNG(anneal.ORIG_COMMA_5000_COMMA_10)_OpenML,1000000,38,ACE,thelma_sil,187.52667903900146,0.027800456281815617
BNG(anneal.ORIG_COMMA_5000_COMMA_5)_OpenML,1000000,38,ACE,thelma_sil,186.46717381477356,0.028492298171127254
BNG(anneal.ORIG_COMMA_nominal_COMMA_1000000)_OpenML,1000000,38,ACE,thelma_sil,165.90593791007996,0.008740189203842327
BNG(anneal_COMMA_10000_COMMA_1)_OpenML,1000000,38,ACE,thelma_sil,186.57416677474976,-0.006234605099378723
BNG(anneal_COMMA_10000_COMMA_10)_OpenML,1000000,38,ACE,thelma_sil,188.7317454814911,0.017098975385080862
BNG(anneal_COMMA_10000_COMMA_5)_OpenML,1000000,38,ACE,thelma_sil,179.05913925170898,0.008750964998750685
BNG(anneal_COMMA_1000_COMMA_1)_OpenML,1000000,38,ACE,thelma_sil,190.28460884094238,0.016154464023706714
BNG(anneal_COMMA_1000_COMMA_10)_OpenML,1000000,38,ACE,thelma_sil,193.49248385429382,-0.01638365904835383
BNG(anneal_COMMA_1000_COMMA_5)_OpenML,1000000,38,ACE,thelma_sil,186.01201224327087,-0.024623583542654544
BNG(anneal_COMMA_5000_COMMA_1)_OpenML,1000000,38,ACE,thelma_sil,186.87354969978333,0.006895833123843118
BNG(anneal_COMMA_5000_COMMA_5)_OpenML,1000000,38,ACE,thelma_sil,188.41248536109924,0.01640128656613036
BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML,1000000,38,ACE,thelma_sil,167.9016969203949,0.3166271187930141
BNG(audiology_COMMA_1000_COMMA_1)_OpenML,1000000,69,ACE,thelma_sil,296.7470693588257,0.001412557306301486
BNG(audiology_COMMA_1000_COMMA_5)_OpenML,1000000,69,ACE,thelma_sil,298.5918366909027,0.0005812228013911156
BNG(audiology_COMMA_5000_COMMA_1)_OpenML,1000000,69,ACE,thelma_sil,285.0103838443756,0.011945703016410543
BNG(audiology_COMMA_5000_COMMA_10)_OpenML,1000000,69,ACE,thelma_sil,290.2356708049774,0.001521295766084799
BNG(audiology_COMMA_5000_COMMA_5)_OpenML,1000000,69,ACE,thelma_sil,296.79148030281067,0.006658781472808512
BNG(autoHorse)_OpenML,1000000,25,ACE,thelma_sil,183.56589555740356,1.2871534014416565e-08
BNG(autoPrice)_OpenML,1000000,15,ACE,thelma_sil,147.31933069229126,1.9115670465662756e-08
BNG(auto_price)_OpenML,1000000,15,ACE,thelma_sil,146.03544402122498,1.737429275210376e-08
BNG(autos)_OpenML,1000000,25,ACE,thelma_sil,175.65492820739746,0.004737940088475733
BNG(autos_COMMA_10000_COMMA_1)_OpenML,1000000,25,ACE,thelma_sil,182.7758047580719,-0.0006516512498498159
BNG(autos_COMMA_10000_COMMA_10)_OpenML,1000000,25,ACE,thelma_sil,181.76956367492676,0.0012734686884921659
BNG(autos_COMMA_10000_COMMA_5)_OpenML,1000000,25,ACE,thelma_sil,176.51770615577698,-0.001601068186013253
BNG(autos_COMMA_1000_COMMA_1)_OpenML,1000000,25,ACE,thelma_sil,183.7542018890381,0.0014603944795932714
BNG(autos_COMMA_1000_COMMA_10)_OpenML,1000000,25,ACE,thelma_sil,183.04043912887573,-0.0009823027877723617
BNG(autos_COMMA_1000_COMMA_5)_OpenML,1000000,25,ACE,thelma_sil,175.68937969207764,-0.0010917919066957158
BNG(autos_COMMA_5000_COMMA_1)_OpenML,1000000,25,ACE,thelma_sil,183.60786604881287,-0.00242342530446676
BNG(autos_COMMA_5000_COMMA_10)_OpenML,1000000,25,ACE,thelma_sil,182.11215925216675,-0.0008362066292817426
BNG(autos_COMMA_5000_COMMA_5)_OpenML,1000000,25,ACE,thelma_sil,175.59757542610168,0.001413860607167499
BNG(bridges_version1)_OpenML,1000000,12,ACE,thelma_sil,88.14110207557678,-0.004002462077450378
BNG(cholesterol)_OpenML,1000000,13,ACE,thelma_sil,106.53654885292053,1.947587271997762e-10
BNG(colic)_OpenML,1000000,22,ACE,thelma_sil,134.80579090118408,-0.006545524252668048
BNG(colic.ORIG)_OpenML,1000000,27,ACE,thelma_sil,163.73470664024353,-0.0001293132511758627
BNG(colic_COMMA_nominal_COMMA_1000000)_OpenML,1000000,22,ACE,thelma_sil,115.45988345146179,-0.02077777196997298
BNG(cpu_act)_OpenML,1000000,21,ACE,thelma_sil,177.07502126693726,5.7792682537826843e-08
BNG(cpu_small)_OpenML,1000000,12,ACE,thelma_sil,128.14408946037292,1.7357812887222492e-08
BNG(credit-a)_OpenML,1000000,15,ACE,thelma_sil,107.03269100189209,0.02931546798960283
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1000000,15,ACE,thelma_sil,81.43907427787781,0.009431548455920546
BNG(credit-g)_OpenML,1000000,20,ACE,thelma_sil,121.95731973648071,0.04783141437210252
BNG(credit-g_COMMA_nominal_COMMA_1000000)_OpenML,1000000,20,ACE,thelma_sil,107.60600852966309,0.023434572037865566
BNG(cylinder-bands)_OpenML,1000000,39,ACE,thelma_sil,230.90935063362122,0.0005295722192801074
BNG(cylinder-bands_COMMA_nominal_COMMA_1000000)_OpenML,1000000,39,ACE,thelma_sil,190.13513946533203,2.818619591727161e-06
BNG(dermatology_COMMA_nominal_COMMA_1000000)_OpenML,1000000,34,ACE,thelma_sil,161.5531370639801,-0.00015641338249631416
BNG(elevators)_OpenML,1000000,18,ACE,thelma_sil,149.53728199005127,0.0002910164542159125
BNG(eucalyptus)_OpenML,1000000,19,ACE,thelma_sil,142.65667533874512,-0.0019237698199113422
BNG(heart-c_COMMA_nominal_COMMA_1000000)_OpenML,1000000,13,ACE,thelma_sil,83.22280144691467,0.2030542299024038
BNG(heart-h_COMMA_nominal_COMMA_1000000)_OpenML,1000000,13,ACE,thelma_sil,76.03702878952026,0.21010221220653583
BNG(heart-statlog_COMMA_nominal_COMMA_1000000)_OpenML,1000000,13,ACE,thelma_sil,82.36815476417542,0.1521903221648192
BNG(hepatitis_COMMA_nominal_COMMA_1000000)_OpenML,1000000,19,ACE,thelma_sil,105.17214345932007,-0.02791799119822103
BNG(hypothyroid_COMMA_nominal_COMMA_1000000)_OpenML,1000000,29,ACE,thelma_sil,128.68215107917786,0.0022848228554438435
BNG(kr-vs-kp)_OpenML,1000000,36,ACE,thelma_sil,176.46200299263,1.1565569193886541e-05
BNG(kr-vs-kp_COMMA_10000_COMMA_1)_OpenML,1000000,36,ACE,thelma_sil,176.21648740768433,-1.793526257919965e-06
BNG(kr-vs-kp_COMMA_10000_COMMA_10)_OpenML,1000000,36,ACE,thelma_sil,169.699068069458,-2.5096536211271275e-06
BNG(kr-vs-kp_COMMA_10000_COMMA_5)_OpenML,1000000,36,ACE,thelma_sil,175.96320915222168,-2.6038847699961496e-06
BNG(kr-vs-kp_COMMA_1000_COMMA_1)_OpenML,1000000,36,ACE,thelma_sil,175.49609899520874,-5.039321560529619e-06
BNG(kr-vs-kp_COMMA_1000_COMMA_10)_OpenML,1000000,36,ACE,thelma_sil,168.4591474533081,7.459739767143202e-06
BNG(kr-vs-kp_COMMA_1000_COMMA_5)_OpenML,1000000,36,ACE,thelma_sil,175.88835072517395,-1.8825879397729102e-05
BNG(kr-vs-kp_COMMA_5000_COMMA_1)_OpenML,1000000,36,ACE,thelma_sil,175.72111558914185,-3.942708539375375e-06
BNG(kr-vs-kp_COMMA_5000_COMMA_10)_OpenML,1000000,36,ACE,thelma_sil,169.31892943382263,-4.6419359418165205e-06
BNG(kr-vs-kp_COMMA_5000_COMMA_5)_OpenML,1000000,36,ACE,thelma_sil,176.44721794128418,-2.4932049548993725e-06
BNG(labor)_OpenML,1000000,16,ACE,thelma_sil,105.4019033908844,-0.022821977843540526
