Filename,Row,Columm,Mode,System,Time,ARI
2dplanes_OpenML,40768,10,ACE,Jimmy_Sil_Main,2.796469211578369,4.756853110869724e-07
Ailerons_OpenML,13750,40,ACE,Jimmy_Sil_Main,3.033263921737671,0.0010925341507352455
BNG(2dplanes)_OpenML,177147,10,ACE,Jimmy_Sil_Main,11.580488204956055,7.525740588578148e-10
BNG(pwLinear)_OpenML,177147,10,ACE,Jimmy_Sil_Main,13.054890632629395,4.948202481446199e-08
BNG(vote)_OpenML,131072,16,ACE,Jimmy_Sil_Main,10.19850206375122,0.5357845242427092
CreditCardSubset_OpenML,14240,30,ACE,Jimmy_Sil_Main,3.3091490268707275,-0.00012484980361729202
Diabetes130US_OpenML,101766,49,ACE,Jimmy_Sil_Main,19.324714183807373,-0.0014461246606262876
Kaggle_bike_sharing_demand_challange_OpenML,10886,10,ACE,Jimmy_Sil_Main,1.2783091068267822,0.00040377128378426045
MagicTelescope_OpenML,19020,10,ACE,Jimmy_Sil_Main,1.8386361598968506,0.0003987619809757882
OnlineNewsPopularity_OpenML,39644,60,ACE,Jimmy_Sil_Main,12.636207342147827,7.737154969652673e-06
PhishingWebsites_OpenML,11055,30,ACE,Jimmy_Sil_Main,1.9243988990783691,0.0008838465616800791
ailerons_OpenML,13750,40,ACE,Jimmy_Sil_Main,2.8944973945617676,0.0031253108262516674
bank-marketing_OpenML,45211,16,ACE,Jimmy_Sil_Main,3.5505869388580322,-0.0007532019689526298
eeg-eye-state_OpenML,14980,14,ACE,Jimmy_Sil_Main,1.9238102436065674,0.07538437792348311
elevators_OpenML,16599,18,ACE,Jimmy_Sil_Main,2.2389283180236816,0.001290404841349261
eye_movements_OpenML,10936,27,ACE,Jimmy_Sil_Main,2.1190052032470703,0.0008968886413476519
fried_OpenML,40768,10,ACE,Jimmy_Sil_Main,2.782710552215576,-2.1203904740510316e-07
gas-drift-different-concentrations_OpenML,13910,129,ACE,Jimmy_Sil_Main,11.6105215549469,0.002625903448410834
gas-drift_OpenML,13910,128,ACE,Jimmy_Sil_Main,11.46601128578186,0.002625903448410834
har_OpenML,10299,561,ACE,Jimmy_Sil_Main,34.25805950164795,0.2681593170894367
house_16H_OpenML,22784,16,ACE,Jimmy_Sil_Main,2.717784881591797,0.00026153025085801925
letter_OpenML,20000,16,ACE,Jimmy_Sil_Main,2.012665271759033,0.00046125369639002855
meta_stream_intervals.arff_OpenML,45164,74,ACE,Jimmy_Sil_Main,17.05933165550232,0.0021441855484421466
mnist_784_OpenML,70000,784,ACE,Jimmy_Sil_Main,194.68842101097107,1.7742881015440415e-06
mv_OpenML,40768,10,ACE,Jimmy_Sil_Main,3.0549774169921875,-2.8251480929999798e-05
nomao_OpenML,34465,118,ACE,Jimmy_Sil_Main,18.38812518119812,0.07120569226239255
numerai28.6_OpenML,96320,21,ACE,Jimmy_Sil_Main,14.888962030410767,5.9722883954661965e-05
pendigits_OpenML,10992,16,ACE,Jimmy_Sil_Main,1.5317504405975342,0.020469475459135144
pol_OpenML,15000,48,ACE,Jimmy_Sil_Main,3.445077896118164,-0.0006274643900635653
spoken-arabic-digit_OpenML,263256,14,ACE,Jimmy_Sil_Main,25.931949853897095,-1.8125841987857394e-06
sylva_prior_OpenML,14395,108,ACE,Jimmy_Sil_Main,6.582652568817139,-0.0003908896905514285
