Filename,Row,Columm,Estimated_Time,100,200,300,400,500,600,700,800,900,1000,2000,3000,6000,9000,12000,15000,20000
bank-marketing_OpenML,45211,16,1729.329205356176,0.006246805191040039,0.015360116958618164,0.026339054107666016,0.04625892639160156,0.06827306747436523,0.2920188903808594,0.2823657989501953,0.5132439136505127,0.6576659679412842,0.40889596939086914,3.311475992202759,7.564090013504028,30.668102264404297,67.27063798904419,119.06402730941772,188.29170894622803,336.66393208503723
mnist_784_OpenML,70000,784,1356.4747492295564,0.0062448978424072266,0.009433746337890625,0.017223119735717773,0.04078483581542969,0.03825092315673828,0.11951375007629395,0.09525418281555176,0.10373783111572266,0.16887331008911133,0.18874311447143555,0.8161470890045166,7.783313035964966,7.530742883682251,25.67928719520569,60.76225686073303,70.60563802719116,123.4444100856781
mv_OpenML,40768,10,1513.0110268828994,0.0024449825286865234,0.006821155548095703,0.022017955780029297,0.030766725540161133,0.043807029724121094,0.07547998428344727,0.1126852035522461,0.13529086112976074,0.21942877769470215,0.26242613792419434,1.5211257934570312,3.1789798736572266,15.624495267868042,47.521036863327026,106.08045387268066,185.58586502075195,330.58589220046997
BNG(pwLinear)_OpenML,177147,10,27429.411537949563,0.003955841064453125,0.00796818733215332,0.08136820793151855,0.04561114311218262,0.20861124992370605,0.08005404472351074,0.08089780807495117,0.1358048915863037,0.21186494827270508,0.3666548728942871,1.057697057723999,5.640095949172974,24.84442710876465,55.33716607093811,118.97692608833313,185.35235571861267,329.06483697891235
OnlineNewsPopularity_OpenML,39644,60,1289.5150815885008,0.015679121017456055,0.041001081466674805,0.080474853515625,0.08478593826293945,0.20624494552612305,0.16501307487487793,0.4046630859375,0.5320084095001221,0.6629741191864014,0.8200681209564209,3.3372602462768555,7.702363014221191,30.943010807037354,66.16964888572693,118.9237048625946,185.401780128479,329.1196360588074
meta_stream_intervals.arff_OpenML,45164,74,1723.3197917412647,0.019368886947631836,0.041635990142822266,0.08207488059997559,0.13681888580322266,0.2118682861328125,0.30106377601623535,0.40848493576049805,0.5318219661712646,0.6737890243530273,0.827150821685791,3.3633217811584473,7.776280164718628,31.346319913864136,67.1089437007904,120.43275308609009,188.8839328289032,337.1732380390167
BNG(vote)_OpenML,131072,16,14138.793016700814,0.007570028305053711,0.02443099021911621,0.08252692222595215,0.13663625717163086,0.20976996421813965,0.2971971035003662,0.4063148498535156,0.5274491310119629,0.6680679321289062,0.8428668975830078,3.363858938217163,7.767858028411865,31.137914180755615,67.1783549785614,119.02866291999817,186.02358675003052,330.92453789711
Diabetes130US_OpenML,101766,49,8423.576646780515,0.008993864059448242,0.039621829986572266,0.08223891258239746,0.13487482070922852,0.20732903480529785,0.29652905464172363,0.41634202003479004,0.5265042781829834,0.6820948123931885,0.8400342464447021,3.3807148933410645,7.681529760360718,30.903389930725098,66.99695897102356,119.84043097496033,186.76250004768372,328.95686388015747
BNG(2dplanes)_OpenML,177147,10,31166.261041136026,0.003306150436401367,0.008679866790771484,0.024191856384277344,0.044852256774902344,0.038329124450683594,0.1403341293334961,0.1353459358215332,0.15701794624328613,0.17008614540100098,0.48712897300720215,1.3890280723571777,4.36311411857605,19.901978969573975,37.539247274398804,90.0618200302124,135.43057489395142,316.19728207588196
numerai28.6_OpenML,96320,21,3588.2671620753185,0.003715038299560547,0.010937213897705078,0.020817995071411133,0.023667097091674805,0.045725107192993164,0.053334951400756836,0.06925702095031738,0.10059094429016113,0.1189260482788086,0.15539312362670898,0.6128511428833008,2.0029537677764893,7.807188987731934,18.02999210357666,35.48721098899841,58.468230962753296,128.54052186012268
2dplanes_OpenML,40768,10,1505.6852975888823,0.0031490325927734375,0.007543087005615234,0.014644384384155273,0.025128841400146484,0.04953813552856445,0.0658869743347168,0.0997309684753418,0.1398768424987793,0.2817039489746094,0.2601888179779053,1.111624002456665,2.785912036895752,30.945215940475464,47.087924003601074,89.53124380111694,172.7454059123993,329.9102900028229
nomao_OpenML,34465,118,986.1712400290332,0.004839181900024414,0.014650106430053711,0.04133462905883789,0.0718238353729248,0.1224520206451416,0.173447847366333,0.24329304695129395,0.5341908931732178,0.3225219249725342,0.3039519786834717,1.3730721473693848,7.707916259765625,31.067172288894653,66.0732729434967,118.21752500534058,184.2304081916809,331.5423219203949
fried_OpenML,40768,10,540.7818198736737,0.0027260780334472656,0.007100820541381836,0.017282962799072266,0.024125099182128906,0.04316115379333496,0.05897974967956543,0.07302403450012207,0.12474489212036133,0.1389141082763672,0.18697524070739746,0.9944038391113281,2.837045907974243,9.619112014770508,24.363212823867798,42.36066198348999,66.44370913505554,126.18064284324646
