Filename,Row,Columm,Estimated_Time,100,200,300,400,500,600,700,800,900,1000,2000,3000,6000,9000,12000,15000,20000
nomao_OpenML,34465,118,203.13987469673157,203.13987469673157
nomao_OpenML,34465,118,2884.234054571126,197.45674538612366,350.81307649612427,549.6117849349976,974.640593290329
2dplanes_OpenML,40768,10,4383.755122343921,148.0928819179535,261.8969497680664,544.5932929515839,975.1273763179779
mv_OpenML,40768,10,4275.403783169508,162.99525690078735,302.19765639305115,566.9630827903748,1006.9384787082672
