Filename,Row,Columm,Estimated_Time,100,200,300,400,500,600,700,800,900,1000,2000,3000,6000,9000,12000,15000,20000
BNG(trains)_OpenML,1000000,32,2651.020633300235,0.015961885452270508,0.0007827281951904297,0.0009129047393798828,0.0010559558868408203,0.0012640953063964844,0.0016167163848876953,0.0019481182098388672,0.002454996109008789,0.002902984619140625,0.003306865692138672,0.011353015899658203,0.02472996711730957,0.09810686111450195,0.21897292137145996,0.3852880001068115,0.5992579460144043,1.0631279945373535
BNG(letter_COMMA_5000_COMMA_1)_OpenML,1000000,16,1404.8015357949853,0.00109100341796875,0.0006299018859863281,0.0007290840148925781,0.0008711814880371094,0.0010318756103515625,0.0012111663818359375,0.001425027847290039,0.0016429424285888672,0.001920938491821289,0.002198934555053711,0.006613016128540039,0.013866901397705078,0.05291485786437988,0.11714887619018555,0.20664191246032715,0.320436954498291,0.5683069229125977
BNG(autos_COMMA_1000_COMMA_5)_OpenML,1000000,25,1744.3480058525688,0.0009558200836181641,0.0006604194641113281,0.0008399486541748047,0.0010030269622802734,0.0011792182922363281,0.0013990402221679688,0.0016489028930664062,0.001934051513671875,0.0022552013397216797,0.002618074417114258,0.008065938949584961,0.017094850540161133,0.06521081924438477,0.1448500156402588,0.25934505462646484,0.4029810428619385,0.7074968814849854
RandomRBF_10_1E-4_OpenML,1000000,10,1418.6295485429696,0.0012559890747070312,0.0006721019744873047,0.0007822513580322266,0.0009021759033203125,0.0012090206146240234,0.0014190673828125,0.0016698837280273438,0.0018467903137207031,0.0022389888763427734,0.002476930618286133,0.007339000701904297,0.015338897705078125,0.057392120361328125,0.13300514221191406,0.2244396209716797,0.34488821029663086,0.5994067192077637
BNG(kr-vs-kp)_OpenML,1000000,36,2139.678908772288,0.001500844955444336,0.0007348060607910156,0.0010461807250976562,0.0011751651763916016,0.0013928413391113281,0.0016748905181884766,0.0019631385803222656,0.0023779869079589844,0.0027070045471191406,0.0031380653381347656,0.009917974472045898,0.021046161651611328,0.08123183250427246,0.17982101440429688,0.3192479610443115,0.5056829452514648,0.8726799488067627
BNG(anneal_COMMA_1000_COMMA_5)_OpenML,1000000,38,2220.6389022001313,0.0016498565673828125,0.0007259845733642578,0.0011010169982910156,0.001249074935913086,0.0014941692352294922,0.0017669200897216797,0.0020787715911865234,0.002460956573486328,0.0028619766235351562,0.0033180713653564453,0.010298728942871094,0.022023916244506836,0.08334493637084961,0.18506073951721191,0.3264658451080322,0.5073108673095703,0.898327112197876
BNG(letter_COMMA_nominal_COMMA_1000000)_OpenML,1000000,16,1443.6694407463322,0.002190113067626953,0.0006432533264160156,0.0007288455963134766,0.0012359619140625,0.0013408660888671875,0.001508951187133789,0.0017499923706054688,0.001992940902709961,0.0022928714752197266,0.002585887908935547,0.007218122482299805,0.014979839324951172,0.05561113357543945,0.12243795394897461,0.21494388580322266,0.33356404304504395,0.5881710052490234
BNG(letter_COMMA_5000_COMMA_10)_OpenML,1000000,16,1402.499624192448,0.0018999576568603516,0.0006041526794433594,0.0006656646728515625,0.0011310577392578125,0.0012249946594238281,0.0013928413391113281,0.0015959739685058594,0.0018308162689208984,0.0021009445190429688,0.002390146255493164,0.0067920684814453125,0.01400899887084961,0.05306696891784668,0.1168220043182373,0.20641088485717773,0.32068300247192383,0.5673480033874512
BNG(segment)_OpenML,1000000,19,1711.94191034785,0.0012679100036621094,0.0006458759307861328,0.000759124755859375,0.0010759830474853516,0.0012979507446289062,0.001516103744506836,0.0018041133880615234,0.0021240711212158203,0.002348184585571289,0.002877950668334961,0.008486747741699219,0.017407894134521484,0.06609487533569336,0.14526081085205078,0.25569629669189453,0.39824891090393066,0.699023962020874
BNG(autoPrice)_OpenML,1000000,15,1382.7054050957142,0.002051830291748047,0.0006020069122314453,0.0006840229034423828,0.0019750595092773438,0.0012841224670410156,0.0014259815216064453,0.00162506103515625,0.0018229484558105469,0.0021009445190429688,0.0023779869079589844,0.006730079650878906,0.013931035995483398,0.0522611141204834,0.11507773399353027,0.20273709297180176,0.31596803665161133,0.5585877895355225
BNG(heart-c_COMMA_nominal_COMMA_1000000)_OpenML,1000000,13,1331.134544837263,0.002051115036010742,0.0005786418914794922,0.0006530284881591797,0.0011658668518066406,0.0012311935424804688,0.001405954360961914,0.0016231536865234375,0.0018470287322998047,0.002087116241455078,0.00238800048828125,0.006597995758056641,0.0135040283203125,0.05042672157287598,0.11156797409057617,0.19627690315246582,0.30467700958251953,0.5392019748687744
BNG(spectf_test)_OpenML,1000000,44,2405.791021710659,0.0012340545654296875,0.0008151531219482422,0.0009410381317138672,0.0010941028594970703,0.0013408660888671875,0.0016438961029052734,0.001991748809814453,0.002382040023803711,0.002846956253051758,0.0033152103424072266,0.010914802551269531,0.023628950119018555,0.09103012084960938,0.20222210884094238,0.3703439235687256,0.5559802055358887,0.9855539798736572
BNG(sick_COMMA_nominal_COMMA_1000000)_OpenML,1000000,29,2169.9760315727526,0.0011210441589355469,0.0007088184356689453,0.0010898113250732422,0.0012981891632080078,0.0015518665313720703,0.00162506103515625,0.0022420883178710938,0.002582073211669922,0.0027778148651123047,0.0034570693969726562,0.010228157043457031,0.022515058517456055,0.08447599411010742,0.18625378608703613,0.33006787300109863,0.5060391426086426,0.8917958736419678
