Filename,Row,Columm,StartTime,EndTime,Completed,TotalTime,Memory_Physical_Median,Memory_Virtual_Median,Memory_Physical_Max,Memory_Virtual_Max
medical_charges_OpenML,188806,12,1686297592.0,1686297611.0,1,19.0,6757.039063,45461.70313,6794.389063,47714
covertype_OpenML,423680,54,1686297613.0,1686297677.0,1,64.0,6753.683594,45459.70313,6756.063281,45519
covertype_OpenML,566602,10,1686297678.0,1686297783.0,1,105.0,6752.785156,45459.70313,6878.957422,50433
covertype_OpenML,566602,10,1686297784.0,1686297854.0,1,70.0,6752.320313,45459.70313,6875.108594,50199
covertype_OpenML,566602,10,1686297854.0,1686297945.0,1,91.0,6751.488281,45459.70313,6877.201563,49748
Higgs_OpenML,940160,24,1686297948.0,1686298052.0,1,104.0,6749.355469,45682.70313,6752.573438,45740
year_OpenML,515345,90,1686298059.0,1686298123.0,1,64.0,6797.082031,45683.70313,6804.737891,47011
covertype_OpenML,423680,54,1686298124.0,1686298184.0,1,60.0,6797.304688,45682.70313,6800.900781,45749
road-safety_OpenML,111762,32,1686298184.0,1686298195.0,1,11.0,6819.21875,45682.70313,6869.114453,48935
nyc-taxi-green-dec-2016_OpenML,581835,10,1686298197.0,1686298239.0,1,42.0,6820.191406,45682.70313,6933.815234,49949
Allstate_Claims_Severity_OpenML,188318,124,1686298241.0,1686298265.0,1,24.0,6854.734375,45683.70313,6857.009375,45751
nyc-taxi-green-dec-2016_OpenML,581835,16,1686298267.0,1686298330.0,1,63.0,6853.292969,45683.70313,6912.392578,46797
nyc-taxi-green-dec-2016_OpenML,581835,10,1686298332.0,1686298383.0,1,51.0,6852.890625,45683.70313,6964.214063,50026
Allstate_Claims_Severity_OpenML,188318,124,1686298384.0,1686298409.0,1,25.0,6907.828125,45684.70313,6910.415234,45764
nyc-taxi-green-dec-2016_OpenML,581835,16,1686298411.0,1686298475.0,1,64.0,6904.652344,45683.70313,6953.746484,46745
Higgs_OpenML,940160,24,1686298480.0,1686298581.0,1,101.0,6902.363281,45684.70313,6911.23125,46212
covertype_OpenML,566602,10,1686298582.0,1686298673.0,1,91.0,6899.828125,45683.70313,7029.353906,50519
Higgs_OpenML,940160,24,1686298676.0,1686298776.0,1,100.0,6899.261719,45907.70313,6968.197656,46360
covertype_OpenML,566602,10,1686298777.0,1686298854.0,1,77.0,6896.933594,45906.70313,7030.008984,50546
covertype_OpenML,566602,10,1686298855.0,1686298939.0,1,84.0,6896.992188,45906.70313,7020.797266,49982
Higgs_OpenML,940160,24,1686298941.0,1686299042.0,1,101.0,6895.949219,45906.70313,6953.142969,46401
covertype_OpenML,423680,54,1686299046.0,1686299108.0,1,62.0,6896.21875,45906.70313,6897.873438,45958
road-safety_OpenML,111762,32,1686299108.0,1686299119.0,1,11.0,6898.023438,45906.70313,6959.199219,48861
Credit_Card_Fraud_Detection_OpenML,284807,30,1686299120.0,1686299148.0,1,28.0,6897.933594,45906.70313,7149.339063,47008
sgemm_gpu_kernel_performance_OpenML,241600,14,1686299150.0,1686299174.0,1,24.0,6899.460938,45906.70313,7117.307422,47488
nyc_taxi_green_OpenML,581835,18,1686299175.0,1686299235.0,1,60.0,6898.144531,45906.70313,6901.225,45959
road-safety_OpenML,111762,32,1686299236.0,1686299246.0,1,10.0,6899.472656,45907.70313,6941.432422,48487
Allstate_Claims_Severity_OpenML,188318,124,1686299247.0,1686299269.0,1,22.0,6920.046875,45907.70313,7112.063281,46721
fars_OpenML,100959,29,1686299271.0,1686299282.0,1,11.0,6919.289063,45907.70313,6977.012891,48974
hcdr_OpenML,244280,69,1686299284.0,1686299307.0,1,23.0,6918.683594,45907.70313,6921.101953,45976
road-safety_OpenML,111762,32,1686299308.0,1686299325.0,1,17.0,6918.257813,45907.70313,6982.360547,49343
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014_OpenML,818238,30,1686299329.0,1686299412.0,1,83.0,6917.886719,45908.70313,6928.333203,46784
Dota2-Games-Results-Data-Set_OpenML,102944,116,1686299416.0,1686299426.0,1,10.0,6917.804688,45908.70313,6968.08125,47656
SantanderCustomerSatisfaction_OpenML,200000,200,1686299428.0,1686299447.0,1,19.0,6915.777344,45906.70313,6983.519141,49287
BNG(anneal.ORIG_COMMA_nominal_COMMA_1000000)_OpenML,1000000,38,1686319059.0,1686319212.0,1,153.0,1389.072461,12931.841605,2025.510156,13605
BNG(kr-vs-kp)_OpenML,1000000,36,1686319229.0,1686319341.0,1,112.0,1394.59375,12831.036915,2099.211328,13566
BNG(labor_COMMA_nominal_COMMA_1000000)_OpenML,1000000,16,1686319355.0,1686319484.0,1,129.0,1473.498047,13723.378125,1940.087891,17461
BNG(letter_COMMA_nominal_COMMA_1000000)_OpenML,1000000,16,1686319501.0,1686319643.0,1,142.0,1543.354883,13690.466209999999,2237.859766,18486
BNG(autos_COMMA_nominal_COMMA_1000000)_OpenML,1000000,25,1686319659.0,1686319767.0,1,108.0,1617.183594,13685.89453,2126.684766,14235
BNG(lymph_COMMA_nominal_COMMA_1000000)_OpenML,1000000,18,1686319778.0,1686319883.0,1,105.0,1618.578125,13657.70313,2199.937109,14893
BNG(mfeat-fourier_COMMA_nominal_COMMA_1000000)_OpenML,1000000,76,1686319928.0,1686320035.0,1,107.0,1899.269531,14327.62109,2208.961328,15470
BNG(mfeat-karhunen_COMMA_nominal_COMMA_1000000)_OpenML,1000000,64,1686320068.0,1686320172.0,1,104.0,1933.992188,14345.84766,2226.825,16371
BNG(bridges_version1_COMMA_nominal_COMMA_1000000)_OpenML,1000000,12,1686320180.0,1686320280.0,1,100.0,1665.308594,14050.17969,2072.222656,18549
BNG(bridges_version2_COMMA_nominal_COMMA_1000000)_OpenML,1000000,12,1686320289.0,1686320388.0,1,99.0,1712.605469,14090.30469,1993.893359,18263
BNG(mfeat-zernike_COMMA_nominal_COMMA_1000000)_OpenML,1000000,47,1686320417.0,1686320553.0,1,136.0,1887.891797,14291.95391,2442.049219,17298
BNG(mushroom)_OpenML,1000000,22,1686320564.0,1686320683.0,1,119.0,1758.7171875,14160.53203,2348.596484,14738
BNG(colic.ORIG_COMMA_nominal_COMMA_1000000)_OpenML,1000000,27,1686320696.0,1686320802.0,1,106.0,1783.140625,14137.03906,2342.299219,15288
BNG(colic_COMMA_nominal_COMMA_1000000)_OpenML,1000000,22,1686320821.0,1686320930.0,1,109.0,1776.257813,14121.75,2210.821875,14586
BNG(optdigits)_OpenML,1000000,64,1686320976.0,1686321080.0,1,104.0,1931.777344,14289.86328,2269.107813,15537
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1000000,15,1686321090.0,1686321246.0,1,156.0,1903.488281,14274.49375,2647.349609,19902
BNG(credit-g_COMMA_nominal_COMMA_1000000)_OpenML,1000000,20,1686321262.0,1686321375.0,1,113.0,1777.420703,14139.90039,2389.525,14769
BNG(pendigits_COMMA_nominal_COMMA_1000000)_OpenML,1000000,16,1686321397.0,1686321530.0,1,133.0,1833.158984,14214.88555,2499.934766,16860
BNG(cylinder-bands_COMMA_nominal_COMMA_1000000)_OpenML,1000000,39,1686321551.0,1686321649.0,1,98.0,1891.257813,14220.74609,2195.603906,14528
BNG(dermatology_COMMA_nominal_COMMA_1000000)_OpenML,1000000,34,1686321666.0,1686321769.0,1,103.0,1863.773438,14188.32422,2217.106641,14549
BNG(segment)_OpenML,1000000,19,1686321784.0,1686321906.0,1,122.0,1837.5865235,14165.289845,2379.603516,15303
BNG(sick_COMMA_nominal_COMMA_1000000)_OpenML,1000000,29,1686321917.0,1686322093.0,1,176.0,2194.933594,14517.30859,2826.372656,15176
BNG(sonar_COMMA_nominal_COMMA_1000000)_OpenML,1000000,60,1686322141.0,1686322259.0,1,118.0,2015.464844,14337.29688,2556.642969,16859
BNG(soybean)_OpenML,1000000,35,1686322278.0,1686322406.0,1,128.0,1870.517188,14229.07891,2680.554688,15033
BNG(heart-c_COMMA_nominal_COMMA_1000000)_OpenML,1000000,13,1686432423.0,1686432536.0,1,113.0,1179.187109,12978.40977,1867.667188,13675
BNG(heart-h_COMMA_nominal_COMMA_1000000)_OpenML,1000000,13,1686432552.0,1686432659.0,1,107.0,1335.1875,12979.80469,1891.884766,13573
BNG(trains)_OpenML,1000000,32,1686432683.0,1686432781.0,1,98.0,1554.925781,13083.77344,1965.332031,16304
BNG(heart-statlog_COMMA_nominal_COMMA_1000000)_OpenML,1000000,13,1686432799.0,1686432903.0,1,104.0,1528.511719,12980.66797,1865.808594,17767
BNG(vehicle_COMMA_nominal_COMMA_1000000)_OpenML,1000000,18,1686432927.0,1686433101.0,1,174.0,2228.4800784999998,13669.653515,2318.046094,13755
BNG(hepatitis_COMMA_nominal_COMMA_1000000)_OpenML,1000000,19,1686433118.0,1686433249.0,1,131.0,1688.810156,13851.86875,2235.450781,14740
BNG(hypothyroid_COMMA_nominal_COMMA_1000000)_OpenML,1000000,29,1686433267.0,1686433500.0,1,233.0,2951.9777345,15081.02188,2976.288672,18020
BNG(ionosphere)_OpenML,1000000,34,1686433522.0,1686433872.0,1,350.0,2386.973047,14495.51484,2406.927734,16940
BNG(waveform-5000_COMMA_nominal_COMMA_1000000)_OpenML,1000000,40,1686433902.0,1686434006.0,1,104.0,1844.492188,14024.58203,2188.05625,15078
BNG(zoo_COMMA_nominal_COMMA_1000000)_OpenML,1000000,17,1686434016.0,1686434116.0,1,100.0,1716.6796875,13910.86328,2026.64375,14517
CovPokElec_OpenML,1455525,72,1686434124.0,1686435904.0,1,1780.0,3701.346484,16243.93516,3735.603125,18010
Hyperplane_10_1E-3_OpenML,1000000,10,1686435935.0,1686436023.0,1,88.0,2595.273438,15189.89453,2910.256641,17097
Hyperplane_10_1E-4_OpenML,1000000,10,1686436057.0,1686436142.0,1,85.0,2608.050781,15274.46875,2913.332031,19040
LED(50000)_OpenML,1000000,24,1686436157.0,1686436259.0,1,102.0,2700.65625,15366.04688,3030.542969,15697
RandomRBF_10_1E-3_OpenML,1000000,10,1686436377.0,1686436486.0,1,109.0,2659.044531,15454.78945,3358.979297,19602
RandomRBF_10_1E-4_OpenML,1000000,10,1686436515.0,1686436653.0,1,138.0,2800.621094,15552.70313,3438.063672,19781
RandomRBF_50_1E-3_OpenML,1000000,10,1686436680.0,1686436780.0,1,100.0,2639.332031,15506.77734,3006.248828,17843
RandomRBF_50_1E-4_OpenML,1000000,10,1686436810.0,1686436923.0,1,113.0,2640.9437500000004,15655.97969,3300.745703,19344
BNG(anneal)_OpenML,1000000,38,1686436971.0,1686437075.0,1,104.0,2814.769531,15806.10156,3168.261719,16925
BNG(anneal.ORIG)_OpenML,1000000,38,1686437090.0,1686437193.0,1,103.0,2791.917969,15836.90625,3221.703125,16851
BNG(labor)_OpenML,1000000,16,1686437212.0,1686437334.0,1,122.0,2711.507813,15795.821485,3305.547656,16384
BNG(letter)_OpenML,1000000,16,1686437363.0,1686437477.0,1,114.0,2703.4572264999997,15938.95703,3287.333203,16529
BNG(autos)_OpenML,1000000,25,1686437529.0,1686437736.0,1,207.0,3643.0808595,17042.14297,3666.155078,17065
BNG(lymph)_OpenML,1000000,18,1686437753.0,1686437881.0,1,128.0,2841.265625,16206.6875,3270.759766,17228
BNG(mfeat-fourier)_OpenML,1000000,76,1686438033.0,1686438141.0,1,108.0,3079.261719,17128.35938,3753.466016,17844
BNG(mfeat-karhunen)_OpenML,1000000,64,1686438287.0,1686438387.0,1,100.0,3072.28125,17728.96484,3389.600781,18049
BNG(bridges_version1)_OpenML,1000000,12,1686438399.0,1686438578.0,1,179.0,3562.361328,18256.40078,3587.498047,21115
BNG(mfeat-zernike)_OpenML,1000000,47,1686438681.0,1686438802.0,1,121.0,3025.521094,17716.32031,3740.162109,18456
BNG(colic.ORIG)_OpenML,1000000,27,1686438839.0,1686438960.0,1,121.0,2934.7425785,17692.126365,3468.108984,22526
BNG(colic)_OpenML,1000000,22,1686438992.0,1686439207.0,1,215.0,3643.466797,18460.44766,3668.938672,18483
BNG(credit-a)_OpenML,1000000,15,1686439232.0,1686439588.0,1,356.0,4592.924219,19419.78047,4613.394531,19435
BNG(credit-g)_OpenML,1000000,20,1686439609.0,1686439768.0,1,159.0,3244.639258,18029.68125,3740.875,18557
BNG(pendigits)_OpenML,1000000,16,1686439810.0,1686439944.0,1,134.0,2946.29375,17899.52031,3549.510938,18525
BNG(cylinder-bands)_OpenML,1000000,39,1686439990.0,1686440252.0,1,262.0,3863.4132815000003,18842.77578,3886.990234,20033
BNG(dermatology)_OpenML,1000000,34,1686440270.0,1686440381.0,1,111.0,2954.4582035,17906.10117,3565.284766,20288
BNG(sonar)_OpenML,1000000,60,1686440492.0,1686440601.0,1,109.0,3124.234375,18651.32422,3633.471484,19196
BNG(heart-c)_OpenML,1000000,13,1686440622.0,1686440786.0,1,164.0,3232.149219,19145.97891,3606.884375,22976
BNG(heart-statlog)_OpenML,1000000,13,1686440809.0,1686441010.0,1,201.0,3784.198047,19402.51406,3808.123047,23183
BNG(vehicle)_OpenML,1000000,18,1686441068.0,1686441250.0,1,182.0,3743.1130860000003,19560.21328,3771.948828,19583
BNG(hepatitis)_OpenML,1000000,19,1686441280.0,1686441421.0,1,141.0,3022.383594,18799.807815,3718.869141,19525
BNG(waveform-5000)_OpenML,1000000,40,1686441525.0,1686441626.0,1,101.0,3074.246094,19201.71094,3479.480469,20844
BNG(zoo)_OpenML,1000000,16,1686441640.0,1686441849.0,1,209.0,3859.923047,20019.64297,3891.403125,20050
KDDCup99_full_OpenML,4898431,41,1686441975.0,1686446002.0,1,4027.0,8601.162891,27033.31406,8671.158984,27108
BNG(primary-tumor)_OpenML,1000000,17,1686446013.0,1686446136.0,1,123.0,3286.324219,21550.54688,3732.041016,22587
BNG(spect_test)_OpenML,1000000,22,1686446147.0,1686446267.0,1,120.0,3367.316406,21631.86328,3813.664063,22091
BNG(spectf_test)_OpenML,1000000,44,1686446372.0,1686446613.0,1,241.0,3990.238672,22734.63516,4024.424609,23645
BNG(adult)_OpenML,1000000,14,1686446626.0,1686446794.0,1,168.0,3530.0625,22635.072659999998,3949.760938,24742
BNG(satimage)_OpenML,1000000,36,1686446883.0,1686447015.0,1,132.0,3330.8753905000003,22071.871290000003,3983.253906,25872
BNG(wine)_OpenML,1000000,13,1686447111.0,1686447261.0,1,150.0,3306.5109375,22024.638475,4171.453906,26930
BNG(eucalyptus)_OpenML,1000000,19,1686447303.0,1686447426.0,1,123.0,3353.4375,22062.69531,3902.427734,22648
BNG(wisconsin)_OpenML,1000000,32,1686447501.0,1686447684.0,1,183.0,3662.8902345,22375.541015000003,4053.184375,22794
BNG(cleveland)_OpenML,1000000,13,1686447706.0,1686447927.0,1,221.0,4009.616016,22751.74063,4034.340234,26877
BNG(auto_price)_OpenML,1000000,15,1686447969.0,1686448147.0,1,178.0,3512.316406,22221.02734,4038.718359,22779
BNG(cpu_act)_OpenML,1000000,21,1686448214.0,1686448621.0,1,407.0,4292.280078,23038.85469,4310.919922,23084
BNG(pbc)_OpenML,1000000,18,1686448652.0,1686448823.0,1,171.0,3417.3359375,22144.40625,4127.795313,22860
BNG(autoHorse)_OpenML,1000000,25,1686448871.0,1686449054.0,1,183.0,3541.03125,22248.84375,3948.989453,22687
BNG(cholesterol)_OpenML,1000000,13,1686449079.0,1686449285.0,1,206.0,4078.662891,22821.40469,4101.427734,27649
BNG(autoPrice)_OpenML,1000000,15,1686449376.0,1686449608.0,1,232.0,4015.788672,22916.55313,4040.899609,22939
BNG(pharynx)_OpenML,1000000,10,1686449644.0,1686449726.0,1,82.0,3213.789063,22079.91797,3758.020703,26666
BNG(elevators)_OpenML,1000000,18,1686449808.0,1686449932.0,1,124.0,3286.003906,22152.40234,3601.967969,23381
BNG(cpu_small)_OpenML,1000000,12,1686449989.0,1686450260.0,1,271.0,3921.736328,22826.49531,3945.944922,25726
BNG(Australian)_OpenML,1000000,14,1686450298.0,1686450446.0,1,148.0,3313.449219,22189.22656,4947.462891,23999
BNG(satellite_image)_OpenML,1000000,36,1686450612.0,1686450740.0,1,128.0,3431.511719,22681.36328,3986.575781,23747
BNG(Ailerons)_OpenML,1000000,40,1686450839.0,1686450977.0,1,138.0,3403.738281,23038.69922,3837.335938,24751
BNG(libras_move)_OpenML,1000000,90,1686451218.0,1686451348.0,1,130.0,3540.507813,24086.98438,4195.279297,25246
BNG(vowel)_OpenML,1000000,12,1686451389.0,1686451493.0,1,104.0,3259.300781,23805.69531,3524.332813,27898
BNG(puma32H)_OpenML,1000000,32,1686451614.0,1686451727.0,1,113.0,3427.917969,23973.55078,3614.280469,27064
BNG(SPECT)_OpenML,1000000,22,1686451743.0,1686451912.0,1,169.0,3635.105469,24180.22754,3846.653906,24423
BNG(SPECTF)_OpenML,1000000,44,1686452077.0,1686452247.0,1,170.0,3698.875,24866.40469,3893.66875,25663
BNG(JapaneseVowels)_OpenML,1000000,14,1686452305.0,1686452491.0,1,186.0,4034.608984,25033.92031,4065.00625,26219
BNG(anneal_COMMA_1000_COMMA_1)_OpenML,1000000,38,1686452590.0,1686452718.0,1,128.0,3391.300781,24374.126170000003,4090.800391,28764
BNG(anneal_COMMA_1000_COMMA_5)_OpenML,1000000,38,1686452749.0,1686452873.0,1,124.0,3413.5265630000004,24359.62109,4129.671484,27513
BNG(anneal_COMMA_1000_COMMA_10)_OpenML,1000000,38,1686452920.0,1686453052.0,1,132.0,3414.394531,24388.91797,4127.605859,27426
BNG(anneal_COMMA_5000_COMMA_1)_OpenML,1000000,38,1686453076.0,1686453198.0,1,122.0,3408.804688,24359.62109,4121.132813,27925
BNG(anneal_COMMA_5000_COMMA_5)_OpenML,1000000,38,1686453225.0,1686453351.0,1,126.0,3480.070313,24407.01563,4194.090234,28819
BNG(anneal_COMMA_5000_COMMA_10)_OpenML,1000000,38,1686453387.0,1686453509.0,1,122.0,3479.84375,24406.01563,4210.533594,27713
BNG(anneal_COMMA_10000_COMMA_1)_OpenML,1000000,38,1686453534.0,1686453667.0,1,133.0,3418.113281,24379.55957,4201.366797,27779
BNG(anneal_COMMA_10000_COMMA_5)_OpenML,1000000,38,1686453697.0,1686453830.0,1,133.0,3438.2609380000004,24387.365235,4278.140234,26971
BNG(anneal_COMMA_10000_COMMA_10)_OpenML,1000000,38,1686453883.0,1686454014.0,1,131.0,3410.214844,24371.71758,4204.411719,28619
BNG(anneal.ORIG_COMMA_1000_COMMA_1)_OpenML,1000000,38,1686454030.0,1686454164.0,1,134.0,3427.558594,24377.072655,4131.139063,27053
BNG(anneal.ORIG_COMMA_1000_COMMA_5)_OpenML,1000000,38,1686454185.0,1686454315.0,1,130.0,3417.148438,24373.960160000002,4215.50625,28604
BNG(anneal.ORIG_COMMA_1000_COMMA_10)_OpenML,1000000,38,1686454338.0,1686454458.0,1,120.0,3410.445313,24341.62109,4061.213672,28833
BNG(anneal.ORIG_COMMA_5000_COMMA_1)_OpenML,1000000,38,1686454494.0,1686454600.0,1,106.0,3458.789063,24457.62109,3755.90625,26255
BNG(anneal.ORIG_COMMA_5000_COMMA_5)_OpenML,1000000,38,1686454620.0,1686454771.0,1,151.0,3560.790625,24804.424805,4254.160938,27383
BNG(anneal.ORIG_COMMA_5000_COMMA_10)_OpenML,1000000,38,1686454792.0,1686454902.0,1,110.0,3461.234375,24456.62109,4035.084375,28676
BNG(anneal.ORIG_COMMA_10000_COMMA_1)_OpenML,1000000,38,1686454920.0,1686455056.0,1,136.0,3472.921875,24575.32344,4337.403516,28903
BNG(anneal.ORIG_COMMA_10000_COMMA_5)_OpenML,1000000,38,1686455078.0,1686455183.0,1,105.0,3464.34375,24456.62109,3791.425781,26395
BNG(anneal.ORIG_COMMA_10000_COMMA_10)_OpenML,1000000,38,1686455204.0,1686455305.0,1,101.0,3466.980469,24456.62109,3741.251172,28064
BNG(kr-vs-kp_COMMA_1000_COMMA_1)_OpenML,1000000,36,1686455319.0,1686455427.0,1,108.0,3500.128906,24487.14063,4123.110938,27681
BNG(kr-vs-kp_COMMA_1000_COMMA_5)_OpenML,1000000,36,1686455442.0,1686455545.0,1,103.0,3462.027344,24448.99219,3736.933594,28326
BNG(kr-vs-kp_COMMA_1000_COMMA_10)_OpenML,1000000,36,1686455560.0,1686455665.0,1,105.0,3496.996094,24484.27734,3837.1875,26431
