Filename,Row,Column,Time,ARI,BatchCount,BatchSize
../Openml/BNG(solar-flare)_OpenML.csv,1000000,12,132.85062408447266,-0.00098310153046382,10000,100
../Openml/BNG(solar-flare)_OpenML.csv,1000000,12,93.60143995285034,-0.0016077422297895924,5000,200
../Openml/BNG(solar-flare)_OpenML.csv,1000000,12,82.0825743675232,-0.0013759360819232851,3333,300
../Openml/BNG(solar-flare)_OpenML.csv,1000000,12,76.76826024055481,-0.0017941226877770992,2500,400
../Openml/BNG(solar-flare)_OpenML.csv,1000000,12,72.66836071014404,-0.0016182266675993616,2000,500
../Openml/BNG(solar-flare)_OpenML.csv,1000000,12,71.52169585227966,-0.0017906834656581411,1666,600
../Openml/BNG(solar-flare)_OpenML.csv,1000000,12,70.10294795036316,-0.0019008417272279316,1428,700
../Openml/BNG(solar-flare)_OpenML.csv,1000000,12,69.4456045627594,-0.0019411230302540498,1250,800
../Openml/BNG(solar-flare)_OpenML.csv,1000000,12,70.0138463973999,-0.0017917980765276148,1111,900
../Openml/BNG(solar-flare)_OpenML.csv,1000000,12,67.9068865776062,-0.0021019698132149016,1000,1000
../Openml/BNG(solar-flare)_OpenML.csv,1000000,12,68.27453923225403,-0.0020157271773344186,909,1100
../Openml/BNG(solar-flare)_OpenML.csv,1000000,12,68.82193565368652,-0.0018370341923132209,833,1200
../Openml/BNG(solar-flare)_OpenML.csv,1000000,12,70.0951669216156,-0.0020361107297979025,769,1300
../Openml/BNG(solar-flare)_OpenML.csv,1000000,12,70.13648819923401,-0.0019319766351643722,714,1400
../Openml/BNG(solar-flare)_OpenML.csv,1000000,12,70.71592426300049,-0.002216693895262282,666,1500
../Openml/BNG(labor_COMMA_nominal_COMMA_1000000)_OpenML.csv,1000000,16,158.47832214832306,0.24631911147418392,10000,100
../Openml/BNG(labor_COMMA_nominal_COMMA_1000000)_OpenML.csv,1000000,16,117.66059291362762,0.4801357336369766,5000,200
../Openml/BNG(labor_COMMA_nominal_COMMA_1000000)_OpenML.csv,1000000,16,103.5706033706665,0.035761774912872225,3333,300
../Openml/BNG(labor_COMMA_nominal_COMMA_1000000)_OpenML.csv,1000000,16,97.82382988929749,0.4877581953036212,2500,400
../Openml/BNG(labor_COMMA_nominal_COMMA_1000000)_OpenML.csv,1000000,16,91.48163163661957,0.4795977761698961,2000,500
../Openml/BNG(labor_COMMA_nominal_COMMA_1000000)_OpenML.csv,1000000,16,91.95187413692474,0.4831045719800934,1666,600
../Openml/BNG(labor_COMMA_nominal_COMMA_1000000)_OpenML.csv,1000000,16,89.71543788909912,0.4800802319326961,1428,700
../Openml/BNG(labor_COMMA_nominal_COMMA_1000000)_OpenML.csv,1000000,16,89.3053936958313,0.4807435234564992,1250,800
../Openml/BNG(labor_COMMA_nominal_COMMA_1000000)_OpenML.csv,1000000,16,90.67467474937439,0.47894896147521776,1111,900
../Openml/BNG(labor_COMMA_nominal_COMMA_1000000)_OpenML.csv,1000000,16,85.15403687953949,0.06733396229617843,1000,1000
../Openml/BNG(labor_COMMA_nominal_COMMA_1000000)_OpenML.csv,1000000,16,85.71254217624664,-0.00019022122825736266,909,1100
../Openml/BNG(labor_COMMA_nominal_COMMA_1000000)_OpenML.csv,1000000,16,87.49030888080597,0.4748696874959958,833,1200
../Openml/BNG(labor_COMMA_nominal_COMMA_1000000)_OpenML.csv,1000000,16,89.28661894798279,0.476634206075028,769,1300
../Openml/BNG(labor_COMMA_nominal_COMMA_1000000)_OpenML.csv,1000000,16,88.72152578830719,0.47282403255002725,714,1400
../Openml/BNG(labor_COMMA_nominal_COMMA_1000000)_OpenML.csv,1000000,16,88.99575364589691,0.06620359560699082,666,1500
../Openml/BNG(vote)_OpenML.csv,131072,16,17.50529353618622,0.5312442286650735,1310,100
../Openml/BNG(vote)_OpenML.csv,131072,16,12.901667094230652,0.5132237776364412,655,200
../Openml/BNG(vote)_OpenML.csv,131072,16,10.98410267829895,0.5515460250013667,436,300
../Openml/BNG(vote)_OpenML.csv,131072,16,10.378516697883606,0.5123736281215583,327,400
../Openml/BNG(vote)_OpenML.csv,131072,16,10.245824718475342,0.5134780216846,262,500
../Openml/BNG(vote)_OpenML.csv,131072,16,9.399529910087585,0.49666278735038627,218,600
../Openml/BNG(vote)_OpenML.csv,131072,16,9.181505727767945,0.479479541470014,187,700
../Openml/BNG(vote)_OpenML.csv,131072,16,9.35627772808075,0.541690348345215,163,800
../Openml/BNG(vote)_OpenML.csv,131072,16,9.439865827560425,0.10490067938589138,145,900
../Openml/BNG(vote)_OpenML.csv,131072,16,9.561070322990417,0.4882149627725922,131,1000
../Openml/BNG(vote)_OpenML.csv,131072,16,9.091193556785583,0.4870236185204863,119,1100
../Openml/BNG(vote)_OpenML.csv,131072,16,9.11440007686615,0.49139401500778684,109,1200
../Openml/BNG(vote)_OpenML.csv,131072,16,9.144612622261047,0.5357845242427092,100,1300
../Openml/BNG(vote)_OpenML.csv,131072,16,9.338836979866027,0.22362501257266004,93,1400
../Openml/BNG(vote)_OpenML.csv,131072,16,9.472636365890503,0.47841715818318054,87,1500
