Filename,Shape_R,Shape_C,Size,Time,ARI_Mean,ARI_BestARI,Inertia_BestARI,ARI_BestInertia,Inertia_BestInertia
pc2,5589,37,882894,1.4944974422454833,0.04502118499076139,0.057219503420265605,4.311975917783357e+16,0.05544037277612215,3.889783811416914e+16
mfeat_fourier,2000,77,1713522,1.877364945411682,0.046559761277482584,0.08586705444516887,1869053.3657051618,0.036946079371391036,1128460.2641731892
fri_c4_1000_25,1000,26,268201,0.9989264726638794,0.01063043952101302,0.018581754926930386,26195415.726865724,-0.0007079221523794975,24725858.30681186
mfeat_karhunen,2000,65,1503642,2.0138479232788087,0.029318425344014732,0.06875927694906399,1769072510.5404143,0.03532808785281641,1488018741.4281306
steel-plates-fault,1941,34,385238,1.149421715736389,-0.010505826679301774,0.00017571667874744526,2.4499452419716993e+19,0.00017571667874744526,2.4499452419716993e+19
thyroid-allbp,2800,27,319250,1.6713584899902343,-0.006323553825980226,0.0013723648189508321,25791533797.54977,0.0013723648189508321,25791533797.54977
jungle_chess_2pcs_endgame_lion_elephant,4704,47,884813,2.230438160896301,0.048615164832882425,0.13574568357093247,3069763852.375739,0.09633280097309689,1656932007.7861896
spambase,4601,58,1144029,2.7378673791885375,0.01819991882480012,0.04660113272870487,11400680613989.238,0.00022179451994976424,3257438204783.6787
wine-quality-white,4898,12,296931,0.7611836910247802,0.01796730400039937,0.019167019557068007,80539296400.1932,0.014445951364130438,78368724094.15118
allhyper,3771,30,254035,1.2569388389587401,-0.007560807651770892,-0.0014243022235183064,542558679307.8253,-0.013910551709513412,461719483792.2366
parity5_plus_5,1124,11,47276,0.7609448432922363,-6.419677718666646e-05,0.00030555830952207224,3112014.9110429445,-5.2364144987964555e-05,3087062.5750915753
fri_c2_1000_50,1000,51,535139,1.0496905326843262,-0.002604337332635321,0.006054482083962286,49075741.85465188,-0.0016093430619453254,49033069.08897199
puma8NH,8192,9,711098,2.9912051916122437,0.0005821843947772621,0.0027227394508505674,494350084.0834409,0.00016185556124181404,493074803.6006419
pc1,1109,22,118014,0.928172254562378,0.10567626716523851,0.14334300372619158,6.776823807930779e+16,0.08097104067184288,4.102325603125906e+16
allhypo,3770,30,253967,1.4236487865447998,0.023711783575448807,0.040320212043450876,508159991281.4901,0.019530137871578847,455298822412.98865
kc1,2109,22,209046,0.8477352142333985,0.06867415349591147,0.13051050730615474,2052601117885611.5,0.03018940314991089,1913588747229095.8
volcanoes-a2,1623,4,38056,1.2090134143829345,0.005666837104774577,0.05945537610621147,450974522423.4157,0.05945537610621147,450974522423.4157
led7,3200,8,96091,0.790189552307129,0.0602794869765176,0.10296965979048393,17945345.998194367,7.649111559333679e-05,14899190.421252372
bank8FM,8192,9,641779,1.4712416648864746,0.3734316278950922,0.59804553506706,1763658743.647421,-0.0006613830177135692,1398771119.3529224
musk,6598,168,6659707,6.05716028213501,-0.0163171549374174,0.0021616042874626237,66911908945899.75,-0.02341117734680564,42659756279864.27
1030_ERA,1000,5,21290,0.6909723043441772,0.0007728590307490537,0.0024897036007774207,70278227.21638691,-0.00035427173809965846,68489518.66149071
allbp,3772,30,472880,1.7936994314193726,-0.006886636188536707,-0.0034341221058465776,552693626150.8678,-0.016007690845321252,464167599202.11145
mfeat-fourier,2000,77,1542593,1.8286059141159057,0.3203196951546698,0.449576206536032,1764848.6545371758,0.24268101462225658,957826.6037615526
jungle_chess_2pcs_endgame_panther_lion,4704,47,884813,1.6694047927856446,0.006894575863931766,0.031664369935355076,2977135869.403092,0.0006318591695971507,1960820477.8695014
thyroid-allhypo,2800,27,319250,1.1436359643936158,0.001770116520909119,0.0065595724226902696,26798803005.958317,0.0009823601804204443,23740862861.296623
fri_c3_1000_5,1000,6,56144,0.5388330221176147,0.02389276562638956,0.040911819849111276,7004009.263492761,-0.002723907831945492,4981133.450268377
volcanoes-a3,1521,4,35840,0.8989991903305053,0.005493892173594067,0.029931145918939944,420955506143.5386,0.006099134839444094,392811517619.7129
volcanoes-a1,3252,4,76314,1.0852481603622437,0.0010784618715441445,0.012078142140202556,1965590861239.5479,-0.004480366278482245,1865702115073.1167
jungle_chess_2pcs_endgame_panther_elephant,4704,47,886685,1.980208945274353,0.0019414033896773437,0.008377851877503647,3765111095.286628,-0.006539735221596046,985038771.525573
german,1000,21,61004,0.7109718561172486,0.04665325056524485,0.05670259777850392,12835669940480.352,0.03614401877742248,12191407671371.34
wall-robot-navigation,5456,3,99358,1.0254319190979004,0.06324836155838082,0.19777864472236276,21653338.53300769,-0.004386162053616124,15286117.677531783
fri_c1_1000_10,1000,11,108229,0.7479380369186401,0.049089172720554776,0.08346564478703433,10288731.7657768,0.0002573096426861856,9822203.532644296
puma32H,8192,33,2724113,3.5111666917800903,0.0012136184962404212,0.0095161526410551,647918404425.4707,-6.897241297651974e-05,373088657479.5034
coil2000,9822,86,1698133,1.8378817558288574,0.022018970076068397,0.022041522738246753,45303088513.88512,0.022041522738246753,45303088513.88512
dis,3772,30,472880,1.3054325103759765,-0.0011320488305077165,0.003345559812859482,544091953458.65265,0.0030213820714206745,541216147967.516
1028_SWD,1000,11,44048,0.7642238140106201,0.03511137393095488,0.0810401812442796,7051079.537935862,-0.0009530214049505894,6486480.796352584
jungle_chess_2pcs_endgame_elephant_elephant,2351,47,443806,1.1791144609451294,0.003027836964462204,0.008942860458670609,838919851.6947643,0.002719367826090893,790629461.724057
chess,3196,37,236655,0.952557897567749,0.0005092847367304228,0.0027096800634381062,49527648.49359915,0.0009174968924732588,48806065.03054044
delta_elevators,9517,7,348275,1.1806119680404663,0.005950266128280564,0.010955698792173492,76554359998.90067,-2.558383285801969e-05,61833808915.94139
fri_c3_1000_25,1000,26,269019,1.0057942628860475,0.011578537217751247,0.021679433860534163,25882913.98386173,-0.0032000569843780263,24698976.101163294
Titanic,2201,4,47015,0.7131426334381104,0.12442073035735297,0.19691476975210126,18369501.412475478,0.0030607507145394793,14771999.59645741
mfeat-factors,2000,217,2332184,3.8156083822250366,0.018599867072667108,0.15923057873426924,4234928678465.992,0.02559042862954269,3068427543544.504
volcanoes-a4,1515,4,35545,0.9787162780761719,0.001884595602647665,0.02181478307358462,387118892476.74133,0.02181478307358462,387118892476.74133
satimage,6430,37,2461827,3.7322588682174684,0.0927532029517514,0.196272492988924,1915732595.1532142,0.017022702945953986,861968784.9423218
cpu_act,8192,22,944682,1.9368056058883667,0.008420765364638464,0.18419075883899622,2.071662737898581e+19,-0.005761296720090173,1.7248349073073207e+19
yeast,1484,9,58603,1.3177199840545655,0.018793675996382504,0.07589700690493288,198528.52442668157,0.0063287877922670885,186344.76735056698
solar_flare_2,1066,13,28028,0.4483604431152344,0.06258894821105107,0.09765221331523712,8703829.114848666,0.0006214658358909984,5903330.981887511
jasmine,2984,145,1847900,3.5753488063812258,0.166219158470813,0.18257450867613365,248296661.63033867,0.16133841505832014,244369040.92361283
wine_quality_white,4898,12,321103,0.9596413612365723,0.017506888827331084,0.01783473654462626,80556132958.61942,0.01721154826224891,80515856892.46643
ozone-level-8hr,2534,73,953450,2.1815551996231077,-0.014352382572934802,0.020317995379646427,99141637751.79587,-0.029716875182808893,74028715829.87239
fri_c4_1000_10,1000,11,109036,0.7203578948974609,0.022463997723082784,0.04434673040423099,11451959.878644453,0.012620187247773843,10507820.200416068
wind,6574,15,491576,1.3737647533416748,0.33546074140732046,0.34363484288515883,21529437287.444252,0.34363484288515883,21529437287.444252
wine-quality-red,1599,12,94973,0.7667784214019775,-0.00262571102740159,0.014301277893915604,3740921308.1666775,-0.008206137806968047,3380923556.6827927
page_blocks,5473,11,330877,0.8662901401519776,0.024116166125414985,0.0339184032261616,1528440361274652.5,0.0226714757324357,1494252233234231.5
mfeat-karhunen,2000,65,1359278,1.3552577018737793,0.013539921650637951,0.1026254021465396,1646984025.5396695,0.1026254021465396,1646984025.5396695
294_satellite_image,6435,37,1239015,1.6881996154785157,0.12659286027863925,0.19437179609735705,646512944678.4067,0.0013390196228701102,502990497633.30945
qsar-biodeg,1055,42,221999,0.8234444379806518,0.005350468933666478,0.018795762828653546,424794642.06663376,0.006784885626471155,388169177.6267728
fri_c0_1000_50,1000,51,532974,1.1015719890594482,0.0006679006926290931,0.0030029029133662112,49089696.03898181,0.0007357094345265082,49016095.769823425
page-blocks,5473,11,330877,1.1093873262405396,0.02734323393346418,0.10294212439779155,932491420812985.6,0.10294212439779155,932491420812985.6
USPS,9298,257,23719532,16.62655460834503,0.10882938599118024,0.12179272256039834,4017471718.4443407,0.11982494582330878,2460865836.924865
analcatdata_supreme,4052,8,133837,0.6008763313293457,0.13225631031669563,0.15782477257362781,2756920929.8362846,0.106292445231919,2631879901.529784
solar-flare,1066,13,53612,0.5764343738555908,0.07456589778104859,0.09921882147736555,7969607.537215179,0.03714761163749478,7181814.071806866
1029_LEV,1000,5,20023,0.800122594833374,0.006712612249892315,0.01773188113713797,7810461.413113402,0.002264272424464942,7475560.224924014
fri_c3_1000_50,1000,51,535227,1.0656416893005372,0.000360854737046977,0.0037619799575253627,49311524.26019786,-0.00041719470848519745,48983246.95393584
PizzaCutter3,1043,38,189137,0.7775016784667969,0.030721951360195187,0.06670719405057893,3.6014509468311475e+17,0.03548940621354045,3.596038888695109e+17
splice,3190,61,772758,1.658735466003418,0.2074548383099688,0.2774271064035937,813046320.1147621,-0.039867273827672134,792631183.0676353
fri_c1_1000_5,1000,6,55111,1.0032528400421143,0.03388450841394342,0.05300260872000647,5791483.590925306,-0.0012875097741730569,4944024.505929004
Satellite,5100,37,971912,1.4280370950698853,0.0030815431676734675,0.003222192577693353,294230880032.6516,0.0030573231559682316,293980465567.509
rmftsa_sleepdata,1024,3,13923,0.9548087358474732,0.051104293903310574,0.05559609405530012,384743094.4849791,0.040469990883490015,377226297.3324375
dna,3186,181,2301089,6.212810897827149,0.014262246148523536,0.11396111717258228,341703193.08854604,0.008244917399224538,165971361.4791388
car-evaluation,1728,22,148948,1.682536244392395,-0.0016170558919245182,0.011868572481438053,12464835.076062454,0.005106262754758713,12445019.423508566
contraceptive,1473,10,31100,0.46378889083862307,0.019066018195119137,0.02274571870846059,264782819.31878534,0.02091487005614509,264043895.1295008
segment,2310,20,336255,1.1238678216934204,0.03338945419827282,0.07713569969591745,151438744669.75995,1.5817061293301907e-05,133548193761.47047
hill-valley,1212,101,1235935,1.2750272274017334,-0.00017030406815967577,0.0002828983777235818,7.55287429899552e+16,0.0002828983777235818,7.55287429899552e+16
isolet,7797,618,34052317,24.398384070396425,0.05942452300106602,0.06094919729661984,4446813223.830376,0.06094919729661984,4446813223.830376
philippine,5832,309,16112750,9.67166633605957,0.011512188689290707,0.015516708880343162,3.299761026190433e+18,0.00263765168028309,1.916578025954111e+18
optdigits,5620,65,1548221,2.600793647766113,-0.02209547637092179,0.08827449308875229,38029691676.09712,-0.0024970795572395997,37922152001.85211
allrep,3772,30,472880,1.3536059141159058,-0.00455050271339731,0.003495174966017256,543036015958.6486,-0.007613328033739386,518482805410.032
bank32nh,8192,33,2551757,2.688917088508606,0.2371520198821186,0.28186098518566655,3710172510.4652247,0.00994237057027483,3389388409.0641856
pollen,3848,6,156109,1.1607755661010741,-1.1944638691158506e-07,0.00036820441007873606,4759415125.693146,-0.00023584149684023725,4421163176.097816
cpu_small,8192,13,604442,1.5464418649673461,0.04057507704740756,0.16715562998216216,2.054667770166295e+19,0.00583123275965357,1.7287227839133696e+19
mushroom,8124,22,700245,2.9495620250701906,0.12155347005976957,0.19668374253374907,4145502702.5839624,0.012737274430340692,3420862787.3257623
Hill_Valley_with_noise,1212,101,839165,1.541635012626648,0.00025981279462717114,0.0020550204616486315,1.1038451585337632e+16,-8.686095172809312e-05,9980037757118980.0
thyroid-allhyper,2800,27,319250,1.4115852117538452,0.00022515215920711386,0.002949716810579794,24826894915.12394,-0.0013748836051359578,23471858590.18616
semeion,1593,257,1635597,4.511089873313904,0.008566746798149224,0.02943397925277248,137868358.92085135,9.900708752888188e-05,60491264.97857531
mfeat_zernike,2000,48,1148602,1.3182902812957764,0.015551076935907269,0.054539573642384265,602311215857.8524,9.702548464237801e-05,539540306374.41034
JapaneseVowels,9961,15,1386971,1.98337721824646,0.009781716748167147,0.010422230927484673,40744243326.77704,0.00919224711010848,40547048098.61735
fri_c0_1000_25,1000,26,268252,1.4634034156799316,1.6421182022697747e-05,0.00033546224737947814,24549752.543524526,-0.00010914000505334209,24502327.532127276
waveform-5000,5000,41,1058228,1.4863336324691772,0.28650935214862133,0.29729170104608976,2134402627.115952,0.26620839899714177,2122588942.6966982
fri_c2_1000_10,1000,11,108815,0.6521567344665528,0.10479248135798432,0.1493287695172089,11204548.02803848,0.0004152605831844696,9828896.886892617
quake,2178,4,43674,0.7455465078353882,0.0009382953101726183,0.0033064196209872613,162608011407.98462,-0.0008203883778412092,148769527634.53143
ada,4147,49,837141,1.479809045791626,0.03403924254467229,0.06756702818627731,1421140104302.984,-0.0005589497878612132,1389988141961.5786
twonorm,7400,21,1132260,1.3965681552886964,0.9016237554299851,0.9187813789251376,1519660220.8874671,0.8529750171325932,1505641802.8324783
gina_prior2,3468,785,11782317,16.604403138160706,0.02954995854702559,0.051262673062838895,42784033324815.625,0.024746106934630308,24568369575700.52
mfeat_morphological,2000,7,106108,0.6715253353118896,0.13029432895399343,0.14517202918149846,95426933604271.27,0.08805832839727075,88370401009329.4
Hill_Valley_without_noise,1212,101,1630738,1.4374239444732666,0.0008581434638739213,0.0019994719064083677,7.98088108494853e+16,-5.966356275115849e-05,5.91317380197455e+16
thyroid-dis,2800,27,319250,1.0142012119293213,0.0024706721478710697,0.00645076820165729,28270101943.523346,0.0012727197232076048,26015484974.763683
thyroid-allrep,2800,27,319250,1.2409883499145509,-0.0006570336841970193,0.0030978306040138335,25055856555.24933,-0.007867286348821837,23211535322.958397
cnae-9,1080,857,3704259,8.13599944114685,0.00028490643607126826,0.0013479843374159981,8320711.844417326,0.0011481953535025368,6688923.200141124
kr-vs-kp,3196,37,466839,1.3420842170715332,0.00023890224606273354,0.001102417535673721,52124451.453226715,-0.0004060197259070639,49796289.43234413
gina,3153,971,13854651,12.734620451927185,0.0028357419838691946,0.00816146525679465,68029987675265.42,0.0012141715500661023,51012613964922.63
churn,5000,21,521569,1.2386061191558837,0.000131895314169132,0.0002788594813502318,90073188788359.94,0.00020945037239802534,89813469697822.28
