Filename,Row,Column,Time,ARI,BatchCount,BatchSize
../Openml/BNG(vote)_OpenML.csv,131072,16,19.402701497077942,0.3840440821572467,1310,100
../Openml/BNG(vote)_OpenML.csv,131072,16,14.172093319892884,0.4838684187094214,655,200
../Openml/BNG(vote)_OpenML.csv,131072,16,12.185733890533447,0.4864192155118732,436,300
../Openml/BNG(vote)_OpenML.csv,131072,16,11.296006798744202,0.516595920519406,327,400
../Openml/BNG(vote)_OpenML.csv,131072,16,11.060360598564149,0.5205180729768906,262,500
../Openml/BNG(vote)_OpenML.csv,131072,16,10.243474817276,0.5093283669800546,218,600
../Openml/BNG(vote)_OpenML.csv,131072,16,9.97000343799591,0.48966470757255937,187,700
../Openml/BNG(vote)_OpenML.csv,131072,16,9.96778063774109,0.5321175689036579,163,800
../Openml/BNG(vote)_OpenML.csv,131072,16,9.94816288948059,0.5315978685214566,145,900
../Openml/BNG(vote)_OpenML.csv,131072,16,10.201997208595277,0.4769379910800692,131,1000
../Openml/BNG(vote)_OpenML.csv,131072,16,9.63964011669159,0.5458849257539988,119,1100
../Openml/BNG(vote)_OpenML.csv,131072,16,9.570521020889283,0.5042033915291737,109,1200
../Openml/BNG(vote)_OpenML.csv,131072,16,9.497751712799072,0.4641607184096279,100,1300
../Openml/BNG(vote)_OpenML.csv,131072,16,9.326240253448486,0.3185464377319053,93,1400
../Openml/BNG(vote)_OpenML.csv,131072,16,9.3585919380188,0.5234480483558757,87,1500
