Filename,Shape_R,Shape_C,Size,Time_KM_A_Distance,ARI_KM_A_Distance,Time_KM_A_DistanceRatio,ARI_KM_A_DistanceRatio,Time_KM_A_ADLOF,ARI_KM_A_ADLOF,Time_KM_B_Distance,ARI_KM_B_Distance,Time_KM_B_DistanceRatio,ARI_KM_B_DistanceRatio,Time_KM_B_ADLOF,ARI_KM_B_ADLOF,Time_DBS_A_Distance,ARI_DBS_A_Distance,Time_DBS_A_DistanceRatio,ARI_DBS_A_DistanceRatio,Time_DBS_A_ADLOF,ARI_DBS_A_ADLOF,Time_DBS_B_Distance,ARI_DBS_B_Distance,Time_DBS_B_DistanceRatio,ARI_DBS_B_DistanceRatio,Time_DBS_B_ADLOF,ARI_DBS_B_ADLOF,Time_HAC_A_Distance,ARI_HAC_A_Distance,Time_HAC_A_DistanceRatio,ARI_HAC_A_DistanceRatio,Time_HAC_A_ADLOF,ARI_HAC_A_ADLOF,Time_HAC_B_Distance,ARI_HAC_B_Distance,Time_HAC_B_DistanceRatio,ARI_HAC_B_DistanceRatio,Time_HAC_B_ADLOF,ARI_HAC_B_ADLOF,Time_AVG_A_Distance,ARI_AVG_A_Distance,Time_AVG_A_DistanceRatio,ARI_AVG_A_DistanceRatio,Time_AVG_A_ADLOF,ARI_AVG_A_ADLOF,Time_AVG_B_Distance,ARI_AVG_B_Distance,Time_AVG_B_DistanceRatio,ARI_AVG_B_DistanceRatio,Time_AVG_B_ADLOF,ARI_AVG_B_ADLOF
JapaneseVowels,9961,15,1386971,2.65386192,0.005856322,2.995743275,0.007399063,5.216310581,0.00831642,3.023602009,0.009313101,2.964273771,0.010560922,5.29562219,0.006026378,2.057539304,-0.000644713,1.663683176,0.008064969,4.492003918,0.000953095,2.03897198,-0.000644713,1.732846975,0.005435875,4.758045594,-0.001155925,2.339922508,0.00541113,2.060322126,0.009816062,4.899302483,0.005171134,2.3925337,0.00541113,2.085910559,0.013276652,4.850296736,0.005171134,3.214339972,0.006081416,2.831857602,0.010231404,4.92057387,0.012136803,2.851541042,0.004545175,2.788613558,0.011534858,4.453178406,0.011875084
PizzaCutter3,1043,38,189137,0.707042456,-0.014853944,0.603945732,0.027161105,2.608378092,0.061254706,0.743597587,-0.014853944,0.614478509,0.026627705,3.003933589,0.061254706,0.871384541,-0.021661015,0.763130983,0.071065958,2.538443168,0.070942879,0.913124323,-0.021661015,0.785355488,0.070992844,2.768547217,0.070942879,0.706206481,-0.021661015,0.541292826,0.070776456,2.383671761,0.062546163,0.69966507,-0.021661015,0.569937547,0.070721119,2.55219237,0.062546163,0.861075163,-0.021661015,0.731547674,0.070787277,2.673918247,0.062546163,0.893171151,-0.021661015,0.764576435,0.070761072,2.607451121,0.062546163
Satellite,5100,37,971912,1.435782115,0.080535016,0.968592962,0.003269389,4.075600147,0.12887898,1.427944581,0.080535016,1.039299568,0.013048755,4.598175208,0.138107011,1.221131881,0.080535016,0.787463268,0.013785705,3.987782717,0.133526301,1.255522251,0.080535016,0.834859927,0.013939179,4.383498669,0.119650949,1.243876139,0.080535016,0.806816498,0.013227112,3.890678167,0.133526395,1.319131295,0.080535016,0.839078188,0.014635114,4.043630997,0.13345969,1.518223047,0.080535016,1.104349295,0.013197424,4.489177942,0.119650949,1.545413256,0.080535016,1.111274878,0.014444902,4.1391143,0.133526395
Titanic,2201,4,47015,0.678190629,0.029587699,0.527724743,0.039484257,0.64251701,0.046537999,0.648975531,0.045415754,0.604773521,0.043417986,0.752587477,0.045969381,2.085421244,0.098714878,2.167652527,0.088816718,3.403064887,0.080603078,2.36151433,0.099342068,2.307382981,0.085690236,3.816415151,0.098997699,0.643211365,0.033951104,0.553760688,0.016468017,0.629490137,0.046451046,0.533537388,0.029587699,0.460299492,0.011026625,0.675304969,0.048556534,2.024015347,0.099771591,2.086868445,0.09128761,3.08134977,0.073447293,2.113857587,0.101605364,2.135419528,0.088692245,3.394606908,0.099823077
USPS,9298,257,23719532,13.9947389,0.338089629,8.049718618,0.367458201,28.6720593,0.345245286,14.09887489,0.399830631,8.64446791,0.341734456,30.60214448,0.357132526,11.91071383,0.397895083,5.683525562,0.29066798,26.93479427,0.402533335,11.9339598,0.395587459,5.799880107,0.403807078,28.30705937,0.402888601,13.39839959,0.380623468,7.367284298,0.345690329,28.3772432,0.360699189,13.98222828,0.365295047,7.455373208,0.325226937,29.98539058,0.360699189,15.14998992,0.376237018,7.066679398,0.274279517,28.23996941,0.34267751,14.86807108,0.353543278,8.067920129,0.351539996,18.55564014,0.376169342
ada,4147,49,837141,2.129992485,0.031984205,1.914309104,0.045858496,4.039237897,0.027865721,1.898524364,0.033769485,1.929463943,0.048389271,4.308090766,0.031079222,1.080600739,0,0.65363582,0.036111427,2.435541471,0.027766413,1.087291241,0,0.663585345,0.026448335,1.900411685,0.015167634,1.61388127,0.03131361,1.358035167,0.029342894,3.786111514,0.015815617,1.592710416,0.03203626,1.361749967,0.049222316,4.082431793,0.015819378,2.229601701,0.031447163,2.2338082,0.036153748,4.315197388,0.028577697,2.794675986,0.031985891,2.232697328,0.028357557,4.732021729,0.022129742
allbp,3772,30,472880,1.307919343,0.003776628,1.096383174,-0.007214832,1.77260073,-0.009102106,1.364495357,0.005401353,1.111353159,-0.008034936,1.791055361,-0.009102106,1.224803766,0.005401353,0.688793341,-0.000384332,1.544196447,-0.009102106,1.25592494,0.005401353,1.01360329,-0.008034936,1.779769182,-0.009102106,1.215032895,0.005401353,0.981122494,-0.008034936,1.54549551,-0.009102106,1.238833189,0.005401353,0.998051405,-0.007214832,1.866595189,-0.009102106,1.433291515,0.005401353,1.174744288,-0.008034936,1.716908614,-0.009102106,1.455264886,0.005401353,1.210022211,-0.008034936,2.064085484,-0.009102106
allhyper,3771,30,254035,1.142252207,0.002690588,1.127991676,0.001836922,1.435973326,-0.009264911,1.178052187,-0.009530286,0.920949697,0.000218321,1.376078844,-0.009591471,0.664466778,0.00153296,0.526875337,-0.000466509,0.873019457,0.000557393,0.65844051,0.00153296,0.554786285,-0.000583288,0.903054555,0.001841682,0.860021909,0.002395551,0.751182795,0.000685772,1.076667468,0.00136102,0.875526349,0.002395551,0.770755847,0.001862161,1.103551865,0.00136102,1.273164988,0.002202583,1.077938636,9.68E-05,1.370078087,0.000458191,1.119221369,0.001589317,1.137233019,0.000297176,1.462706963,0.000783441
allhypo,3770,30,253967,1.030885379,0.002089971,0.980652412,0.009228193,1.212949117,0.010442784,0.975821257,0.002089042,1.024533669,0.00551927,1.318661769,0.010807716,0.666495482,0.001059171,0.530989726,0.009132616,0.855321566,0.01044648,0.660280148,0.00063289,0.557003816,0.008246445,0.874872446,0.010192803,0.931323767,0.002619671,0.863911152,0.008554454,1.172085683,0.010685328,0.981674592,0.002619671,0.886578401,0.008574126,1.20947504,0.010685328,1.121339957,0.002089971,1.019754569,0.007943977,1.365689357,0.010696068,1.125494639,0.002133833,1.083623171,0.015373109,1.370340506,0.010790801
allrep,3772,30,472880,1.261993408,0.001752391,1.007740418,0.001111219,2.073678335,0.001651405,1.35481898,0.001155473,1.163154523,0.001881808,1.917361021,0.001413293,1.100055456,0.000430186,1.002812465,-0.000960191,1.590972185,0,1.262295485,0,1.023674568,-0.000898029,1.567292611,0,1.110834042,0.000955043,0.756473621,-0.002635124,1.730841955,0.001816683,1.002640565,0.001128695,0.783146699,-0.003538556,1.808331887,0.001816683,1.356162945,0.00120483,0.959423939,-0.001046366,1.98980999,0.001217209,1.475002766,0.000970313,1.056671619,0.003078493,2.108656486,0.001650563
analcatdata_supreme,4052,8,133837,1.711461226,0.125353131,1.631877502,0.075123757,1.875501076,0.072281962,1.748910507,0.084836612,1.659537792,0.059089612,1.930035909,0.082134609,1.553375403,0.126485521,1.405695359,0.058205806,1.648148139,0.096158509,1.544002533,0.119099825,1.500561873,0.078235909,1.767382463,0.089335135,1.434981664,0.094837727,1.332743645,0.049021167,1.586112499,0.061557032,1.443855921,0.096902091,1.361331065,0.068346252,1.606366078,0.050459651,1.597623189,0.099035604,1.508706411,0.072063797,1.73674647,0.062392516,1.615580877,0.090541996,1.529276292,0.055918365,1.772539536,0.083116147
ann_thyroid,7200,22,529365,1.984685262,-0.00935199,2.118907293,-0.003971086,4.780811548,-0.003919412,2.001758178,-0.002629398,1.839913527,-0.002565852,4.557700713,-0.003459781,2.144810836,-0.008243121,2.342313369,-0.001467927,4.687470754,-0.004667393,2.538618167,-0.010133672,2.367361387,-0.001469284,4.731206656,-0.004664736,2.260371765,-0.002443048,2.216177622,-0.023664826,4.729608536,-0.003039024,2.339220047,-0.002445282,2.254738172,-0.009973022,4.860715866,-0.003037915,2.68265144,-0.01008095,2.625126123,-0.001180432,5.032537063,-0.00466912,2.820546707,-0.01018621,2.646202246,-0.011718149,4.918102185,-0.003733844
autoUniv-au1-1000,1000,21,82078,1.099587043,-0.002419649,1.130295436,0.000997139,1.715281089,-0.020172212,0.936237653,-0.023301161,0.887455146,-0.002749965,1.550178051,-0.044374735,0.618257125,-0.009975973,0.719568332,-0.000472579,1.022811015,-0.019155181,0.661530972,-0.026303036,0.745179256,0.002377866,1.22968181,-0.020080663,0.620816072,-0.024054864,0.583095789,-0.003018177,1.176196496,-0.015025033,0.760669311,-0.045367057,0.794177294,0.000577935,1.201505105,-0.027689575,0.810805321,-0.021809795,0.928188324,-0.000659211,1.600081205,-0.022530031,0.986874421,-0.038750459,0.794370572,-0.000323996,1.1864175,-0.025578132
autoUniv-au4-2500,2500,101,1180009,1.605730136,-0.001028698,1.040995518,-0.002528433,2.057995876,-0.002259069,1.685980876,-0.001543048,1.047094822,-0.001300389,2.142620722,-0.000753023,1.283602079,-0.001431491,0.720652819,-0.001830735,1.836553494,-0.001762198,1.31694142,-0.001464248,0.757788102,-0.002227357,1.806196372,-0.00222437,1.575388829,-0.001543048,1.036596616,-0.002289679,2.12321043,-0.002259069,1.642162482,-0.001543048,1.070587794,-0.000600615,2.146897713,-0.002259069,1.89664642,-0.000514349,1.279884338,-0.00266391,2.394545794,-0.001889233,1.776924133,-0.001543048,1.209208647,-0.003159596,2.371545076,-0.002323087
autoUniv-au7-1100,1100,13,64626,0.647544463,-0.000267136,0.512492259,0.007832612,0.726303895,0.005424322,0.57231617,-0.000362054,0.51116848,0.008046808,0.738700946,0.005317856,0.432420174,-0.000551891,0.369276762,0.007733015,0.602650563,0.005189998,0.459961891,-0.000632477,0.396565755,0.007597786,0.616746426,0.005386491,0.440566063,-0.000551891,0.364408731,0.007901193,0.599943558,0.005386491,0.450969934,-0.000551891,0.38690114,0.007733015,0.603006045,0.005386491,0.628801664,-0.000267136,0.568720579,0.008069542,0.782743931,0.005283538,0.655768474,-0.000267136,0.592165073,0.0077604,0.798199018,0.005317856
balloon,2001,2,13617,0.660273631,0.039776667,0.57191968,0.036840429,0.72819972,0.064694974,0.666659911,0.039058918,0.617043098,0.05512179,0.706189235,0.05472649,0.544708729,0.039776667,0.479792913,0.021380842,0.622331937,0.066126772,0.559851567,0.039058918,0.51536719,0.073509358,0.678887049,0.063979884,0.573138634,0.039776667,0.508481026,0.020384798,0.627694527,0.059009227,0.601670027,0.039058918,0.552781979,0.022196834,0.681791623,0.078320982,0.655463298,0.041927807,0.601760626,0.023145022,0.74867336,0.068968389,0.712461233,0.039058918,0.654177189,0.021506436,0.783607721,0.068968047
bank32nh,8192,33,2551757,2.855228186,0.024146655,3.932983716,0.045049666,5.926808834,0.025602894,3.642446121,0.0675801,4.000639915,0.04109548,4.908813953,0.042790265,2.282194932,0.03796831,1.754141728,0.035924544,4.35909311,0.038443018,2.374245008,0.018984155,2.358814955,0.045830436,4.264362415,0.020158115,3.161110957,0.070996527,3.492273966,0.050335563,5.407800357,0.070356429,3.243867556,0.070994919,3.482236942,0.042218096,5.4522837,0.070658051,3.699941874,0.071268745,4.152856986,0.046271808,5.908431212,0.070867206,3.963310719,0.070995303,4.034412384,0.042380947,6.016332944,0.07065771
bank8FM,8192,9,641779,1.341159105,0.000233231,1.085798661,0.005763228,2.041321516,0.022867719,1.3754011,0.000233231,1.131815275,0.004295916,1.728983879,0.015709351,1.164298137,0.000233231,0.97987016,0.010207379,1.729647001,0.02286766,1.264482896,0.005237187,1.129166206,0.006111152,1.799808582,0.02286766,1.37778457,0.092605534,1.670237462,0.136997036,2.326553742,0.092607585,1.52777346,0.09433994,1.492204666,0.142851341,2.535629034,0.094881896,1.728849411,0.033502226,1.430585225,0.041480277,2.207847198,0.042916725,1.47978576,0.000233231,1.20954752,0.004295916,1.854343176,0.015709351
banknote-authentication,1372,5,47813,1.011283716,0.193969752,0.948709806,0.048531509,1.330299457,0.19566548,1.086029768,0.204100001,1.005398512,0.061803573,1.438187281,0.196578889,0.766233842,0.147261214,0.920706272,0.051006534,1.059014241,0.146162866,0.991452773,0.073630607,0.739674966,0.058360621,1.323449055,0.097198401,1.191735983,0.217444396,1.155820926,0.056456934,1.528432687,0.202517462,1.213005702,0.217444396,1.180989981,0.052758483,1.585543474,0.202517462,1.184384346,0.134840606,1.163550297,0.054015341,1.505374193,0.198728422,1.295410633,0.207336963,1.263724645,0.052030172,1.36729749,0.196359424
car,1728,7,44978,1.118505955,0.00230344,1.107046525,0.00646969,1.476754824,0.004108765,1.203566233,-0.014122369,0.990768512,0.009051476,1.338364601,-0.001989885,0.494496743,-0.001685906,0.539733887,0.00609547,0.827161153,0.003897516,0.505721649,-0.000676022,0.570839882,0.006051385,0.808085521,0.003647328,1.085772594,0.00449733,1.324739218,0.006302235,1.856493394,0.004067386,1.140297333,-0.015023475,1.325951735,0.006925166,1.132719676,-0.005103652,1.300650279,-0.009386554,1.196157773,0.005106261,1.565418323,-0.008191767,1.070601543,-0.01287103,1.126238743,0.005300493,1.310928901,-0.010235128
car-evaluation,1728,22,148948,1.361855745,0.019569337,1.719466368,0.005349494,2.44672513,0.026961531,1.367673159,0.05850252,1.596062581,0.004869857,2.783404191,0.037729299,0.653833151,-0.003337139,0.826044559,0.007305293,1.584883531,0.017705567,0.680775483,0.028519746,0.898567915,0.005905704,1.51632301,0.020990243,0.739589214,0.015250694,1.047306379,0.004646074,2.055907408,0.018268118,1.150338968,0.0217843,1.223731041,0.00526963,2.038560629,0.03529002,1.434950749,0.00785392,1.753480514,0.006370184,2.149638017,0.01110174,1.152453184,0.054729657,1.815297365,0.005692024,2.540728092,0.036829679
car_evaluation,1728,22,76372,0.937909047,0.006213223,1.268126885,0.007022469,1.184466918,0.000191752,0.897798618,-0.028453974,1.119755745,0.006500002,1.138291597,-0.008481253,0.562455336,-0.015394916,0.810477257,0.005689871,0.851828098,-0.012869487,0.593436241,0.014563681,0.788098097,0.00711307,0.864176114,0.012845842,0.574198405,0.001074392,0.87477239,0.005085197,0.817205826,-0.018955781,0.632674932,0.009029893,0.791336775,0.008568908,0.838475863,0.012266604,0.87771821,0.016139781,1.061559995,0.007138772,1.143019199,0.027475528,0.892659108,0.009759724,1.083967765,0.006306289,1.131351471,0.006301636
chess,3196,37,236655,1.82073919,0.011844197,2.235702594,0.008790517,2.177225192,0.008695949,2.154970169,0.010076558,2.049475749,0.009169834,1.919921557,0.006124043,0.848660707,0.014059115,1.10672768,0.009865836,1.171750466,0.012892335,0.798081319,0.009345697,1.179529111,0.009975413,1.19798104,0.008970648,1.305589994,0.006446281,1.836941163,0.009277961,1.883036455,0.010015832,1.410856644,0.006340557,1.901802063,0.009269649,1.771748066,0.007479545,1.869566997,0.012901028,2.501082659,0.009135728,2.619540453,0.012755784,2.035530806,0.00682859,2.333668788,0.009168412,2.496325572,0.008299956
churn,5000,21,521569,1.652070443,0.000998809,1.445872943,0.0002179,2.165097316,0.00068198,1.49213473,0.00049709,1.189339161,-0.000327926,2.131282171,0.000688025,1.260069927,-0.000397759,0.876754602,8.34E-05,1.873509963,7.70E-05,1.095962842,-0.000320714,1.197489262,-8.73E-05,1.955422878,7.70E-05,1.725802183,-0.00048464,1.523885568,-5.67E-06,2.386315346,-0.00048464,1.755579154,-0.00048464,1.515089353,0.000356779,2.473958969,-0.00048464,1.82177345,0.000504326,1.495842536,0.000225016,2.449253718,0.00037817,1.770396233,0.000998809,1.676487605,3.16E-05,2.416636546,0.000809575
clean2,6598,169,6704443,5.158747514,-0.006778725,2.530913353,0.005534368,6.365285714,-0.003762907,5.20181036,0.00165577,2.362910986,0.005362357,6.36646986,-0.005612703,4.463541826,-0.001220219,1.831312577,0.009884565,5.702603896,-0.003658,4.594477892,-0.004078121,1.910099347,0.00384263,5.633831342,-0.004267735,4.626012882,-0.007453402,2.031103929,0.005267585,5.754499833,-0.007469814,4.620049397,-0.007453402,2.00089852,0.003433102,5.944795609,-0.007469814,5.215604464,-0.001177421,2.500185172,0.010557851,6.577113628,-0.004127655,5.379753908,-0.001181005,2.704777797,0.0099628,6.750970364,-0.000985452
cmc,1473,10,57651,0.673919916,0.00707734,0.615622759,0.001795232,0.761692842,0.005789263,0.704569817,0.005611945,0.63980039,0.001637083,0.77110076,0.008217769,0.587359269,0.005197862,0.52137955,0.002111868,0.671173811,0.005533916,0.60957249,0.005788043,0.542960167,0.002665086,0.69272089,0.005611945,0.588970105,0.005534898,0.513966401,0.001371352,0.674426715,0.005708794,0.604468664,0.005699994,0.53893884,0.001769764,0.687166611,0.005788043,0.750536919,0.005966582,0.685292323,0.001413944,0.832788626,0.005877312,0.773887873,0.005611945,0.708180348,0.002779707,0.858764172,0.005699994
