Filename,Row,Columm,Mode,System,Time,ARI
BNG(segment)_OpenML,1000000,19,SS,M2,76.50182390213013,0.14094835062738917
BNG(sick_COMMA_nominal_COMMA_1000000)_OpenML,1000000,29,SS,M2,99.8454110622406,0.018612782590874084
BNG(sonar_COMMA_nominal_COMMA_1000000)_OpenML,1000000,60,SS,M2,289.07084703445435,-0.003914253389668451
BNG(spambase)_OpenML,1000000,57,SS,M2,162.45158791542053,-0.0009701397400108558
BNG(heart-c_COMMA_nominal_COMMA_1000000)_OpenML,1000000,13,SS,M2,56.68470501899719,0.23962836896565637
BNG(heart-h_COMMA_nominal_COMMA_1000000)_OpenML,1000000,13,SS,M2,94.04275107383728,0.3059210359912129
BNG(trains)_OpenML,1000000,32,SS,M2,123.41136598587036,0.00857226924119411
BNG(heart-statlog_COMMA_nominal_COMMA_1000000)_OpenML,1000000,13,SS,M2,70.87785410881042,0.33778542274401274
BNG(vehicle_COMMA_nominal_COMMA_1000000)_OpenML,1000000,18,SS,M2,69.03192090988159,0.08473041434665723
BNG(hepatitis_COMMA_nominal_COMMA_1000000)_OpenML,1000000,19,SS,M2,82.47122478485107,0.06503118789240939
BNG(vote)_OpenML,131072,16,SS,M2,10.093472003936768,0.5671878093431323
BNG(hypothyroid_COMMA_nominal_COMMA_1000000)_OpenML,1000000,29,SS,M2,102.62294578552246,0.001822082622630466
BNG(waveform-5000_COMMA_nominal_COMMA_1000000)_OpenML,1000000,40,SS,M2,118.40126609802246,0.13402576523147364
BNG(zoo_COMMA_nominal_COMMA_1000000)_OpenML,1000000,17,SS,M2,148.86568903923035,0.001421952662816291
CovPokElec_OpenML,1455525,72,SS,M2,317.96106910705566,0.0009530019293548717
covertype_OpenML,581012,54,SS,M2,86.69758796691895,-0.02517569236549272
Hyperplane_10_1E-3_OpenML,1000000,10,SS,M2,89.94608998298645,-4.4354010839087483e-10
Hyperplane_10_1E-4_OpenML,1000000,10,SS,M2,75.28034996986389,1.0472989691300588e-06
LED(50000)_OpenML,1000000,24,SS,M2,207.86432099342346,0.09854736853620052
RandomRBF_0_0_OpenML,1000000,10,SS,M2,69.97359919548035,0.011168275918393603
RandomRBF_10_1E-3_OpenML,1000000,10,SS,M2,72.06315732002258,0.023182483232530318
RandomRBF_10_1E-4_OpenML,1000000,10,SS,M2,71.79396104812622,0.02315650394575844
RandomRBF_50_1E-3_OpenML,1000000,10,SS,M2,73.33940505981445,-0.0001459807332217584
RandomRBF_50_1E-4_OpenML,1000000,10,SS,M2,75.32907915115356,0.00019559732888466664
pol_OpenML,15000,48,SS,M2,2.2321648597717285,0.005168322700822767
2dplanes_OpenML,40768,10,SS,M2,4.8069329261779785,4.853096078573927e-07
elevators_OpenML,16599,18,SS,M2,2.820728063583374,0.01144181777427294
BNG(anneal)_OpenML,1000000,38,SS,M2,236.12103700637817,-0.006087996141643742
BNG(anneal.ORIG)_OpenML,1000000,38,SS,M2,213.63420224189758,-0.009356586553705328
BNG(labor)_OpenML,1000000,16,SS,M2,142.0371959209442,-0.024290222784895593
BNG(letter)_OpenML,1000000,16,SS,M2,147.15835785865784,0.0014658892582821727
BNG(autos)_OpenML,1000000,25,SS,M2,169.51177167892456,0.003831374660226833
BNG(lymph)_OpenML,1000000,18,SS,M2,98.95191979408264,0.07862797478121572
BNG(mfeat-fourier)_OpenML,1000000,76,SS,M2,354.804655790329,0.08963795800503731
BNG(bridges_version1)_OpenML,1000000,12,SS,M2,200.06432723999023,-0.005443624363495821
BNG(mfeat-zernike)_OpenML,1000000,47,SS,M2,233.40580487251282,0.0446054608924103
BNG(colic.ORIG)_OpenML,1000000,27,SS,M2,167.4369342327118,-3.74126873796726e-05
BNG(colic)_OpenML,1000000,22,SS,M2,159.31458592414856,0.017659977207952995
BNG(credit-a)_OpenML,1000000,15,SS,M2,249.22264194488525,0.003575713593504703
BNG(page-blocks)_OpenML,295245,10,SS,M2,197.1941750049591,0.0
BNG(credit-g)_OpenML,1000000,20,SS,M2,252.6021192073822,0.01089286403596101
BNG(pendigits)_OpenML,1000000,16,SS,M2,106.36490392684937,0.006780770485714541
BNG(cylinder-bands)_OpenML,1000000,39,SS,M2,233.19220685958862,0.0014654499646646292
BNG(sonar)_OpenML,1000000,60,SS,M2,264.46143102645874,0.0227872648075278
BNG(vehicle)_OpenML,1000000,18,SS,M2,110.2203803062439,0.08000039625690951
BNG(zoo)_OpenML,1000000,16,SS,M2,68.91394829750061,0.19886130001847735
20_newsgroups.drift_OpenML,399940,1001,SS,M2,1120.9964852333069,0.011674822431243376
meta_stream_intervals.arff_OpenML,45164,74,SS,M2,10.496196985244751,0.0024255014721457375
Ailerons_OpenML,13750,40,SS,M2,4.896876811981201,0.001083610275349886
mv_OpenML,40768,10,SS,M2,10.14832615852356,-3.3374245650791886e-05
mnist_784_OpenML,70000,784,SS,M2,105.2563829421997,0.0030587293149120743
fried_OpenML,40768,10,SS,M2,3.4153852462768555,8.010602624536198e-08
house_16H_OpenML,22784,16,SS,M2,3.9998648166656494,0.03195727950561079
ailerons_OpenML,13750,40,SS,M2,4.540456056594849,0.002052508505421845
sylva_prior_OpenML,14395,108,SS,M2,3.7694599628448486,0.007706008972316924
eye_movements_OpenML,10936,27,SS,M2,3.88112211227417,0.015112849714505421
KDDCup99_full_OpenML,4898431,41,SS,M2,808.33358502388,0.06631946719981091
MagicTelescope_OpenML,19020,10,SS,M2,8.048511028289795,-4.834562856844408e-05
BNG(primary-tumor)_OpenML,1000000,17,SS,M2,62.26601791381836,0.0388767122220053
BNG(solar-flare)_OpenML,663552,12,SS,M2,58.18731188774109,-0.027946776979834456
BNG(spect_test)_OpenML,1000000,22,SS,M2,87.320228099823,0.0034517257104624563
BNG(spectf_test)_OpenML,1000000,44,SS,M2,273.6475908756256,-0.030459197789382022
BNG(adult)_OpenML,1000000,14,SS,M2,117.82550716400146,9.142431262968997e-05
BNG(satimage)_OpenML,1000000,36,SS,M2,185.97099590301514,0.45386152795022056
BNG(wine)_OpenML,1000000,13,SS,M2,289.7350740432739,0.07095669497983707
BNG(eucalyptus)_OpenML,1000000,19,SS,M2,164.03331685066223,-2.3080730386076916e-05
BNG(wisconsin)_OpenML,1000000,32,SS,M2,231.90489506721497,2.6617569665592985e-09
BNG(auto_price)_OpenML,1000000,15,SS,M2,81.68382382392883,0.0
BNG(cpu_act)_OpenML,1000000,21,SS,M2,125.23391485214233,8.152992305807842e-08
BNG(pbc)_OpenML,1000000,18,SS,M2,118.16251015663147,-1.1984472232486903e-10
BNG(autoHorse)_OpenML,1000000,25,SS,M2,135.12297415733337,3.177389544515803e-08
BNG(cholesterol)_OpenML,1000000,13,SS,M2,141.3359169960022,-1.0994403176549984e-09
BNG(autoPrice)_OpenML,1000000,15,SS,M2,91.00946307182312,-2.115579217430276e-11
BNG(pharynx)_OpenML,1000000,10,SS,M2,134.9870798587799,-1.0660786051963603e-09
BNG(2dplanes)_OpenML,177147,10,SS,M2,11.896821022033691,5.44525070856805e-08
BNG(elevators)_OpenML,1000000,18,SS,M2,184.79846596717834,0.0021163689626845696
BNG(cpu_small)_OpenML,1000000,12,SS,M2,97.19158291816711,2.9653782797264152e-08
BNG(pwLinear)_OpenML,177147,10,SS,M2,28.524512767791748,4.924246836301973e-08
BNG(Australian)_OpenML,1000000,14,SS,M2,77.67977595329285,0.3715271221451861
BNG(satellite_image)_OpenML,1000000,36,SS,M2,217.3335301876068,0.4796525499980501
BNG(libras_move)_OpenML,1000000,90,SS,M2,419.703782081604,5.3517208360844376e-08
BNG(vowel)_OpenML,1000000,12,SS,M2,86.3390429019928,1.7772079827398268e-05
BNG(puma32H)_OpenML,1000000,32,SS,M2,178.7312080860138,-2.530002910894454e-08
BNG(SPECT)_OpenML,1000000,22,SS,M2,82.08981680870056,0.01379710208596378
BNG(SPECTF)_OpenML,1000000,44,SS,M2,269.23500967025757,-0.06212442119527174
letter-challenge-unlabeled.arff_OpenML,20000,16,SS,M2,24.323591947555542,-0.007068706979519505
BNG(anneal_COMMA_1000_COMMA_1)_OpenML,1000000,38,SS,M2,210.06213092803955,0.015336270676818038
BNG(anneal_COMMA_1000_COMMA_5)_OpenML,1000000,38,SS,M2,217.17464399337769,-0.023857651972625685
BNG(anneal_COMMA_1000_COMMA_10)_OpenML,1000000,38,SS,M2,206.11972522735596,-0.015054921761508931
BNG(anneal_COMMA_5000_COMMA_1)_OpenML,1000000,38,SS,M2,437.4493820667267,-0.007041632862455315
BNG(anneal_COMMA_5000_COMMA_5)_OpenML,1000000,38,SS,M2,210.1849730014801,0.01573048019288514
BNG(anneal_COMMA_5000_COMMA_10)_OpenML,1000000,38,SS,M2,239.1199882030487,-0.01187604819310774
BNG(anneal_COMMA_10000_COMMA_1)_OpenML,1000000,38,SS,M2,283.19857692718506,-0.005551058812856665
BNG(anneal_COMMA_10000_COMMA_5)_OpenML,1000000,38,SS,M2,231.51840782165527,0.0032011843081105372
BNG(anneal_COMMA_10000_COMMA_10)_OpenML,1000000,38,SS,M2,258.44721722602844,-0.03306654786376795
BNG(anneal.ORIG_COMMA_1000_COMMA_1)_OpenML,1000000,38,SS,M2,285.8080608844757,1.3432931768871108e-05
BNG(anneal.ORIG_COMMA_5000_COMMA_1)_OpenML,1000000,38,SS,M2,277.104740858078,-0.01266038296450102
BNG(anneal.ORIG_COMMA_5000_COMMA_5)_OpenML,1000000,38,SS,M2,320.68398213386536,-0.0017231783453293635
BNG(anneal.ORIG_COMMA_5000_COMMA_10)_OpenML,1000000,38,SS,M2,240.4861981868744,0.01112246636579228
BNG(anneal.ORIG_COMMA_10000_COMMA_1)_OpenML,1000000,38,SS,M2,233.93713903427124,0.05664782123867595
BNG(anneal.ORIG_COMMA_10000_COMMA_5)_OpenML,1000000,38,SS,M2,207.57626295089722,-0.0056132433606311686
BNG(anneal.ORIG_COMMA_10000_COMMA_10)_OpenML,1000000,38,SS,M2,238.7325930595398,0.02567455264620337
BNG(kr-vs-kp_COMMA_1000_COMMA_1)_OpenML,1000000,36,SS,M2,113.28668403625488,0.0008156058346256507
BNG(kr-vs-kp_COMMA_1000_COMMA_5)_OpenML,1000000,36,SS,M2,148.9348747730255,1.2304537034931452e-05
BNG(kr-vs-kp_COMMA_1000_COMMA_10)_OpenML,1000000,36,SS,M2,118.49148893356323,4.9006244049896806e-05
BNG(kr-vs-kp_COMMA_5000_COMMA_1)_OpenML,1000000,36,SS,M2,116.33760619163513,-0.00023289394359922338
BNG(kr-vs-kp_COMMA_5000_COMMA_5)_OpenML,1000000,36,SS,M2,128.11136484146118,-2.861079948142011e-05
BNG(kr-vs-kp_COMMA_5000_COMMA_10)_OpenML,1000000,36,SS,M2,118.09761786460876,-0.0005405262621767511
BNG(kr-vs-kp_COMMA_10000_COMMA_1)_OpenML,1000000,36,SS,M2,115.20425987243652,0.004101494425917897
BNG(kr-vs-kp_COMMA_10000_COMMA_5)_OpenML,1000000,36,SS,M2,115.75825190544128,-8.136462550627849e-05
BNG(kr-vs-kp_COMMA_10000_COMMA_10)_OpenML,1000000,36,SS,M2,119.0361909866333,0.00259201024210647
BNG(letter_COMMA_1000_COMMA_1)_OpenML,1000000,16,SS,M2,146.8092658519745,0.0030927647503045455
BNG(letter_COMMA_1000_COMMA_5)_OpenML,1000000,16,SS,M2,203.59489727020264,0.0007114317481049401
BNG(letter_COMMA_1000_COMMA_10)_OpenML,1000000,16,SS,M2,161.06985902786255,0.00013505520221240608
BNG(letter_COMMA_5000_COMMA_1)_OpenML,1000000,16,SS,M2,148.3948459625244,0.0022322251708382225
BNG(letter_COMMA_5000_COMMA_5)_OpenML,1000000,16,SS,M2,146.31388115882874,0.00311600220212832
BNG(letter_COMMA_5000_COMMA_10)_OpenML,1000000,16,SS,M2,149.13069415092468,0.0026372752026304165
BNG(letter_COMMA_10000_COMMA_1)_OpenML,1000000,16,SS,M2,152.41593861579895,0.0021211220837633444
BNG(letter_COMMA_10000_COMMA_5)_OpenML,1000000,16,SS,M2,148.86762595176697,0.002313262985613022
BNG(letter_COMMA_10000_COMMA_10)_OpenML,1000000,16,SS,M2,146.45498609542847,0.003082024951982524
BNG(audiology_COMMA_1000_COMMA_1)_OpenML,1000000,69,SS,M2,219.16545414924622,0.002400977496074053
BNG(audiology_COMMA_1000_COMMA_5)_OpenML,1000000,69,SS,M2,229.77941584587097,0.0013220172924054566
BNG(audiology_COMMA_5000_COMMA_1)_OpenML,1000000,69,SS,M2,217.12480568885803,0.014231200779106178
BNG(audiology_COMMA_5000_COMMA_5)_OpenML,1000000,69,SS,M2,219.33451676368713,0.002415372068449589
BNG(audiology_COMMA_5000_COMMA_10)_OpenML,1000000,69,SS,M2,238.52102398872375,0.003912228316130434
BNG(autos_COMMA_1000_COMMA_1)_OpenML,1000000,25,SS,M2,175.79602098464966,0.00239250047338409
BNG(autos_COMMA_1000_COMMA_5)_OpenML,1000000,25,SS,M2,103.21909618377686,3.658482265027203e-05
BNG(autos_COMMA_1000_COMMA_10)_OpenML,1000000,25,SS,M2,140.68711018562317,-0.0007911639677898134
BNG(autos_COMMA_5000_COMMA_1)_OpenML,1000000,25,SS,M2,116.54152512550354,0.009323535857546654
BNG(autos_COMMA_5000_COMMA_5)_OpenML,1000000,25,SS,M2,118.12453126907349,0.00805781121711414
BNG(autos_COMMA_5000_COMMA_10)_OpenML,1000000,25,SS,M2,124.06158900260925,-0.0006733979950891652
BNG(autos_COMMA_10000_COMMA_1)_OpenML,1000000,25,SS,M2,122.32743406295776,0.015758343926035954
BNG(autos_COMMA_10000_COMMA_5)_OpenML,1000000,25,SS,M2,248.70074200630188,-0.0004366556498167992
BNG(autos_COMMA_10000_COMMA_10)_OpenML,1000000,25,SS,M2,124.35531187057495,0.0014083106973608725
BNG(lymph_COMMA_1000_COMMA_1)_OpenML,1000000,18,SS,M2,85.66937184333801,-0.0003042641290757604
BNG(lymph_COMMA_1000_COMMA_10)_OpenML,1000000,18,SS,M2,85.02153301239014,-0.0008458359711635483
BNG(lymph_COMMA_5000_COMMA_1)_OpenML,1000000,18,SS,M2,78.30043005943298,0.010819126579532025
BNG(lymph_COMMA_5000_COMMA_10)_OpenML,1000000,18,SS,M2,85.18206119537354,-0.00032794716576502636
BNG(lymph_COMMA_10000_COMMA_1)_OpenML,1000000,18,SS,M2,101.96711421012878,0.03316992498628221
BNG(lymph_COMMA_10000_COMMA_5)_OpenML,1000000,18,SS,M2,102.22593712806702,0.0005539961651925096
BNG(lymph_COMMA_10000_COMMA_10)_OpenML,1000000,18,SS,M2,95.43396306037903,3.194377755393033e-05
Kaggle_bike_sharing_demand_challange_OpenML,10886,10,SS,M2,4.600580930709839,-0.0001549226144690463
bank-marketing_OpenML,45211,16,SS,M2,8.830944061279297,-0.04585790946481136
eeg-eye-state_OpenML,14980,14,SS,M2,7.62093710899353,0.01697675958866558
gas-drift_OpenML,13910,128,SS,M2,6.817203998565674,0.015762420699790454
gas-drift-different-concentrations_OpenML,13910,129,SS,M2,9.906923055648804,0.020173393610849796
har_OpenML,10299,561,SS,M2,23.40316081047058,0.33442021608195294
nomao_OpenML,34465,118,SS,M2,29.15412473678589,0.08491191389231359
spoken-arabic-digit_OpenML,263256,14,SS,M2,39.20191311836243,-2.0891245326441288e-09
poker-hand_OpenML,1025009,10,SS,M2,145.3192262649536,-0.00010633640541586918
CreditCardSubset_OpenML,14240,30,SS,M2,2.3143270015716553,-0.00011817791946249117
PhishingWebsites_OpenML,11055,30,SS,M2,3.026664972305298,0.0013871097000692906
Diabetes130US_OpenML,101766,49,SS,M2,22.13994812965393,-0.00700862793291249
OnlineNewsPopularity_OpenML,39644,60,SS,M2,7.630544900894165,4.0583714600360975e-05
Buzzinsocialmedia_Twitter_OpenML,583250,77,SS,M2,243.727196931839,0.008800844893448106
numerai28.6_OpenML,96320,21,SS,M2,10.922159194946289,3.563162703215674e-05
Devnagari-Script_OpenML,92000,1024,SS,M2,196.19708013534546,0.00020718271764981106
CIFAR_10_small_OpenML,20000,3072,SS,M2,165.97208404541016,0.026261766675342302
CIFAR_10_OpenML,60000,3072,SS,M2,480.8392400741577,0.034929044683500304
Fashion-MNIST_OpenML,70000,784,SS,M2,117.66125512123108,0.3622466611481161
EMNIST_Balanced_OpenML,131600,784,SS,M2,206.61803698539734,0.003768164888834526
SVHN_OpenML,99289,3072,SS,M2,797.6052181720734,-0.00019096315630164263
STL-10_OpenML,13000,27648,SS,M2,1990.669368982315,0.01624656019670677
MiniBooNE_OpenML,130064,50,SS,M2,22.249639749526978,0.39103082340735934
guillermo_OpenML,20000,4296,SS,M2,265.6593930721283,9.331530049358459e-05
riccardo_OpenML,20000,4296,SS,M2,306.8675751686096,0.015978338955801877
volkert_OpenML,58310,180,SS,M2,29.405958890914917,0.0996278336180899
dionis_OpenML,416188,60,SS,M2,92.19336795806885,8.428030051915393e-09
jannis_OpenML,83733,54,SS,M2,16.91227388381958,0.0010019372683958997
microaggregation2_OpenML,20000,20,SS,M2,9.261296033859253,-8.654509492461883e-05
Kuzushiji-MNIST_OpenML,70000,784,SS,M2,110.74484992027283,0.08374565968991432
CIFAR-100_OpenML,60000,3072,SS,M2,482.30249285697937,0.003745792815593078
GTSRB-HOG01_OpenML,51839,1568,SS,M2,286.6912488937378,0.0003101693713983491
GTSRB-HOG02_OpenML,51839,1568,SS,M2,299.0664291381836,0.005651083340746908
GTSRB-HOG03_OpenML,51839,2916,SS,M2,576.5511808395386,-0.0001243423008357045
GTSRB-HueHist_OpenML,51839,256,SS,M2,37.119407176971436,-0.00035918550523478986
Kuzushiji-49_OpenML,270912,784,SS,M2,482.5466890335083,0.013125952058971201
bot-iot-all-features_OpenML,3668522,44,SS,M2,698.9298830032349,-5.2108575270749795e-05
SVHN_medium_OpenML,49644,3072,SS,M2,396.07326316833496,-4.4918812448039155e-05
CreditCardFraudDetection_OpenML,284807,30,SS,M2,289.4525730609894,0.00035402171413194183
dataset_sales_OpenML,10738,14,SS,M2,1.062903881072998,0.00027042953892776893
hls4ml_lhc_jets_hlf_OpenML,830000,16,SS,M2,550.3546528816223,0.092747992961626
default-of-credit-card-clients_OpenML,30000,23,SS,M2,2.4513919353485107,0.00227849801254913
medical_charges_nominal_OpenML,163065,11,SS,M2,9.48023509979248,5.662646355775004e-07
Allstate_Claims_Severity_OpenML,188318,130,SS,M2,434.05872797966003,2.1139569275497917e-08
house_sales_reduced_OpenML,21613,20,SS,M2,2.351720094680786,1.4580414774818684e-05
RelevantImagesDatasetTEST_OpenML,134731,30,SS,M2,17.49567699432373,0.04445333614985322
Brazilian_houses_OpenML,10692,12,SS,M2,1.6900911331176758,0.00026815442895467825
Yolanda_OpenML,400000,100,SS,M2,175.97404289245605,-0.00168703322220847
Bike_Sharing_Demand_OpenML,17379,12,SS,M2,13.113595724105835,0.002060238598487597
Higgs_OpenML,1000000,28,SS,M2,201.73100209236145,-0.000308083034796353
PCam16k_OpenML,16000,27648,SS,M2,2465.1729679107666,2.79884204095488e-05
NASA_PHM2008_OpenML,45918,21,SS,M2,4.168183088302612,5.799886054026183e-05
30mlday_OpenML,300000,24,SS,M2,33.57466983795166,-7.558376157774329e-09
MiamiHousing2016_OpenML,13932,16,SS,M2,2.1475563049316406,0.001019348015169683
Porto_Seguro_Safe_Driver_Prediction_2nd_Place_Lightgbm_Solution_OpenML,595212,223,SS,M2,299.3225769996643,0.0
SGEMM_GPU_kernel_performance_OpenML,241600,17,SS,M2,199.69307804107666,3.310004142007729e-05
superconduct_OpenML,21263,81,SS,M2,8.207885026931763,0.0007938865649399948
law-school-admission-bianry_OpenML,20800,11,SS,M2,19.65213108062744,0.02363128715411975
avocado_sales_OpenML,18249,13,SS,M2,6.323751926422119,-9.324606271174471e-05
credit_OpenML,16714,10,SS,M2,1.085968255996704,0.25332662622479657
year_OpenML,515345,90,SS,M2,227.88994193077087,-3.656072140006097e-06
compass_OpenML,16644,17,SS,M2,8.32314920425415,-4.359989944357797e-06
mobile_churn_OpenML,66469,65,SS,M2,163.64016389846802,-0.005534401774510593
Credit_Card_Fraud_Detection_OpenML,284807,30,SS,M2,289.6755566596985,0.00042998560266385575
superconductivity_OpenML,21263,81,SS,M2,7.681781053543091,0.0007938865649399948
naval_propulsion_plant_OpenML,11934,14,SS,M2,1.957056999206543,0.015683336821029268
video_transcoding_OpenML,68784,18,SS,M2,31.792596340179443,3.5166938560371385e-05
wave_energy_OpenML,72000,48,SS,M2,14.065773010253906,2.3513837213796593e-09
miami_housing_OpenML,13932,15,SS,M2,1.4004909992218018,0.0012511671972765515
nyc_taxi_green_OpenML,581835,18,SS,M2,137.21963095664978,0.004007835688383391
kings_county_OpenML,21613,21,SS,M2,4.810947895050049,2.628214452564187e-05
health_insurance_OpenML,22272,11,SS,M2,17.60657000541687,0.013623605738572974
online_shoppers_OpenML,12330,17,SS,M2,3.2948989868164062,-0.0002697187073830073
Insurance_OpenML,23548,10,SS,M2,1.818629264831543,-4.4962156817702006e-05
hcdr_OpenML,244280,69,SS,M2,45.22236967086792,-0.0001005009482820626
autos_OpenML,1000000,25,SS,M2,131.62565088272095,-0.0013370204092931484
SignMNIST_OpenML,34627,784,SS,M2,67.49792718887329,0.017902068691501002
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014_OpenML,818238,30,SS,M2,162.66634488105774,0.004248625071079715
Dota2-Games-Results-Data-Set_OpenML,102944,116,SS,M2,113.96419191360474,-0.00017800822613746615
Microsoft_OpenML,1200192,136,SS,M2,574.154618024826,0.0029751294051410552
