gas-drift_OpenML,13910,128,14.53806758,-28.17463618,0.201786757,0.212487459,0.245121241,0.240259886,0.269606113,0.777852535,0.875714779,0.999287605,0.914199591,0.836221695,0.975090981,0.908826828,0.941342354,1.164536953,1.184336662,1.104729891,1.099074841,1.118417025,1.363115311,1.3936584
house_16H_OpenML,22784,16,78.91922736,32.34692051,0.184968233,0.214231253,0.253065586,0.259057045,0.314134836,0.334549665,0.358205318,0.418230534,0.438721657,0.383559704,0.424046278,0.462713003,0.498859406,0.554679871,0.589995623,0.682881355,0.648354769,0.82989502,0.849424839,0.68032527
nomao_OpenML,34465,118,158.7811244,148.7330497,0.127761364,0.207982302,0.22698617,0.243463278,0.278718233,0.307380199,0.314868212,0.364632368,0.31620574,0.292753458,0.39174509,0.427619219,0.454731941,0.497038841,0.534290075,0.57352066,0.618432522,0.667407274,0.770737171,0.835395813
pol_OpenML,15000,48,42.14638638,53.84072329,0.633287907,0.767454863,0.714234352,0.84239459,0.861908436,0.910349131,0.927839756,0.676282883,1.164607286,1.100063562,1.19529748,1.204909086,1.657435179,1.333319187,1.347445011,1.568238258,1.734254122,1.88585043,2.238672018,1.847318888
ailerons_OpenML,13750,40,36.50332594,16.30752658,0.276959896,0.284906626,0.300987482,0.319425583,0.430937052,0.471467495,0.538237333,0.493603468,0.539410591,0.554716825,0.737761021,0.80319953,0.725166798,0.950225592,1.045539618,1.102162123,0.99265337,1.088110924,1.153656244,1.213647604
eye_movements_OpenML,10936,27,8.111860991,8.38143769,0.150446892,0.190355301,0.269056082,0.194194078,0.294614553,0.255289555,0.269925594,0.304941893,0.366975069,0.400312185,0.374680758,0.433732986,0.4248631,0.469765425,0.496189356,0.550354958,0.602193117,0.635827303,0.658526659,0.712834597
letter_OpenML,20000,16,76.01512241,46.15553678,0.739384651,0.841005087,0.94004631,1.105357647,1.167946339,1.264049768,1.248541594,1.185464859,1.275579214,1.606014729,1.566557884,1.822427511,1.876149654,2.082967997,2.525052071,2.326156139,2.402627468,2.744518757,2.71509552,2.278894424
eeg-eye-state_OpenML,14980,14,23.69232917,11.5370524,0.180464506,0.259049416,0.301197529,0.323335409,0.316890955,0.385682821,0.334233284,0.47342205,0.518351316,0.468247414,0.510455132,0.553301811,0.657276154,0.744592428,0.664702177,0.706959248,0.87875247,0.800136566,0.843158484,0.921357155
2dplanes_OpenML,40768,10,,106697.5941,10.94088173,14.06559944,17.96801138,22.44697642,26.97128916,32.20632267,38.61713958,47.23640895,53.77454185,61.43094635,70.60693717,81.29305935,95.80881143,105.1731195,119.7704465,137.8919244,156.8126121,184.4886522,209.4017625,250.2988706
Ailerons_OpenML,13750,40,80.87107921,108.4146994,0.916725397,1.485411882,1.025058985,1.032443762,1.676241159,1.181355715,1.228179932,1.166381121,2.391780853,1.613780975,1.95189929,1.63348031,1.797122002,4.795255423,2.782268763,4.666545391,3.571641207,3.009328127,3.741466045,4.190057039
PhishingWebsites_OpenML,11055,30,11.75275946,5.855930349,0.197969675,0.177776575,0.237567186,0.24209404,0.269546032,0.270483971,0.33204031,0.353410244,0.358771324,0.406832457,0.453267813,0.456151247,0.495722055,0.496185303,0.636364698,0.596474886,0.654036283,0.636484146,0.684721231,0.724581957
meta_stream_intervals.arff_OpenML,45164,74,341.2748194,147.9298595,0.970947027,0.6177001,0.802539825,0.79907012,0.868859053,0.838784456,0.841253519,0.948297262,0.884111404,0.726411104,0.849020243,0.823487043,0.976588011,0.984375954,1.079005718,1.137827873,1.161610365,1.041930437,0.965744972,1.091412544
elevators_OpenML,16599,18,175.2022824,159.1330414,0.903123379,2.138338089,1.18446064,2.550510168,2.545548677,1.74945879,1.64758563,1.312685728,1.982937336,1.502877951,2.379864693,2.158945322,2.267114639,2.522096395,2.553802252,2.761734009,2.610753059,2.81370306,3.898138285,3.612960577
mnist_784_OpenML,70000,784,1011.032561,484.4073706,0.673946619,0.782605886,0.767261982,0.635608912,0.931184769,0.909775734,1.056985855,0.678097248,0.899856806,0.945210695,0.96166563,0.989792109,0.961224318,1.041607857,1.166189194,1.13567853,1.132579565,1.220124245,1.275299311,1.408794165
bank-marketing_OpenML,45211,16,370.4588928,66.55031453,0.138206959,0.154717922,0.207535744,0.188952446,0.169915915,0.281550169,0.291740417,0.311273575,0.27379775,0.285911083,0.396255493,0.406906605,0.459281683,0.376988173,0.425698042,0.432742357,0.460786581,0.54386282,0.550325632,0.63609457
mv_OpenML,40768,10,1070.694352,303.6286006,0.220854759,0.23950696,0.307315588,0.318319798,0.207014322,0.41307044,0.376743317,0.455797434,0.459367752,0.460539103,0.621228933,0.673465014,0.694883347,0.608001947,0.835243702,0.679409266,0.786943436,1.036903143,1.094596148,1.216046095
