Filename,Row,Columm,Estimated_Time,100,200,300,400,500,600,700,800,900,1000,2000,3000,6000,9000,12000,15000,20000
BNG(pendigits)_OpenML,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
BNG(mv)_OpenML,?,?,?,?,?,?,?,?,?,?,?,?,254.71,1499.7,5142.12,?,?,?,?,?
mnist_784_OpenML,70000,785,69.62334316,0.007521152,0.009147167,0.011684895,0.013233185,0.017000914,0.023213148,0.029212952,0.037786007,0.039638996,0.045100212,0.149803162,0.318532228,1.461354017,3.557633877,7.407593012,12.61474872,24.87092876
Diabetes130US_OpenML,101766,50,100.9466001,0.007750034,0.018107891,0.019178867,0.01565814,0.024367809,0.030133963,0.033911943,0.038772106,0.043226957,0.048285961,0.146386147,0.324809074,1.478606224,3.721678972,7.02383399,12.16952872,24.99226904
numerai28.6_OpenML,96320,22,110.4961524,0.00637126,0.012536764,0.01433897,0.015295029,0.021592855,0.030387402,0.044054985,0.043788195,0.06055975,0.062679768,0.182291031,0.394290924,1.791892052,4.209616899,8.320088148,14.29103708,28.7059629
covertype_OpenML,110393,55,124.1602379,0.005961895,0.007173061,0.012299061,0.023916006,0.015503168,0.018779039,0.030145884,0.039713144,0.033525944,0.037978888,0.399322033,0.300276995,1.725259066,3.591269016,9.078687429,14.65185213,27.34218025
BNG(vote)_OpenML,131072,17,164.3453038,0.006324053,0.00807786,0.016612768,0.013932943,0.021276236,0.032873869,0.043118954,0.047320127,0.056614876,0.072149038,0.211168289,0.476694822,2.106727839,4.696111917,9.148129225,15.82978415,30.97789216
BNG(2dplanes)_OpenML,177147,11,274.4821789,0.008876085,0.012556076,0.015291929,0.024514914,0.036566973,0.057035923,0.068046093,0.077491045,0.092707157,0.091008902,0.264539242,0.712023973,2.34944272,5.546425819,12.46638393,20.07115793,37.33679509
BNG(pwLinear)_OpenML,177147,11,279.7034031,0.007124901,0.010635138,0.023196936,0.028049231,0.041752815,0.061303139,0.066588879,0.067722082,0.09427309,0.095463991,0.310039043,0.714725971,2.698151112,6.177779198,11.50166082,19.06101513,39.40628314
BNG(page-blocks_COMMA_nominal_COMMA_295245)_OpenML,295245,11,349.9091258,0.005425215,0.009169102,0.021719933,0.022614717,0.028141975,0.036344051,0.042912722,0.043479681,0.044192076,0.050828218,0.193801165,0.4489007,2.139318943,4.893746853,8.768849373,14.98882794,28.79472828
spoken-arabic-digit_OpenML,263256,15,900.7027091,0.007502079,0.012938023,0.024681091,0.024161816,0.046197176,0.068904161,0.10078907,0.108053684,0.131370068,0.152111053,0.564097881,1.134773731,4.637983799,10.01499796,22.29491782,47.45193005,83.21500492
BNG(SPECTF)_OpenML,1000000,45,952.970294,0.007400274,0.008033037,0.009814739,0.011578083,0.014539003,0.02010107,0.024434805,0.02952075,0.043015957,0.044748068,0.135488033,0.308797836,1.386229992,3.301717997,6.696746111,11.65299606,23.70551491
BNG(cpu_small)_OpenML,1000000,13,957.0467818,0.007187128,0.007791996,0.010379076,0.012140751,0.015941143,0.021287918,0.025348902,0.031107187,0.034579992,0.040868044,0.133393049,0.319748163,1.404626846,3.455686092,6.800775766,11.68051195,23.74023509
BNG(autos_COMMA_10000_COMMA_10)_OpenML,1000000,26,967.2587254,0.005913019,0.009541988,0.009833813,0.011438131,0.013811111,0.021462917,0.024370909,0.029967785,0.035026073,0.038403034,0.135249853,0.29933691,1.391221046,3.326302052,6.711714745,11.61523199,24.25254393
BNG(mfeat-zernike)_OpenML,1000000,48,968.674944,0.006309032,0.009548664,0.009631157,0.012883902,0.015800238,0.02091217,0.033202887,0.040304184,0.044192791,0.046615124,0.135004044,0.303025961,1.419294834,3.472567081,6.873464108,11.9126091,23.98474288
BNG(cylinder-bands)_OpenML,1000000,40,977.8766487,0.006890297,0.007812023,0.010591984,0.013226986,0.014731884,0.020957232,0.024848938,0.032386065,0.036844969,0.043605089,0.139312029,0.30241704,1.383446932,3.37985611,6.733252764,12.45913982,24.05510616
BNG(cpu_act)_OpenML,1000000,22,992.9260751,0.006423712,0.010872126,0.015241861,0.015141726,0.016781092,0.021325111,0.028038979,0.030877352,0.036561966,0.040225983,0.138426781,0.312355042,1.451778889,3.585559845,6.987484217,12.29105997,24.54682016
BNG(autos_COMMA_10000_COMMA_1)_OpenML,1000000,26,994.7274205,0.006273985,0.008128166,0.009665966,0.011337996,0.015721083,0.020869255,0.034996986,0.03846693,0.044898033,0.040977955,0.137934685,0.315680027,1.408716917,3.434882879,6.859210968,11.79822087,25.06702209
BNG(auto_price)_OpenML,1000000,16,1013.78318,0.006494999,0.007908106,0.012204885,0.011407852,0.016475677,0.019944906,0.035522223,0.02675724,0.165955067,0.038594961,0.365785837,0.282505274,1.645465136,3.645619154,7.798829794,12.94729495,24.50226402
BNG(autos)_OpenML,1000000,26,1019.440967,0.006428957,0.013230801,0.015244007,0.018161297,0.014665842,0.025461912,0.025345087,0.031631231,0.047091961,0.052108049,0.145867109,0.300974846,1.379844904,5.186449289,6.776484728,11.84839106,25.48549986
BNG(autos_COMMA_1000_COMMA_10)_OpenML,1000000,26,1036.12052,0.005801916,0.014206886,0.013633013,0.016169071,0.014858961,0.02165699,0.025321007,0.029900074,0.034924984,0.049302101,0.136525154,0.30241394,1.388442993,4.557610989,8.57458806,11.83309793,25.42344499
BNG(mfeat-fourier)_OpenML,1000000,77,1037.652413,0.006057024,0.007941961,0.008762836,0.01059413,0.023811817,0.019927025,0.025461912,0.039335251,0.037145853,0.03895402,0.14131093,0.325370073,1.543033838,3.657839298,7.354795933,12.69413519,25.74966311
BNG(autoHorse)_OpenML,1000000,26,1053.803314,0.007690907,0.007545948,0.011332989,0.012741089,0.015864134,0.020895243,0.026697874,0.031603098,0.036469936,0.041113138,0.137634754,0.308978081,1.423659086,3.404312849,6.924465895,12.19105411,27.0028801
BNG(autos_COMMA_1000_COMMA_1)_OpenML,1000000,26,1055.70969,0.005872965,0.009405851,0.010788918,0.014121056,0.015560865,0.021010876,0.023656845,0.031147003,0.033051014,0.040474892,0.134374142,0.303673267,1.414588928,3.979373932,6.83220315,11.80895805,27.20607805
BNG(autos_COMMA_5000_COMMA_10)_OpenML,1000000,26,1073.017012,0.005875826,0.01252985,0.01154995,0.014453888,0.01637578,0.023779154,0.024034977,0.03015995,0.04476285,0.046289921,0.150454998,0.304089069,1.441137314,3.373754025,6.762083054,13.54550195,26.89691401
BNG(pbc)_OpenML,1000000,19,1097.274611,0.006711245,0.008654833,0.014071703,0.015877247,0.016987801,0.023698092,0.028514147,0.031179905,0.043501616,0.050909042,0.136680365,0.305156231,1.453999043,3.661196947,8.383459806,14.0500679,26.58247614
BNG(autos_COMMA_5000_COMMA_5)_OpenML,1000000,26,1115.545136,0.006599188,0.008359909,0.009562016,0.012153149,0.016023874,0.021723986,0.025729895,0.03204298,0.037216902,0.040984154,0.140804052,0.307299137,1.460253954,3.471312046,9.039452076,12.01257706,28.39235616
BNG(sonar)_OpenML,1000000,61,1144.899491,0.006846189,0.007991076,0.010462046,0.012918949,0.019117832,0.028907061,0.043320179,0.041093826,0.055790901,0.066118002,0.179491043,0.392227173,1.807224751,4.079457045,8.315916061,14.27288795,28.12184787
BNG(libras_move)_OpenML,1000000,91,1146.4986,0.006648064,0.009030342,0.009846687,0.01326704,0.019266844,0.029782057,0.035343885,0.03988409,0.046344042,0.055646181,0.170346975,0.399194717,1.780620813,4.215226889,8.30090189,14.09075379,28.2694509
BNG(spectf_test)_OpenML,1000000,45,1148.714657,?,?,?,?,?,?,?,?,?,0.038362026,0.143093109,0.318159103,1.449659109,3.451573849,6.858595848,11.7410121,23.96992493
Hyperplane_10_1E-4_OpenML,1000000,11,1200.14132,0.007825136,0.01479125,0.015973806,0.02452302,0.030819178,0.052053928,0.048460007,0.051651239,0.058361769,0.061926842,0.201577902,0.442086697,1.911996841,4.556605101,8.934051752,14.83550501,29.38979578
Hyperplane_10_1E-3_OpenML,1000000,11,1201.942084,0.006123066,0.010552883,0.015946865,0.016466856,0.02960515,0.0324018,0.035862923,0.046200037,0.059228897,0.069620132,0.191494942,0.429773092,1.885882139,4.556055069,8.860098839,14.91817784,29.42801476
BNG(autos_COMMA_1000_COMMA_5)_OpenML,1000000,26,1226.557752,?,?,?,?,?,?,?,?,?,0.065212011,0.139735937,0.315506935,1.395210266,4.300625086,8.042659998,11.9479301,25.64279509
LED(50000)_OpenML,1000000,25,1227.867935,0.006803989,0.008307934,0.011039257,0.025195122,0.026165009,0.041204929,0.06181097,0.070442915,0.067486048,0.071954966,0.232828856,0.513845921,1.898001909,4.500844002,9.600143909,15.76292396,29.50934696
RandomRBF_50_1E-4_OpenML,1000000,11,1233.950495,0.007859945,0.007992029,0.011073112,0.014522791,0.021271706,0.035736799,0.046594858,0.062728167,0.070261002,0.078341722,0.215023041,0.476691961,2.142137766,4.597930908,9.142406225,15.53612995,30.04954314
RandomRBF_0_0_OpenML,1000000,11,1240.223367,0.007207155,0.008070946,0.010132074,0.014873743,0.019904137,0.038331985,0.041720152,0.04992485,0.049569845,0.05847311,0.196760178,0.424560785,1.92734623,4.625103951,9.258955717,15.58034515,30.19597411
BNG(spambase)_OpenML,1000000,58,1260.429892,0.016324043,0.012040854,0.013438225,0.017964602,0.020257711,0.034286022,0.043661118,0.049050093,0.055531025,0.062524796,0.183553219,0.405133009,1.762166977,4.60189414,9.188274145,15.50643086,31.07383394
BNG(autoPrice)_OpenML,1000000,16,1263.148282,?,?,?,?,?,?,?,?,?,0.035440683,0.12888813,0.288758039,1.66180706,3.847599745,7.52659297,12.00917196,26.83616304
RandomRBF_10_1E-3_OpenML,1000000,11,1267.209401,0.006320953,0.012916088,0.014251947,0.01500392,0.019770861,0.031958103,0.038932085,0.052747011,0.050407887,0.061044931,0.198652983,0.451387882,1.993494034,4.768727779,9.268591166,15.74364901,31.05265808
BNG(hypothyroid_COMMA_nominal_COMMA_1000000)_OpenML,1000000,30,1268.606027,0.006658077,0.008467913,0.014047146,0.015522957,0.021121979,0.033850193,0.039691925,0.049531937,0.054330826,0.071796894,0.185786247,0.41253686,2.150884867,4.586924076,9.376732826,16.23471117,30.75156307
BNG(sick_COMMA_nominal_COMMA_1000000)_OpenML,1000000,30,1276.092117,0.025764227,0.009549856,0.010775089,0.014670849,0.020416975,0.028493881,0.03617692,0.044003248,0.04968214,0.060644865,0.195918083,0.444322109,2.112854958,4.907390118,9.185337305,15.59012198,31.47794819
RandomRBF_50_1E-3_OpenML,1000000,11,1295.182833,0.009250879,0.010183811,0.016102076,0.015138149,0.024701834,0.03154397,0.039523125,0.049267769,0.056007862,0.060596943,0.188694,0.430487156,1.8858459,4.657872915,9.64733386,16.4010191,31.5193131
BNG(satellite_image)_OpenML,1000000,37,1296.064306,0.006595135,0.008933783,0.010267258,0.011828899,0.021713972,0.018616199,0.036301613,0.039549828,0.039376736,0.050086021,0.141032934,0.294872046,1.492439747,3.839707136,8.263517857,15.63230515,33.01834774
BNG(heart-h_COMMA_nominal_COMMA_1000000)_OpenML,1000000,14,1297.694462,0.006691694,0.008520842,0.014186859,0.015308857,0.030176878,0.037111044,0.043287039,0.051021814,0.056227922,0.062205076,0.206128836,0.472655296,1.962860107,4.476793051,9.569766283,16.1974051,31.84606981
BNG(spect_test)_OpenML,1000000,23,1303.549033,0.008234024,0.010113716,0.015197754,0.015891075,0.032180071,0.035698891,0.040817022,0.053094864,0.057830811,0.071650028,0.217149973,0.479738235,2.051011086,4.838681936,9.640819788,16.39854789,31.78129387
BNG(SPECT)_OpenML,1000000,23,1317.933909,0.007422924,0.010622025,0.014563084,0.025027752,0.034456253,0.047865868,0.059844732,0.071686983,0.069700718,0.072969913,0.232347965,0.504448175,2.039704084,5.084078074,9.663971901,16.17525506,32.41371703
BNG(kr-vs-kp_COMMA_5000_COMMA_10)_OpenML,1000000,37,1351.525687,0.007478952,0.009717941,0.011769056,0.015494823,0.024021149,0.039480925,0.047345161,0.057015896,0.072611094,0.079797029,0.233479977,0.515605927,2.42178607,5.628785133,10.49676704,17.41905403,32.20564294
BNG(kr-vs-kp_COMMA_1000_COMMA_5)_OpenML,1000000,37,1389.330513,0.007492781,0.013051987,0.021686077,0.025637865,0.031802893,0.048271894,0.05092907,0.065531015,0.079620123,0.08498311,0.249174118,0.585454702,2.393640995,5.533562899,10.39181113,17.92011499,33.39885306
BNG(kr-vs-kp_COMMA_1000_COMMA_1)_OpenML,1000000,37,1398.625955,0.007539988,0.012648821,0.012114048,0.016630173,0.024862051,0.038208008,0.041904688,0.056493759,0.07316494,0.081293821,0.22033596,0.517368078,2.42381978,5.609252214,10.90758705,18.20076895,33.25407004
BNG(Australian)_OpenML,1000000,15,1405.331116,0.006716967,0.012565136,0.01415801,0.016006947,0.034472942,0.040458918,0.051139116,0.056188822,0.077833891,0.076230288,0.247711897,0.554237127,2.366900921,5.424694777,10.50098157,17.52627683,34.24236917
BNG(kr-vs-kp_COMMA_1000_COMMA_10)_OpenML,1000000,37,1405.793761,0.007520676,0.009238958,0.011829138,0.015808105,0.035041094,0.036996841,0.053680182,0.065125227,0.070027113,0.082607746,0.233388186,0.548774004,2.152282715,5.27553606,11.4601481,18.78552413,32.99425721
BNG(kr-vs-kp_COMMA_5000_COMMA_5)_OpenML,1000000,37,1420.720341,0.007308006,0.010130882,0.013826132,0.016951799,0.031759977,0.042625904,0.046559334,0.058835983,0.073204041,0.079847813,0.249789953,0.546895027,2.504998922,5.760040045,11.07292509,18.64567709,33.65949082
BNG(kr-vs-kp_COMMA_5000_COMMA_1)_OpenML,1000000,37,1446.844088,0.006812811,0.00908494,0.013538837,0.015645981,0.024411917,0.037653923,0.045086861,0.065413713,0.073715925,0.092073917,0.238850832,0.525448084,2.452122927,5.463709831,10.9623239,17.94297504,35.2739079
BNG(primary-tumor)_OpenML,1000000,18,1469.862742,0.008311033,0.009099007,0.013031244,0.014748096,0.024973154,0.053905249,0.059448004,0.055383682,0.061000109,0.075120211,0.224159956,0.510669947,2.467185974,6.071789026,11.34447694,18.70182896,35.24752212
BNG(labor_COMMA_nominal_COMMA_1000000)_OpenML,1000000,17,1486.523615,0.006138086,0.007961988,0.013464212,0.016091824,0.027982235,0.038243055,0.050965071,0.061254978,0.070608139,0.078617811,0.247967958,0.539074659,2.424798012,5.83277607,11.00302839,18.1105721,36.53086901
BNG(kr-vs-kp_COMMA_10000_COMMA_1)_OpenML,1000000,37,1494.852262,0.007117987,0.012125969,0.011600971,0.018970728,0.024435997,0.045067072,0.04914999,0.059934855,0.076501846,0.081826687,0.247727156,0.54554081,2.54026103,5.777773857,11.4569757,18.95236588,36.05480504
BNG(waveform-5000_COMMA_nominal_COMMA_1000000)_OpenML,1000000,41,1504.55025,0.007254124,0.010539055,0.011852026,0.016786814,0.027117968,0.035998821,0.047056198,0.066843033,0.070760965,0.080397129,0.251110077,0.623438835,2.575273991,5.975357294,11.08818293,18.9577229,36.53958511
BNG(solar-flare)_OpenML,1000000,13,1519.295231,0.005876064,0.007823944,0.009416819,0.013386965,0.021181822,0.027653217,0.036042929,0.052158833,0.056792974,0.064250946,0.251343012,0.575196743,2.346725225,6.142179012,10.80919409,17.85751987,37.93960881
