Filename,Row,Columm,Estimated_Time,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000
pendigits_OpenML,10992,16,28.42025739156247,0.29449033737182617,0.04320168495178223,0.1138770580291748,0.10988497734069824,0.12263131141662598,0.12047433853149414,0.1263256072998047,0.14621496200561523,0.16596150398254395,0.15686726570129395,0.1788492202758789,0.8308055400848389,0.7739496231079102,0.677384614944458,0.8907403945922852,0.796616792678833,0.8732519149780273,0.9017157554626465,0.9936940670013428,0.8833398818969727
CreditCardSubset_OpenML,14240,30,25.367538903736687,0.015433073043823242,0.015548944473266602,0.10023045539855957,0.28752851486206055,0.30040907859802246,0.11222052574157715,0.1187887191772461,0.12550568580627441,0.13109278678894043,0.1425914764404297,0.154463529586792,0.6986544132232666,0.650017261505127,0.7310454845428467,0.7044000625610352,0.8464205265045166,0.8303802013397217,0.7376317977905273,0.7471408843994141,0.8276801109313965
gas-drift-different-concentrations_OpenML,13910,129,36.855075579967796,0.015250444412231445,0.018576622009277344,0.024044275283813477,0.0967552661895752,0.10439515113830566,0.07966446876525879,0.12706303596496582,0.12802910804748535,0.13851451873779297,0.14992284774780273,0.16284918785095215,0.7015652656555176,0.7499058246612549,0.7493321895599365,0.7830884456634521,0.8841829299926758,0.873826265335083,0.8612229824066162,0.954207181930542,0.9682724475860596
numerai28.6_OpenML,96320,21,1391.7855361610714,0.09441041946411133,0.02411794662475586,0.09805917739868164,0.11850190162658691,0.12149524688720703,0.12755155563354492,0.12840747833251953,0.14812779426574707,0.15084242820739746,0.14823222160339355,0.16394686698913574,0.7417299747467041,0.8069431781768799,0.7711315155029297,0.7809052467346191,0.914628267288208,0.908921480178833,0.9432806968688965,0.7427558898925781,0.9638910293579102
OnlineNewsPopularity_OpenML,39644,60,165.11776692404285,0.01510310173034668,0.01609325408935547,0.09042739868164062,0.11633825302124023,0.10325741767883301,0.13553977012634277,0.1079401969909668,0.1350717544555664,0.12844085693359375,0.12877392768859863,0.16696405410766602,0.7110099792480469,0.6858808994293213,0.7589051723480225,0.6301591396331787,0.8442952632904053,0.8899784088134766,0.7683188915252686,0.853147029876709,0.743915319442749
sylva_prior_OpenML,14395,108,35.22388305935289,0.013854265213012695,0.01539754867553711,0.039689064025878906,0.10228395462036133,0.1124873161315918,0.11210775375366211,0.1143486499786377,0.13720154762268066,0.13627839088439941,0.16097164154052734,0.161285400390625,0.8092372417449951,0.8298418521881104,0.8035881519317627,0.7611875534057617,0.783409595489502,0.8456602096557617,0.9417219161987305,0.9538171291351318,0.9824249744415283
har_OpenML,10299,561,-4.4064388006673685,0.0867300033569336,0.3493669033050537,0.3391153812408447,0.743201494216919,1.0926942825317383,1.1675701141357422,1.455233097076416,2.8793861865997314,1.8341870307922363,1.8991625308990479,1.62611985206604,2.2964870929718018,2.9071831703186035,3.441270351409912,4.088754653930664,3.848654270172119,4.388513803482056,3.896233558654785,3.977501153945923,3.7201833724975586
Diabetes130US_OpenML,101766,49,1451.7264359810094,0.015188932418823242,0.016669750213623047,0.022764205932617188,0.09894299507141113,0.10744357109069824,0.10797619819641113,0.11625909805297852,0.1257154941558838,0.12384748458862305,0.1338636875152588,0.1517333984375,0.8044009208679199,0.852947473526001,0.6755726337432861,0.7082979679107666,0.8724203109741211,0.8481454849243164,0.898857831954956,0.9121930599212646,0.9136850833892822
MagicTelescope_OpenML,19020,10,42.98248488951407,0.03176140785217285,0.08301091194152832,0.12094998359680176,0.15876317024230957,0.144240140914917,0.20204544067382812,0.14652633666992188,0.17309117317199707,0.19615411758422852,0.5106453895568848,0.3349754810333252,0.8569917678833008,1.251070499420166,0.9302785396575928,1.0446686744689941,0.989823579788208,1.4903380870819092,0.9718992710113525,1.1773955821990967,1.158294677734375
fried_OpenML,40768,10,313.1071147612016,0.08928346633911133,0.030332326889038086,0.11251378059387207,0.1146245002746582,0.12313532829284668,0.133955717086792,0.1313915252685547,0.1366102695465088,0.1466987133026123,0.1609034538269043,0.1744239330291748,0.6184513568878174,0.7241120338439941,0.7738170623779297,0.7866201400756836,0.8275144100189209,0.7956523895263672,0.941631555557251,0.823244571685791,0.9369044303894043
Kaggle_bike_sharing_demand_challange_OpenML,10886,10,12.177442635108559,0.07944035530090332,0.0174863338470459,0.5544624328613281,0.500607967376709,1.1852750778198242,1.12931489944458,0.5879428386688232,0.513188362121582,0.611039400100708,0.7593140602111816,0.6052980422973633,0.8994863033294678,1.1632916927337646,1.2501308917999268,1.3295047283172607,1.3641672134399414,1.76601243019104,1.5904154777526855,1.6080832481384277,1.4894778728485107
gas-drift_OpenML,13910,128,22.682391556186175,0.029372692108154297,0.037465810775756836,0.04422402381896973,0.10309004783630371,0.10038256645202637,0.11783909797668457,0.12143421173095703,0.13132309913635254,0.13487601280212402,0.13464021682739258,0.1374497413635254,0.6996922492980957,0.7397196292877197,0.8223316669464111,0.8630540370941162,0.8910303115844727,0.8915154933929443,0.8256447315216064,0.8126990795135498,0.8085668087005615
house_16H_OpenML,22784,16,48.7365661051483,0.0872645378112793,0.08801698684692383,0.12796425819396973,0.6804208755493164,1.7105419635772705,1.4538366794586182,0.7993659973144531,0.43236613273620605,0.6351234912872314,0.5646941661834717,0.7366816997528076,1.1151173114776611,1.3402578830718994,1.5736236572265625,1.493898868560791,1.6546967029571533,1.7434954643249512,1.784325361251831,1.9392168521881104,1.828740119934082
nomao_OpenML,34465,118,-49.801431067481424,0.11309409141540527,0.1111900806427002,0.07590484619140625,0.3430135250091553,0.31206393241882324,0.4975292682647705,0.58207106590271,0.5929067134857178,0.6968467235565186,0.7188880443572998,0.8156423568725586,1.5699436664581299,1.7114944458007812,1.2999160289764404,1.2590701580047607,1.8624768257141113,2.0555691719055176,1.325056552886963,1.4064698219299316,2.0900659561157227
pol_OpenML,15000,48,-10.950681515552684,0.08614373207092285,0.03530454635620117,0.33844494819641113,0.11124706268310547,0.3307015895843506,0.19669556617736816,0.26024675369262695,0.3654344081878662,0.42832040786743164,0.6594774723052979,1.3107519149780273,1.0546905994415283,0.9714853763580322,0.7511887550354004,1.062060832977295,1.054487705230713,1.1617019176483154,1.3198223114013672,0.9923655986785889,1.3149292469024658
ailerons_OpenML,13750,40,-7.08906745369945,0.226973295211792,0.03718852996826172,0.11264538764953613,0.17315220832824707,0.651735782623291,0.338428258895874,0.39273500442504883,0.37574195861816406,1.7879445552825928,0.42886948585510254,0.5831058025360107,0.6648876667022705,1.0161592960357666,1.2013401985168457,1.198258876800537,1.3229882717132568,1.304201602935791,1.4366099834442139,1.555706262588501,1.115626573562622
eye_movements_OpenML,10936,27,13.441994381215357,0.013817310333251953,0.014756917953491211,0.02260732650756836,0.0970461368560791,0.10847043991088867,0.11354231834411621,0.11862874031066895,0.1306169033050537,0.14101243019104004,0.1457226276397705,0.16080856323242188,0.7273433208465576,0.8347594738006592,0.8303818702697754,0.8309111595153809,0.8552143573760986,0.8320324420928955,0.7453548908233643,0.7466087341308594,0.9648725986480713
letter_OpenML,20000,16,256.1998646183925,2.365081548690796,0.7476730346679688,1.0441040992736816,1.696502923965454,1.954951286315918,2.164067029953003,1.4328200817108154,1.1537954807281494,1.326282262802124,1.545151948928833,1.741832971572876,2.4435031414031982,2.4825899600982666,2.4631259441375732,2.656845808029175,2.650012254714966,2.775070905685425,2.9272189140319824,2.8496320247650146,3.3453104496002197
eeg-eye-state_OpenML,14980,14,4.641441802383664,0.03270721435546875,0.11662173271179199,0.15023565292358398,0.21212458610534668,0.6602828502655029,0.5995378494262695,0.5251493453979492,0.4973161220550537,0.5467002391815186,0.5711207389831543,0.6766042709350586,1.1503801345825195,1.3270349502563477,1.3226075172424316,1.4588911533355713,1.5728578567504883,1.535691261291504,1.5563757419586182,1.5375282764434814,1.508314847946167
2dplanes_OpenML,40768,10,140.25062292127993,0.10864925384521484,0.035170793533325195,0.15218544006347656,0.16613531112670898,0.18372368812561035,0.27602624893188477,0.19295406341552734,0.20366811752319336,0.2109370231628418,0.22674965858459473,0.26004981994628906,0.920475959777832,0.9086847305297852,0.9838659763336182,1.0132453441619873,0.9471960067749023,1.0421850681304932,1.058868408203125,0.9150295257568359,0.9973297119140625
Ailerons_OpenML,13750,40,19.095403472195205,0.1694645881652832,0.23668646812438965,0.10750269889831543,0.39684128761291504,0.23366236686706543,0.8342881202697754,0.25014281272888184,0.41796159744262695,0.708287239074707,0.8551957607269287,0.2891077995300293,0.9843161106109619,1.1397998332977295,1.0513145923614502,1.1829724311828613,1.1155996322631836,1.27241849899292,1.3899688720703125,1.259589433670044,1.4482684135437012
PhishingWebsites_OpenML,11055,30,28.938648333086473,0.04544210433959961,0.08139801025390625,0.15236520767211914,0.13781332969665527,0.17080378532409668,0.2455277442932129,0.17651939392089844,0.17952775955200195,0.19625592231750488,0.19536399841308594,0.23382091522216797,0.8537983894348145,0.9900379180908203,1.200408935546875,1.3442130088806152,1.3400852680206299,1.2549843788146973,0.9795513153076172,1.1015563011169434,1.4188809394836426
meta_stream_intervals.arff_OpenML,45164,74,99.72476796102812,0.01400446891784668,0.0337679386138916,0.034626007080078125,0.09264278411865234,0.10567831993103027,0.18102550506591797,0.10873770713806152,0.12307167053222656,0.13381052017211914,0.14304304122924805,0.15257859230041504,0.7425351142883301,0.6700263023376465,0.7675998210906982,0.8169467449188232,0.7787148952484131,0.8547279834747314,0.7828085422515869,0.7919366359710693,0.6830432415008545
elevators_OpenML,16599,18,25.922785857075944,0.017890214920043945,0.0319674015045166,0.6309423446655273,1.7088117599487305,0.7604176998138428,0.4935286045074463,0.5313332080841064,0.5950920581817627,0.38558006286621094,0.4717576503753662,0.5154354572296143,1.0355069637298584,1.1050243377685547,1.1428020000457764,1.1489593982696533,1.1699116230010986,1.1513926982879639,1.3812177181243896,1.2638294696807861,1.2926344871520996
mnist_784_OpenML,70000,784,815.8778420664711,0.031022310256958008,0.018499135971069336,0.02665257453918457,0.1031045913696289,0.10080647468566895,0.10462641716003418,0.12420034408569336,0.1319408416748047,0.14331698417663574,0.15826892852783203,0.16363024711608887,0.7004778385162354,0.7413766384124756,0.8170976638793945,0.8762061595916748,0.905238151550293,0.8426628112792969,0.925567626953125,0.9595019817352295,0.9494593143463135
bank-marketing_OpenML,45211,16,320.6887025167696,0.08410191535949707,0.015719175338745117,0.08869433403015137,0.10156774520874023,0.10854411125183105,0.14247679710388184,0.11046791076660156,0.17149901390075684,0.22994017601013184,0.23442411422729492,0.25016045570373535,0.7332806587219238,0.6889135837554932,0.7298710346221924,0.7373335361480713,0.8394167423248291,0.8816421031951904,0.7015767097473145,0.8783833980560303,1.0689013004302979
mv_OpenML,40768,10,34.35479732265337,0.0905919075012207,0.0887594223022461,0.1029207706451416,0.11268901824951172,0.23235058784484863,0.18463397026062012,0.3491365909576416,0.494626522064209,0.542147159576416,0.6334588527679443,0.5161173343658447,0.70768141746521,1.148754596710205,0.9039609432220459,1.032975196838379,1.0996637344360352,1.2050623893737793,1.2749989032745361,1.06248140335083,1.300647258758545
