Filename,Row,Column,Time,ARI,BatchCount,BatchSize
2dplanes_OpenML,40768,10,4.536701679229736,-8.005635053133884e-09,407,100
2dplanes_OpenML,40768,10,3.3009417057037354,9.270891121198335e-09,203,200
2dplanes_OpenML,40768,10,2.9697277545928955,0.0,135,300
2dplanes_OpenML,40768,10,2.6959729194641113,4.781322026449108e-11,101,400
2dplanes_OpenML,40768,10,2.6263363361358643,5.722248275173162e-10,81,500
2dplanes_OpenML,40768,10,2.6721975803375244,9.539656550128972e-11,67,600
2dplanes_OpenML,40768,10,2.4246816635131836,0.0,58,700
2dplanes_OpenML,40768,10,2.478029727935791,0.0,50,800
2dplanes_OpenML,40768,10,2.462331771850586,0.0,45,900
2dplanes_OpenML,40768,10,2.5536012649536133,0.0,40,1000
2dplanes_OpenML,40768,10,2.6192665100097656,0.0,37,1100
2dplanes_OpenML,40768,10,2.714919090270996,0.0,33,1200
2dplanes_OpenML,40768,10,2.6103382110595703,0.0,31,1300
2dplanes_OpenML,40768,10,2.7311887741088867,0.0,29,1400
2dplanes_OpenML,40768,10,2.81662917137146,0.0,27,1500
Ailerons_OpenML,13750,40,3.356894016265869,2.606314641989709e-05,137,100
Ailerons_OpenML,13750,40,2.727078676223755,-0.0004928734614315862,68,200
Ailerons_OpenML,13750,40,2.5395610332489014,0.0020982588920043684,45,300
Ailerons_OpenML,13750,40,2.5349414348602295,0.0030040750095562474,34,400
Ailerons_OpenML,13750,40,2.425802230834961,-0.00022175264132201728,27,500
Ailerons_OpenML,13750,40,2.4600632190704346,0.007371302509982719,22,600
Ailerons_OpenML,13750,40,2.558457136154175,0.0003865658975121591,19,700
Ailerons_OpenML,13750,40,2.670767307281494,-0.0003111613691715227,17,800
Ailerons_OpenML,13750,40,2.575671434402466,0.00017012745859284011,15,900
Ailerons_OpenML,13750,40,2.7570738792419434,0.0006745118826904642,13,1000
Ailerons_OpenML,13750,40,2.773771047592163,-0.00015131676504675576,12,1100
Ailerons_OpenML,13750,40,2.974259853363037,2.68895802022618e-05,11,1200
Ailerons_OpenML,13750,40,3.1209306716918945,0.0004776689394188129,10,1300
Ailerons_OpenML,13750,40,3.253187894821167,0.0001268080889090209,9,1400
Ailerons_OpenML,13750,40,3.2318222522735596,0.0006390431652479813,9,1500
BNG(2dplanes)_OpenML,177147,10,19.31009340286255,2.9022015726954395e-10,1771,100
BNG(2dplanes)_OpenML,177147,10,13.758095979690552,8.780830863320994e-10,885,200
BNG(2dplanes)_OpenML,177147,10,12.136593103408813,-1.8425416873648353e-10,590,300
BNG(2dplanes)_OpenML,177147,10,10.73784589767456,0.0,442,400
BNG(2dplanes)_OpenML,177147,10,9.8928062915802,0.0,354,500
BNG(2dplanes)_OpenML,177147,10,10.068954706192017,0.0,295,600
BNG(2dplanes)_OpenML,177147,10,9.381166219711304,0.0,253,700
BNG(2dplanes)_OpenML,177147,10,9.191709518432617,0.0,221,800
BNG(2dplanes)_OpenML,177147,10,8.820047378540039,0.0,196,900
BNG(2dplanes)_OpenML,177147,10,8.81628704071045,0.0,177,1000
BNG(2dplanes)_OpenML,177147,10,9.026808977127075,0.0,161,1100
BNG(2dplanes)_OpenML,177147,10,8.990756034851074,0.0,147,1200
BNG(2dplanes)_OpenML,177147,10,9.083488702774048,0.0,136,1300
BNG(2dplanes)_OpenML,177147,10,8.66553282737732,0.0,126,1400
BNG(2dplanes)_OpenML,177147,10,8.577616930007935,0.0,118,1500
