Filename,Referee,Time,ARI
BNG(autoPrice)_OpenML,DBS,277.876051902771,2.4694718879175392e-08
BNG(autoPrice)_OpenML,HAC,299.6360697746277,2.6837829286180997e-08
BNG(autoPrice)_OpenML,INERTIA,400.8240044116974,2.8611596146168785e-08
BNG(auto_price)_OpenML,KM,362.5974967479706,2.7680071219001973e-08
BNG(auto_price)_OpenML,DBS,318.53081369400024,6.974609213976723e-11
BNG(auto_price)_OpenML,HAC,303.6601982116699,2.5228947450105817e-08
BNG(auto_price)_OpenML,INERTIA,319.7585208415985,-5.015089453309855e-11
BNG(autos)_OpenML,KM,389.0904941558838,0.03144666315328799
BNG(autos)_OpenML,DBS,334.80453419685364,0.03147889330354697
BNG(autos)_OpenML,HAC,387.4652979373932,0.03149086148916173
BNG(autos)_OpenML,INERTIA,400.79329466819763,-0.0009629967205902357
BNG(autos_COMMA_10000_COMMA_1)_OpenML,KM,384.3080997467041,0.016814665506080018
BNG(autos_COMMA_10000_COMMA_1)_OpenML,DBS,339.46160364151,0.016099653309865132
BNG(autos_COMMA_10000_COMMA_1)_OpenML,HAC,383.7913327217102,0.01681903764346788
BNG(autos_COMMA_10000_COMMA_1)_OpenML,INERTIA,398.0427711009979,-0.0009118601632102776
BNG(autos_COMMA_10000_COMMA_10)_OpenML,KM,379.9319806098938,0.0161793667162771
BNG(autos_COMMA_10000_COMMA_10)_OpenML,DBS,333.5107932090759,0.015743663312208275
BNG(autos_COMMA_10000_COMMA_10)_OpenML,HAC,378.5631227493286,0.016048007373506333
BNG(autos_COMMA_10000_COMMA_10)_OpenML,INERTIA,398.29110288619995,-0.0007063075427582116
BNG(autos_COMMA_10000_COMMA_5)_OpenML,KM,380.6693391799927,0.012936851133195197
BNG(autos_COMMA_10000_COMMA_5)_OpenML,DBS,335.8132848739624,0.012374808614756247
BNG(autos_COMMA_10000_COMMA_5)_OpenML,HAC,388.08083271980286,0.012936929808605535
BNG(autos_COMMA_10000_COMMA_5)_OpenML,INERTIA,396.1560699939728,-0.0009737299806271166
BNG(autos_COMMA_1000_COMMA_1)_OpenML,KM,387.0410895347595,0.0161544269027158
BNG(autos_COMMA_1000_COMMA_1)_OpenML,DBS,328.11198711395264,0.016163553002560217
BNG(autos_COMMA_1000_COMMA_1)_OpenML,HAC,376.23647594451904,0.016074749998469823
BNG(autos_COMMA_1000_COMMA_1)_OpenML,INERTIA,404.18738055229187,-0.000726755239385381
BNG(autos_COMMA_1000_COMMA_10)_OpenML,KM,392.05891156196594,0.0012137954686771324
BNG(autos_COMMA_1000_COMMA_10)_OpenML,DBS,358.795161485672,0.0011677071433443022
BNG(autos_COMMA_1000_COMMA_10)_OpenML,HAC,381.7632336616516,0.0012206637599884037
BNG(autos_COMMA_1000_COMMA_10)_OpenML,INERTIA,399.041912317276,0.00013810391545928673
BNG(autos_COMMA_1000_COMMA_5)_OpenML,KM,374.44674706459045,0.004589581096096937
BNG(autos_COMMA_1000_COMMA_5)_OpenML,DBS,327.44418597221375,0.0045492454343906774
BNG(autos_COMMA_1000_COMMA_5)_OpenML,HAC,376.4165778160095,0.004638648314685932
BNG(autos_COMMA_1000_COMMA_5)_OpenML,INERTIA,399.3764102458954,6.255245072510562e-05
BNG(autos_COMMA_5000_COMMA_1)_OpenML,KM,378.74175930023193,0.012634430854808372
BNG(autos_COMMA_5000_COMMA_1)_OpenML,DBS,329.6781153678894,0.012644897370318913
BNG(autos_COMMA_5000_COMMA_1)_OpenML,HAC,375.7754056453705,0.012718320377680703
BNG(autos_COMMA_5000_COMMA_1)_OpenML,INERTIA,404.4478449821472,-0.000684138644422563
BNG(autos_COMMA_5000_COMMA_10)_OpenML,KM,374.0734701156616,0.01222707546455326
BNG(autos_COMMA_5000_COMMA_10)_OpenML,DBS,338.67623257637024,0.012339171637132548
BNG(autos_COMMA_5000_COMMA_10)_OpenML,HAC,374.207888841629,0.012235878558476358
BNG(autos_COMMA_5000_COMMA_10)_OpenML,INERTIA,397.48798418045044,-0.0009483598613129092
BNG(autos_COMMA_5000_COMMA_5)_OpenML,KM,367.791072845459,0.01620882443254752
BNG(autos_COMMA_5000_COMMA_5)_OpenML,DBS,329.0107946395874,0.016240174857613768
BNG(autos_COMMA_5000_COMMA_5)_OpenML,HAC,377.69982409477234,0.016173355355446135
BNG(autos_COMMA_5000_COMMA_5)_OpenML,INERTIA,396.0685782432556,-0.0009051415026050593
BNG(bridges_version1)_OpenML,KM,297.9524233341217,0.00023213203822018512
BNG(bridges_version1)_OpenML,DBS,195.63186049461365,-0.0009678919723733853
BNG(bridges_version1)_OpenML,HAC,213.34671831130981,0.0
BNG(bridges_version1)_OpenML,INERTIA,229.78512811660767,-2.745463595344005e-05
BNG(cholesterol)_OpenML,KM,251.5653944015503,4.7243783170598446e-09
BNG(cholesterol)_OpenML,DBS,227.20521068572998,3.2314583917690866e-09
BNG(cholesterol)_OpenML,HAC,294.27928590774536,4.974475964868378e-09
BNG(cholesterol)_OpenML,INERTIA,251.28743052482605,4.657533515060604e-10
BNG(colic)_OpenML,KM,333.3446033000946,0.004311030920017134
BNG(colic)_OpenML,DBS,290.42818903923035,0.005989641968891518
BNG(colic)_OpenML,HAC,316.5572552680969,0.004543227300974676
BNG(colic)_OpenML,INERTIA,351.76622319221497,0.004436797362624166
BNG(colic.ORIG)_OpenML,KM,327.9226760864258,3.025581334858984e-05
BNG(colic.ORIG)_OpenML,DBS,311.70444679260254,0.0001692922141704307
