Filename,BatchCount,BatchSize,Time,TimePart,TimeHAPV,TimeRerun,TimeMerge
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,2000,500,736.9056904315948,0.0400240421295166,5.088468551635742,665.7112786769867,66.06591892242432
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,2000,500,405.2782106399536,0.040199995040893555,4.09634804725647,334.4827334880829,66.65892887115479
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1666,600,675.6258137226105,0.028084993362426758,6.423341751098633,605.8408918380737,63.333494663238525
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1666,600,862.9954068660736,0.03279685974121094,7.389529466629028,787.7786996364594,67.79438018798828
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1666,600,547.315455198288,0.03471493721008301,6.903652667999268,475.7099015712738,64.66718554496765
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1666,600,737.7486679553986,0.03379392623901367,8.980908393859863,662.4060261249542,66.32793879508972
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1666,600,929.8891530036926,0.03412508964538574,10.0289466381073,854.4013996124268,65.4246814250946
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1428,700,593.3468635082245,0.023722171783447266,8.12110161781311,522.7775602340698,62.42447900772095
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1428,700,622.3075037002563,0.028393983840942383,8.049107551574707,550.6018407344818,63.62816095352173
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1428,700,506.943879365921,0.029164552688598633,8.864072322845459,435.3006625175476,62.749979734420776
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1428,700,591.860301733017,0.02963852882385254,7.948216438293457,519.5456824302673,64.33676385879517
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1428,700,508.80541920661926,0.02837967872619629,8.00932502746582,437.3720498085022,63.39566445350647
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1250,800,422.3330817222595,0.020878314971923828,9.322547197341919,352.0779142379761,60.911741495132446
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1250,800,421.0129282474518,0.024883031845092773,8.019330978393555,351.8114495277405,61.1572642326355
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1250,800,847.7913513183594,0.026042938232421875,10.237851858139038,775.419239282608,62.108217000961304
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1250,800,2565.7438023090363,0.025836467742919922,20.060643434524536,2483.8923177719116,61.76500415802002
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1250,800,763.8106369972229,0.026064634323120117,16.430681705474854,686.5135836601257,60.840306520462036
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1111,900,1223.0262055397034,0.018021821975708008,23.761730432510376,1137.1012935638428,62.14515924453735
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1111,900,829.1858160495758,0.02262735366821289,16.507575273513794,750.7108781337738,61.944735050201416
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1111,900,859.2248809337616,0.022142887115478516,15.542177200317383,781.8972239494324,61.763336420059204
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1111,900,891.6360325813293,0.022066593170166016,16.20894193649292,813.6297876834869,61.77523612976074
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1111,900,986.3295130729675,0.022643327713012695,16.407918453216553,908.0727109909058,61.826239824295044
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1000,1000,511.3667058944702,0.016278743743896484,27.869699001312256,429.7625699043274,53.71815800666809
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1000,1000,2602.1329956054688,0.02005147933959961,31.3035831451416,2511.1025607585907,59.70679998397827
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1000,1000,1748.3277781009674,0.020516395568847656,41.88266062736511,1651.4677023887634,54.95689821243286
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1000,1000,810.3554072380066,0.0196993350982666,23.061848878860474,728.5837700366974,58.690088510513306
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1000,1000,1049.4941747188568,0.020205259323120117,17.992589712142944,972.7295353412628,58.75184416770935
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,909,1100,1157.269568681717,0.014781713485717773,27.92845845222473,1071.3847472667694,57.94158053398132
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,909,1100,948.0288398265839,0.018373727798461914,27.028212785720825,862.6984679698944,58.28378486633301
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,909,1100,2445.6788280010223,0.018517732620239258,26.07568049430847,2362.035035133362,57.54959416389465
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,909,1100,3294.5647671222687,0.01834392547607422,60.52251720428467,3177.1826798915863,56.84122586250305
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,909,1100,955.0215911865234,0.018987417221069336,32.95120120048523,863.7616436481476,58.28975868225098
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,833,1200,2287.399418115616,0.013797760009765625,38.4261155128479,2192.741175889969,56.21832871437073
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,833,1200,1891.329784154892,0.017231464385986328,42.265031576156616,1791.8299398422241,57.217581033706665
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,833,1200,1335.2035291194916,0.01663661003112793,57.663841247558594,1222.2545175552368,55.26853322982788
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,833,1200,1200.7277166843414,0.017248153686523438,28.22900366783142,1119.4146528244019,53.06681180000305
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,833,1200,3235.0581624507904,0.01695108413696289,49.27128195762634,3130.1385016441345,55.63142704963684
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,769,1300,2952.702526330948,0.012468338012695312,61.8131947517395,2835.76207113266,55.11479163169861
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,769,1300,2042.71786403656,0.01613163948059082,45.849361419677734,1939.0949931144714,57.75737762451172
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,769,1300,2545.994695186615,0.01661229133605957,67.58303236961365,2421.248809337616,57.14624047279358
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,769,1300,1596.3172442913055,0.016877412796020508,46.17996263504028,1492.1995558738708,57.92084813117981
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,769,1300,1596.8713397979736,0.01724553108215332,47.1440269947052,1492.2654769420624,57.44458985328674
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,714,1400,777.8816728591919,0.011624574661254883,41.14374899864197,680.0442833900452,56.68201565742493
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,714,1400,1634.3272755146027,0.015093803405761719,45.60740947723389,1532.2521414756775,56.452630281448364
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,714,1400,2539.674362897873,0.014605283737182617,58.4107301235199,2426.6639819145203,54.58504509925842
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,714,1400,2784.5727949142456,0.014075994491577148,65.41273617744446,2662.108518600464,57.037463903427124
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,714,1400,5934.091792345047,0.015192985534667969,83.93540596961975,5793.547372817993,56.593820095062256
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,666,1501,2610.0377113819122,0.010874032974243164,86.28988409042358,2467.028163909912,56.70878887176514
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,666,1501,2334.7808949947357,0.013254404067993164,54.7700252532959,2224.2047135829926,55.79290151596069
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,666,1501,5413.217493534088,0.013525724411010742,123.09772300720215,5235.583267211914,54.522977352142334
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,666,1501,2008.8805425167084,0.013446807861328125,79.26337766647339,1874.053563117981,55.55015444755554
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,666,1501,3298.8786520957947,0.014122247695922852,83.37968158721924,3160.394251346588,55.090596437454224
