Filename,BatchCount,Time,TimePart,TimeHAPV,TimeRerun,TimeMerge
2dplanes_OpenML,203,3.3009417057037354,0.003336668014526367,0.6480808258056641,0.5419836044311523,2.1075401306152344
2dplanes_OpenML,135,2.9697277545928955,0.0022475719451904297,0.7337102890014648,0.425494909286499,1.808274745941162
2dplanes_OpenML,101,2.6959729194641113,0.0016589164733886719,0.7742137908935547,0.3635237216949463,1.5565762519836426
2dplanes_OpenML,81,2.6263363361358643,0.001631021499633789,0.8191549777984619,0.3330190181732178,1.4725308418273926
2dplanes_OpenML,67,2.6721975803375244,0.0011093616485595703,0.9129509925842285,0.3044288158416748,1.4537079334259033
2dplanes_OpenML,58,2.4246816635131836,0.0009906291961669922,0.9191098213195801,0.2936413288116455,1.2109394073486328
2dplanes_OpenML,50,2.478029727935791,0.0008397102355957031,0.9811172485351562,0.28110551834106445,1.2149670124053955
2dplanes_OpenML,45,2.462331771850586,0.0007691383361816406,1.03751802444458,0.28287625312805176,1.1411681175231934
2dplanes_OpenML,40,2.5536012649536133,0.0006761550903320312,1.1462957859039307,0.2772176265716553,1.129411220550537
2dplanes_OpenML,37,2.6192665100097656,0.0006473064422607422,1.2044522762298584,0.28383469581604004,1.1303319931030273
2dplanes_OpenML,33,2.714919090270996,0.0005898475646972656,1.2733783721923828,0.29169249534606934,1.1492578983306885
2dplanes_OpenML,31,2.6103382110595703,0.0005488395690917969,1.3193604946136475,0.28322625160217285,1.0072021484375
2dplanes_OpenML,29,2.7311887741088867,0.0005114078521728516,1.441352367401123,0.2954392433166504,0.9938852787017822
2dplanes_OpenML,27,2.81662917137146,0.0004863739013671875,1.5560991764068604,0.2812051773071289,0.9788382053375244
Ailerons_OpenML,137,3.356894016265869,0.002177715301513672,0.6289699077606201,0.44253993034362793,2.2832062244415283
Ailerons_OpenML,68,2.727078676223755,0.0011339187622070312,0.6921534538269043,0.3105623722076416,1.7232284545898438
Ailerons_OpenML,45,2.5395610332489014,0.0007851123809814453,0.8148088455200195,0.2757833003997803,1.448183536529541
Ailerons_OpenML,34,2.5349414348602295,0.00063323974609375,0.8820252418518066,0.2545146942138672,1.3977680206298828
Ailerons_OpenML,27,2.425802230834961,0.0005221366882324219,0.9654338359832764,0.24873852729797363,1.2111074924468994
Ailerons_OpenML,22,2.4600632190704346,0.0004248619079589844,1.0642659664154053,0.24169468879699707,1.153677225112915
Ailerons_OpenML,19,2.558457136154175,0.00039505958557128906,1.1643941402435303,0.2358236312866211,1.157843828201294
Ailerons_OpenML,17,2.670767307281494,0.0003733634948730469,1.2713117599487305,0.23783302307128906,1.1612486839294434
Ailerons_OpenML,15,2.575671434402466,0.0003705024719238281,1.350773811340332,0.22971248626708984,0.9948139190673828
Ailerons_OpenML,13,2.7570738792419434,0.00030493736267089844,1.5503311157226562,0.2475447654724121,0.958892822265625
Ailerons_OpenML,12,2.773771047592163,0.00030350685119628906,1.5931897163391113,0.25467538833618164,0.9256017208099365
Ailerons_OpenML,11,2.974259853363037,0.0002810955047607422,1.7884318828582764,0.2622804641723633,0.9232659339904785
Ailerons_OpenML,10,3.1209306716918945,0.0002346038818359375,1.9797401428222656,0.23842096328735352,0.9025347232818604
Ailerons_OpenML,9,3.253187894821167,0.0002372264862060547,2.120753526687622,0.2120218276977539,0.9201745986938477
Ailerons_OpenML,9,3.2318222522735596,0.00023746490478515625,2.116370677947998,0.21467876434326172,0.9005348682403564
BNG(2dplanes)_OpenML,1771,19.31009340286255,0.04884672164916992,0.6234047412872314,3.966110944747925,14.671730756759644
BNG(2dplanes)_OpenML,885,13.758095979690552,0.014893293380737305,0.6547205448150635,2.3374831676483154,10.750998735427856
BNG(2dplanes)_OpenML,590,12.136593103408813,0.009546756744384766,0.7536191940307617,1.817883014678955,9.555543899536133
BNG(2dplanes)_OpenML,442,10.73784589767456,0.006822109222412109,0.7714178562164307,1.5316102504730225,8.427994966506958
BNG(2dplanes)_OpenML,354,9.8928062915802,0.02720808982849121,0.8238658905029297,1.4862098693847656,7.555522203445435
BNG(2dplanes)_OpenML,295,10.068954706192017,0.004972219467163086,0.8935694694519043,1.3732895851135254,7.797123193740845
BNG(2dplanes)_OpenML,253,9.381166219711304,0.00407862663269043,0.9244904518127441,1.3542604446411133,7.098336219787598
BNG(2dplanes)_OpenML,221,9.191709518432617,0.003621816635131836,0.9785113334655762,1.2966163158416748,6.912959814071655
BNG(2dplanes)_OpenML,196,8.820047378540039,0.0031538009643554688,1.0105807781219482,1.1744601726531982,6.631852388381958
BNG(2dplanes)_OpenML,177,8.81628704071045,0.0030438899993896484,1.1071350574493408,1.1825757026672363,6.523532152175903
BNG(2dplanes)_OpenML,161,9.026808977127075,0.002613544464111328,1.188171625137329,1.285923719406128,6.550099849700928
BNG(2dplanes)_OpenML,147,8.990756034851074,0.0024704933166503906,1.2470552921295166,1.283782720565796,6.457447290420532
BNG(2dplanes)_OpenML,136,9.083488702774048,0.0022211074829101562,1.3334598541259766,1.2536051273345947,6.494202375411987
BNG(2dplanes)_OpenML,126,8.66553282737732,0.002141237258911133,1.399548053741455,1.3480324745178223,5.915810823440552
BNG(2dplanes)_OpenML,118,8.577616930007935,0.001979351043701172,1.4874331951141357,1.292943000793457,5.7952611446380615
BNG(pwLinear)_OpenML,1771,19.338865280151367,0.027538776397705078,0.6503326892852783,3.960585355758667,14.700408220291138
BNG(pwLinear)_OpenML,885,13.754502534866333,0.013616323471069336,0.6464285850524902,2.363844156265259,10.730613231658936
BNG(pwLinear)_OpenML,590,12.07550311088562,0.009198188781738281,0.7268838882446289,1.8567395210266113,9.482681035995483
BNG(pwLinear)_OpenML,442,10.818276405334473,0.00771331787109375,0.7379522323608398,1.6538918018341064,8.418719053268433
BNG(pwLinear)_OpenML,354,10.382700204849243,0.005602836608886719,0.7933454513549805,1.5062334537506104,8.077518224716187
BNG(pwLinear)_OpenML,295,9.979361534118652,0.004800319671630859,0.8651366233825684,1.4004426002502441,7.70898175239563
BNG(pwLinear)_OpenML,253,9.387116193771362,0.0042324066162109375,0.8883519172668457,1.3222074508666992,7.172324180603027
BNG(pwLinear)_OpenML,221,9.182667970657349,0.02582836151123047,0.9527761936187744,1.2258257865905762,6.9782373905181885
BNG(pwLinear)_OpenML,196,9.258610010147095,0.003184795379638672,0.9633057117462158,1.3011133670806885,6.991005897521973
BNG(pwLinear)_OpenML,177,9.036056995391846,0.002939939498901367,1.0688462257385254,1.2771997451782227,6.687070608139038
BNG(pwLinear)_OpenML,161,9.018941640853882,0.0025720596313476562,1.1193525791168213,1.3352408409118652,6.5617759227752686
BNG(pwLinear)_OpenML,147,9.017491579055786,0.002395153045654297,1.1952085494995117,1.2978076934814453,6.5220794677734375
BNG(pwLinear)_OpenML,136,9.106630802154541,0.0022094249725341797,1.2580749988555908,1.324225664138794,6.522120475769043
BNG(pwLinear)_OpenML,126,8.631868600845337,0.002129077911376953,1.365673542022705,1.3513023853302002,5.9127631187438965
BNG(pwLinear)_OpenML,118,8.59093952178955,0.0019443035125732422,1.4159541130065918,1.318885326385498,5.854155540466309
BNG(vote)_OpenML,1310,15.628595352172852,0.03957080841064453,0.5868072509765625,3.038243532180786,11.96397352218628
BNG(vote)_OpenML,655,11.476484775543213,0.010518789291381836,0.6394972801208496,1.8320765495300293,8.994391679763794
BNG(vote)_OpenML,436,9.789852142333984,0.026928424835205078,0.7521793842315674,1.4480226039886475,7.562721490859985
BNG(vote)_OpenML,327,9.247037172317505,0.0053157806396484375,0.7638239860534668,1.3371567726135254,7.140740394592285
BNG(vote)_OpenML,262,8.999694347381592,0.004404544830322266,0.8194575309753418,1.2148327827453613,6.960999011993408
BNG(vote)_OpenML,218,8.245806217193604,0.0036475658416748047,0.9241669178009033,1.14278244972229,6.175209045410156
BNG(vote)_OpenML,187,8.0520179271698,0.0030291080474853516,0.9792194366455078,1.0845160484313965,5.985252857208252
BNG(vote)_OpenML,163,8.041620969772339,0.002694368362426758,1.0807006359100342,1.0124385356903076,5.945787191390991
BNG(vote)_OpenML,145,8.108040571212769,0.0025076866149902344,1.1348071098327637,1.1067638397216797,5.863961696624756
BNG(vote)_OpenML,131,8.324111700057983,0.0022051334381103516,1.2180750370025635,1.1860551834106445,5.917775869369507
BNG(vote)_OpenML,119,7.799605846405029,0.002091646194458008,1.2936184406280518,1.1641860008239746,5.339709520339966
BNG(vote)_OpenML,109,7.697107315063477,0.0018918514251708984,1.3694868087768555,1.1267778873443604,5.198950529098511
BNG(vote)_OpenML,100,7.76207423210144,0.0016810894012451172,1.6083498001098633,0.96700119972229,5.185041904449463
BNG(vote)_OpenML,93,7.638975143432617,0.0015997886657714844,1.6245362758636475,0.979994535446167,5.032844305038452
BNG(vote)_OpenML,87,7.737311840057373,0.001527547836303711,1.686422348022461,0.9959719181060791,5.05338978767395
CreditCardSubset_OpenML,142,3.376925468444824,0.0024394989013671875,0.5680060386657715,0.47637176513671875,2.3301076889038086
CreditCardSubset_OpenML,71,2.8565595149993896,0.0011723041534423828,0.6048758029937744,0.34365224838256836,1.9068586826324463
CreditCardSubset_OpenML,47,2.6433892250061035,0.0008223056793212891,0.6892411708831787,0.3152148723602295,1.638110637664795
CreditCardSubset_OpenML,35,2.6721651554107666,0.0006964206695556641,0.7345595359802246,0.2962684631347656,1.6406404972076416
CreditCardSubset_OpenML,28,2.4741933345794678,0.0005476474761962891,0.7901606559753418,0.28865814208984375,1.3948266506195068
CreditCardSubset_OpenML,23,2.4528067111968994,0.00044918060302734375,0.8521296977996826,0.2822718620300293,1.317955732345581
CreditCardSubset_OpenML,20,2.553395986557007,0.0004029273986816406,0.9295628070831299,0.3056771755218506,1.3177525997161865
CreditCardSubset_OpenML,17,2.629655599594116,0.0003647804260253906,1.028247356414795,0.25612759590148926,1.3449156284332275
CreditCardSubset_OpenML,15,2.5122673511505127,0.0003323554992675781,1.1225764751434326,0.2498610019683838,1.1394975185394287
CreditCardSubset_OpenML,14,2.5586276054382324,0.00033664703369140625,1.1717479228973389,0.26642441749572754,1.1201181411743164
CreditCardSubset_OpenML,12,2.7302403450012207,0.00025963783264160156,1.3753995895385742,0.2748548984527588,1.079725742340088
CreditCardSubset_OpenML,11,2.889099597930908,0.0002689361572265625,1.5606443881988525,0.2691488265991211,1.059037208557129
CreditCardSubset_OpenML,10,2.947313070297241,0.00023698806762695312,1.6185193061828613,0.27486681938171387,1.05368971824646
CreditCardSubset_OpenML,10,2.9182350635528564,0.00023102760314941406,1.6087253093719482,0.2644350528717041,1.0448434352874756
CreditCardSubset_OpenML,9,3.2008607387542725,0.0002377033233642578,1.8592145442962646,0.26541686058044434,1.075991153717041
Diabetes130US_OpenML,1017,25.3969144821167,0.016083478927612305,0.5874602794647217,3.3494198322296143,21.443950176239014
Diabetes130US_OpenML,508,20.199320316314697,0.008098125457763672,0.6602778434753418,2.470604181289673,17.06033968925476
Diabetes130US_OpenML,339,19.08699059486389,0.005328655242919922,0.7417335510253906,2.254782199859619,16.085145711898804
Diabetes130US_OpenML,254,17.700576066970825,0.004149436950683594,0.785231351852417,2.4546377658843994,14.456557035446167
Diabetes130US_OpenML,203,17.2197904586792,0.0034606456756591797,0.9105014801025391,2.091550350189209,14.214277744293213
Diabetes130US_OpenML,169,17.391608238220215,0.0028162002563476562,0.9591920375823975,2.720426321029663,13.709173202514648
Diabetes130US_OpenML,145,16.752089977264404,0.0024199485778808594,1.0515174865722656,2.031940221786499,13.6662118434906
Diabetes130US_OpenML,127,15.890584468841553,0.0021238327026367188,1.1727454662322998,2.152313470840454,12.563401460647583
Diabetes130US_OpenML,113,15.938784837722778,0.0019211769104003906,1.2274706363677979,2.226395606994629,12.482997179031372
Diabetes130US_OpenML,101,15.869215250015259,0.0018177032470703125,1.3414957523345947,2.3244435787200928,12.201457738876343
Diabetes130US_OpenML,92,15.547834157943726,0.0015840530395507812,1.5112650394439697,2.190234899520874,11.844749689102173
Diabetes130US_OpenML,84,15.558476209640503,0.0014829635620117188,1.5869395732879639,2.1353378295898438,11.834715366363525
Diabetes130US_OpenML,78,15.727169036865234,0.0013821125030517578,1.7875494956970215,2.2300057411193848,11.708231449127197
Diabetes130US_OpenML,72,15.73766279220581,0.0011973381042480469,1.8850104808807373,2.036992311477661,11.814461946487427
Diabetes130US_OpenML,67,16.047292232513428,0.0011487007141113281,2.0114502906799316,2.0100412368774414,12.024651765823364
Kaggle_bike_sharing_demand_challange_OpenML,108,1.5389153957366943,0.001720428466796875,0.6015243530273438,0.23132967948913574,0.7043406963348389
Kaggle_bike_sharing_demand_challange_OpenML,54,1.2532289028167725,0.0008990764617919922,0.6402215957641602,0.1419217586517334,0.4701859951019287
Kaggle_bike_sharing_demand_challange_OpenML,36,1.225851058959961,0.0006186962127685547,0.7233903408050537,0.11350512504577637,0.3883368968963623
Kaggle_bike_sharing_demand_challange_OpenML,27,1.1521029472351074,0.00047516822814941406,0.7092733383178711,0.10724830627441406,0.33510589599609375
Kaggle_bike_sharing_demand_challange_OpenML,21,1.163874864578247,0.00043487548828125,0.7720439434051514,0.09006500244140625,0.3013308048248291
Kaggle_bike_sharing_demand_challange_OpenML,18,1.203319787979126,0.0003502368927001953,0.8285350799560547,0.08375740051269531,0.2906768321990967
