Filename,BatchCount,BatchSize,Time,TimePart,TimeHAPV,TimeRerun,TimeMerge
BNG(2dplanes)_OpenML,1771,100,42.983124017715454,0.07177543640136719,0.4775862693786621,17.328436374664307,25.10532546043396
BNG(2dplanes)_OpenML,1771,100,43.32275342941284,0.07155323028564453,0.6342809200286865,22.197998046875,20.418920755386353
BNG(2dplanes)_OpenML,1771,100,60.44379377365112,0.032770633697509766,0.46802759170532227,34.88987874984741,25.05311632156372
BNG(2dplanes)_OpenML,1771,100,52.67019820213318,0.03231024742126465,0.5828652381896973,26.772979736328125,25.282042264938354
BNG(2dplanes)_OpenML,885,200,32.69705128669739,0.012732505798339844,1.0383408069610596,15.546390295028687,16.099587202072144
BNG(2dplanes)_OpenML,885,200,30.551209211349487,0.016408443450927734,0.6909639835357666,10.096959590911865,19.74687671661377
BNG(2dplanes)_OpenML,885,200,33.13623237609863,0.016411542892456055,0.7361509799957275,12.73912000656128,19.64454960823059
BNG(2dplanes)_OpenML,885,200,33.14254903793335,0.016142845153808594,0.7549288272857666,12.702783584594727,19.66869354248047
BNG(2dplanes)_OpenML,885,200,32.54458260536194,0.015955686569213867,0.9575586318969727,12.895949602127075,18.67511820793152
BNG(2dplanes)_OpenML,590,300,46.126399993896484,0.008462667465209961,1.231029748916626,26.722526788711548,18.164380311965942
BNG(2dplanes)_OpenML,590,300,40.31472969055176,0.010956287384033203,1.8162567615509033,21.307506799697876,17.180009365081787
BNG(2dplanes)_OpenML,590,300,32.57079195976257,0.011005401611328125,1.233229160308838,13.434832572937012,17.891724348068237
BNG(2dplanes)_OpenML,590,300,39.14984655380249,0.011068582534790039,1.1947646141052246,19.86659836769104,18.077414512634277
BNG(2dplanes)_OpenML,590,300,37.77673602104187,0.04461216926574707,1.4102013111114502,18.250425815582275,18.07149648666382
BNG(2dplanes)_OpenML,442,400,31.625287771224976,0.006471157073974609,1.5231108665466309,13.401858568191528,16.693846702575684
BNG(2dplanes)_OpenML,442,400,44.54478430747986,0.008540153503417969,1.9516727924346924,25.943655490875244,16.640915155410767
BNG(2dplanes)_OpenML,442,400,48.43095922470093,0.008686065673828125,2.7540371417999268,28.91934895515442,16.748886823654175
