Filename,BatchCount,BatchSize,Time,TimePart,TimeHAPV,TimeRerun,TimeMerge
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,10000,100,129.63407254219055,0.4043540954589844,0.5676512718200684,24.846508741378784,103.81555795669556
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,10000,100,128.05980682373047,0.20048165321350098,0.5661530494689941,24.879399299621582,102.41377258300781
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,10000,100,129.23984336853027,0.4311697483062744,0.5674655437469482,24.68109893798828,103.56010890007019
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,10000,100,131.61485815048218,0.4446682929992676,0.5699241161346436,24.953334093093872,105.64693093299866
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,5000,200,93.9596757888794,0.08127403259277344,0.61319899559021,14.02651834487915,79.2386839389801
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,5000,200,94.12542200088501,0.10085654258728027,0.612659215927124,14.212397813796997,79.19950819015503
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,5000,200,94.61708855628967,0.31853532791137695,0.6221060752868652,14.114433526992798,79.56201338768005
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,5000,200,95.17219018936157,0.10073184967041016,0.6179888248443604,14.034255266189575,80.41921401023865
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,5000,200,95.75821208953857,0.09986042976379395,0.60196852684021,14.285231113433838,80.77115154266357
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,3333,300,79.34316277503967,0.05590534210205078,0.6824872493743896,10.99847149848938,67.6062982082367
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,3333,300,80.1506757736206,0.06955361366271973,0.6707165241241455,11.038904190063477,68.3715009689331
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,3333,300,79.63141632080078,0.06783390045166016,0.6852989196777344,11.036750555038452,67.84153246879578
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,3333,300,80.4925525188446,0.06628727912902832,0.6784849166870117,10.806620359420776,68.94115972518921
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,3333,300,80.01909899711609,0.06879234313964844,0.679973840713501,11.00229549407959,68.26803708076477
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,2500,400,73.02095341682434,0.04120135307312012,0.7201216220855713,9.860795259475708,62.39883470535278
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,2500,400,73.45745801925659,0.05090475082397461,0.7142460346221924,9.65340256690979,63.038904428482056
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,2500,400,72.94076418876648,0.05091524124145508,0.9418601989746094,9.672303676605225,62.27568483352661
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,2500,400,73.33137845993042,0.04919838905334473,0.7106785774230957,9.897319555282593,62.67418146133423
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,2500,400,73.96080255508423,0.04910993576049805,0.7200150489807129,9.66008710861206,63.5315899848938
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,2000,500,67.47604155540466,0.0330350399017334,0.7497897148132324,9.270695686340332,57.422520875930786
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,2000,500,67.92627358436584,0.04015541076660156,0.7621414661407471,9.1124427318573,58.01153373718262
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,2000,500,68.6334331035614,0.040836334228515625,0.7691011428833008,9.209814071655273,58.61368131637573
