Filename,Row,Column,Time,ARI,BatchCount,BatchSize
BNG(2dplanes)_OpenML,177147,10,32.41432490348816,3.1582690142878344e-08,885,200
BNG(2dplanes)_OpenML,177147,10,39.18770084381104,4.99610498297359e-08,590,300
BNG(2dplanes)_OpenML,177147,10,49.91627130508423,5.6212129756462704e-08,442,400
BNG(2dplanes)_OpenML,177147,10,53.09451689720154,5.325648837847896e-08,354,500
BNG(2dplanes)_OpenML,177147,10,90.67397627830505,6.278553985946959e-08,295,600
BNG(2dplanes)_OpenML,177147,10,179.3898690223694,6.089195431757363e-08,253,700
BNG(2dplanes)_OpenML,177147,10,163.01446442604066,5.4711315801475264e-08,221,800
BNG(2dplanes)_OpenML,177147,10,148.91396927833557,7.817332224401926e-08,196,900
BNG(2dplanes)_OpenML,177147,10,177.8655259132385,6.29584603228361e-08,177,1000
BNG(2dplanes)_OpenML,177147,10,227.25363020896913,4.9889654468462227e-08,161,1100
BNG(2dplanes)_OpenML,177147,10,141.02599811553955,7.907065867833244e-08,147,1200
BNG(2dplanes)_OpenML,177147,10,325.54718651771543,4.8847116751641564e-08,136,1300
BNG(2dplanes)_OpenML,177147,10,430.10785098075866,6.761608914779452e-08,126,1400
BNG(2dplanes)_OpenML,177147,10,439.54407773017886,7.856966221496101e-08,118,1500
BNG(2dplanes)_OpenML,177147,10,43.416570615768435,1.867536471329373e-08,1771,100
