Filename,BatchCount,BatchSize,Time,TimePart,TimeHAPV,TimeRerun,TimeMerge
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,10000,100,121.29792046546936,0.26347994804382324,0.04288172721862793,21.538957595825195,99.45260095596313
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,10000,100,122.0728087425232,0.28196001052856445,0.04407382011413574,21.9235999584198,99.82317447662354
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,10000,100,121.61678266525269,0.3096201419830322,0.04291892051696777,21.9812273979187,99.2830159664154
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,10000,100,122.28595662117004,0.31973814964294434,0.0410916805267334,21.922735691070557,100.00239086151123
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,5000,200,89.62602424621582,0.13579654693603516,0.03471088409423828,14.19846487045288,75.25705170631409
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,5000,200,89.3897020816803,0.09747099876403809,0.03251171112060547,14.127320051193237,75.13239908218384
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,5000,200,89.8865761756897,0.19127917289733887,0.030129194259643555,14.1544930934906,75.51067447662354
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,5000,200,89.25028681755066,0.20937752723693848,0.031214237213134766,14.204561710357666,74.80513286590576
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,5000,200,89.41212487220764,0.09585118293762207,0.03186511993408203,14.146631956100464,75.13777613639832
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,3333,300,79.22414255142212,0.12966132164001465,0.034659624099731445,12.183245182037354,66.87657618522644
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,3333,300,78.85017275810242,0.1744065284729004,0.06446194648742676,12.295876741409302,66.31542730331421
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,3333,300,79.16720485687256,0.06725049018859863,0.05994129180908203,12.405993461608887,66.63401937484741
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,3333,300,79.13181686401367,0.06697964668273926,0.05615353584289551,12.711288452148438,66.29739475250244
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,3333,300,78.40885043144226,0.18129849433898926,0.05411028861999512,12.269929647445679,65.90351128578186
