numerai28.6_OpenML,50000,21,Default,Jimmy,2521.593841075897,4.493372896996364e-06
Diabetes130US_OpenML,50000,49,Default,Jimmy,6472.6338748931885,6.900094209118953e-06
BNG(vote)_OpenML,50000,16,Default,Jimmy,6333.512706041336,0.00017569840767673014
BNG(2dplanes)_OpenML,50000,10,Default,Jimmy,6400.829379558563,-1.311852907837755e-07
numerai28.6_OpenML,65000,21,Default,Jimmy,4778.775640249252,3.963339001942109e-06
Diabetes130US_OpenML,65000,49,Default,Jimmy,10861.356174468994,1.8434643167781264e-05
BNG(vote)_OpenML,65000,16,Default,Jimmy,10863.304915904999,0.00011746778133048381
BNG(2dplanes)_OpenML,65000,10,Default,Jimmy,10672.319525241852,-1.3536331773523958e-07
