Filename,Row,Columm,Mode,System,Time,ARI
BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML,1000000,38,Default,M2,17.29563593864441,0.39329811029320305
BNG(anneal.ORIG_COMMA_nominal_COMMA_1000000)_OpenML,1000000,38,Default,M2,9.081984996795654,0.09080952661050486
BNG(kr-vs-kp)_OpenML,1000000,36,Default,M2,11.745642900466919,0.0013285534576924875
BNG(labor_COMMA_nominal_COMMA_1000000)_OpenML,1000000,16,Default,M2,3.50846004486084,0.4817233906736246
BNG(letter_COMMA_nominal_COMMA_1000000)_OpenML,1000000,16,Default,M2,3.040787935256958,0.002507608700860598
BNG(autos_COMMA_nominal_COMMA_1000000)_OpenML,1000000,25,Default,M2,8.272855043411255,0.02341179818489706
BNG(lymph_COMMA_nominal_COMMA_1000000)_OpenML,1000000,18,Default,M2,4.7227866649627686,0.042887916852909
BNG(mfeat-fourier_COMMA_nominal_COMMA_1000000)_OpenML,1000000,76,Default,M2,66.00130701065063,0.05561065128177698
BNG(mfeat-karhunen_COMMA_nominal_COMMA_1000000)_OpenML,1000000,64,Default,M2,46.81507205963135,0.166443840780626
BNG(bridges_version1_COMMA_nominal_COMMA_1000000)_OpenML,1000000,12,Default,M2,5.098602056503296,0.06304875114091875
BNG(bridges_version2_COMMA_nominal_COMMA_1000000)_OpenML,1000000,12,Default,M2,5.340270757675171,0.12055209131665881
BNG(mfeat-zernike_COMMA_nominal_COMMA_1000000)_OpenML,1000000,47,Default,M2,14.943599224090576,0.024515992604037074
BNG(mushroom)_OpenML,1000000,22,Default,M2,4.096092939376831,0.16414205907560628
BNG(colic.ORIG_COMMA_nominal_COMMA_1000000)_OpenML,1000000,27,Default,M2,11.660057783126831,-0.0012323643204689486
BNG(colic_COMMA_nominal_COMMA_1000000)_OpenML,1000000,22,Default,M2,6.9123570919036865,-0.009401412920766681
BNG(optdigits)_OpenML,1000000,64,Default,M2,19.97654390335083,0.000684815158353161
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1000000,15,Default,M2,3.062014102935791,0.007895048921600378
BNG(page-blocks_COMMA_nominal_COMMA_295245)_OpenML,295245,10,Default,M2,0.5170888900756836,0.051894786791487964
BNG(credit-g_COMMA_nominal_COMMA_1000000)_OpenML,1000000,20,Default,M2,6.352668046951294,-0.02437882417236485
BNG(pendigits_COMMA_nominal_COMMA_1000000)_OpenML,1000000,16,Default,M2,5.115433931350708,0.08782488968525269
BNG(cylinder-bands_COMMA_nominal_COMMA_1000000)_OpenML,1000000,39,Default,M2,9.25198221206665,-0.0016712674310700735
BNG(dermatology_COMMA_nominal_COMMA_1000000)_OpenML,1000000,34,Default,M2,14.353389024734497,0.21139092950710112
BNG(segment)_OpenML,1000000,19,Default,M2,3.779542922973633,0.11698477844461024
BNG(sick_COMMA_nominal_COMMA_1000000)_OpenML,1000000,29,Default,M2,7.698917865753174,0.01867845846022002
BNG(sonar_COMMA_nominal_COMMA_1000000)_OpenML,1000000,60,Default,M2,36.096436977386475,0.00579921631292889
BNG(soybean)_OpenML,1000000,35,Default,M2,12.410174131393433,0.07754978519432185
BNG(spambase)_OpenML,1000000,57,Default,M2,22.892904043197632,-0.02318137198974569
BNG(heart-c_COMMA_nominal_COMMA_1000000)_OpenML,1000000,13,Default,M2,3.706627130508423,0.29661307496292766
BNG(heart-h_COMMA_nominal_COMMA_1000000)_OpenML,1000000,13,Default,M2,4.084772109985352,0.049663194922928394
BNG(trains)_OpenML,1000000,32,Default,M2,22.550398111343384,0.07852509068722724
BNG(heart-statlog_COMMA_nominal_COMMA_1000000)_OpenML,1000000,13,Default,M2,2.319071054458618,0.2627904214232334
BNG(vehicle_COMMA_nominal_COMMA_1000000)_OpenML,1000000,18,Default,M2,4.425534963607788,0.07679610774557159
BNG(hepatitis_COMMA_nominal_COMMA_1000000)_OpenML,1000000,19,Default,M2,5.834188938140869,0.3870867967944967
BNG(vote)_OpenML,131072,16,Default,M2,0.3568100929260254,0.41903217337271625
BNG(hypothyroid_COMMA_nominal_COMMA_1000000)_OpenML,1000000,29,Default,M2,6.557568788528442,-0.011790820094937282
BNG(ionosphere)_OpenML,1000000,34,Default,M2,13.275705099105835,0.21358069887646872
BNG(waveform-5000_COMMA_nominal_COMMA_1000000)_OpenML,1000000,40,Default,M2,7.963592052459717,0.3487599644373059
BNG(zoo_COMMA_nominal_COMMA_1000000)_OpenML,1000000,17,Default,M2,4.967217206954956,0.11058156021101333
CovPokElec_OpenML,1455525,72,Default,M2,52.98932385444641,0.0211938820245219
covertype_OpenML,581012,54,Default,M2,4.9024412631988525,0.0027327158216313534
Hyperplane_10_1E-3_OpenML,1000000,10,Default,M2,1.6737301349639893,0.032332106932582864
Hyperplane_10_1E-4_OpenML,1000000,10,Default,M2,1.580622911453247,0.0006277061029308503
LED(50000)_OpenML,1000000,24,Default,M2,3.6273112297058105,0.05778627900099613
pokerhand_OpenML,829201,10,Default,M2,2.2222790718078613,2.674380326682505e-06
RandomRBF_0_0_OpenML,1000000,10,Default,M2,12.38923692703247,-0.006172649046146753
RandomRBF_10_1E-3_OpenML,1000000,10,Default,M2,2.9532508850097656,0.039350284200051544
RandomRBF_10_1E-4_OpenML,1000000,10,Default,M2,9.4220290184021,-0.014519539737497825
RandomRBF_50_1E-3_OpenML,1000000,10,Default,M2,2.122584104537964,-2.923443627551552e-07
RandomRBF_50_1E-4_OpenML,1000000,10,Default,M2,2.4681143760681152,-7.548421671993873e-05
covertype_OpenML,110393,54,Default,M2,1.8662950992584229,0.1413837309118087
BNG(anneal)_OpenML,1000000,38,Default,M2,19.581562042236328,0.16627224082617004
BNG(anneal.ORIG)_OpenML,1000000,38,Default,M2,22.79135513305664,0.049619226694150705
BNG(labor)_OpenML,1000000,16,Default,M2,6.904834032058716,-0.01993000354474124
BNG(letter)_OpenML,1000000,16,Default,M2,5.072728157043457,0.009759534970269233
BNG(autos)_OpenML,1000000,25,Default,M2,11.521667718887329,0.013520987266451907
BNG(lymph)_OpenML,1000000,18,Default,M2,5.799889087677002,0.1101580959900246
BNG(mfeat-fourier)_OpenML,1000000,76,Default,M2,16.251821994781494,0.0849937203310437
BNG(mfeat-karhunen)_OpenML,1000000,64,Default,M2,40.073230028152466,0.16438369933213473
BNG(bridges_version1)_OpenML,1000000,12,Default,M2,5.352041959762573,0.12062549953435459
BNG(mfeat-zernike)_OpenML,1000000,47,Default,M2,17.07641291618347,0.057375840038401245
BNG(colic.ORIG)_OpenML,1000000,27,Default,M2,16.40520691871643,-0.00252207098604905
BNG(colic)_OpenML,1000000,22,Default,M2,10.340075016021729,-0.010577055033545635
BNG(credit-a)_OpenML,1000000,15,Default,M2,4.243865013122559,0.13757458286101198
BNG(page-blocks)_OpenML,295245,10,Default,M2,2.47959303855896,0.09786345215556695
BNG(credit-g)_OpenML,1000000,20,Default,M2,9.714245796203613,-0.0142369052885815
BNG(pendigits)_OpenML,1000000,16,Default,M2,15.937236785888672,0.06800255130444555
BNG(cylinder-bands)_OpenML,1000000,39,Default,M2,13.663734197616577,-0.005474609698223394
BNG(dermatology)_OpenML,1000000,34,Default,M2,10.945389986038208,0.06329099289908346
BNG(sonar)_OpenML,1000000,60,Default,M2,62.42932677268982,0.08414624589415473
BNG(heart-c)_OpenML,1000000,13,Default,M2,6.657137155532837,0.007825659235548038
BNG(heart-statlog)_OpenML,1000000,13,Default,M2,7.184458017349243,0.2255278867833272
BNG(vehicle)_OpenML,1000000,18,Default,M2,4.823793172836304,0.062107697121381235
