Filename,Row,Columm,Mode,System,Time,ARI
20_newsgroups.drift_OpenML,399940,1000,Default,Jimmy_Rerun,691.1569337844849,-5.249393003055156e-07
2dplanes_OpenML,40768,10,Default,Jimmy_Rerun,0.5686416625976562,-9.313603564293882e-10
Ailerons_OpenML,13750,40,Default,Jimmy_Rerun,0.19945454597473145,0.0
BNG(2dplanes)_OpenML,177147,10,Default,Jimmy_Rerun,7.012393951416016,5.269864937079088e-09
BNG(Australian)_OpenML,1000000,14,Default,Jimmy_Rerun,258.61576628685,0.046508811782690354
BNG(SPECT)_OpenML,1000000,22,Default,Jimmy_Rerun,308.3627197742462,0.010957424067135929
BNG(SPECTF)_OpenML,1000000,44,Default,Jimmy_Rerun,329.61892914772034,0.0
BNG(adult)_OpenML,1000000,14,Default,Jimmy_Rerun,214.43822503089905,0.0
BNG(anneal)_OpenML,1000000,38,Default,Jimmy_Rerun,309.5107898712158,-0.1394015854739942
BNG(anneal.ORIG)_OpenML,1000000,38,Default,Jimmy_Rerun,313.43809604644775,-0.11226758833357377
BNG(anneal.ORIG_COMMA_10000_COMMA_1)_OpenML,1000000,38,Default,Jimmy_Rerun,326.30633187294006,-0.1267761301592904
BNG(anneal.ORIG_COMMA_10000_COMMA_10)_OpenML,1000000,38,Default,Jimmy_Rerun,304.36544919013977,-0.05070322523130227
BNG(anneal.ORIG_COMMA_10000_COMMA_5)_OpenML,1000000,38,Default,Jimmy_Rerun,298.76003074645996,-0.09227147309936928
BNG(anneal.ORIG_COMMA_1000_COMMA_1)_OpenML,1000000,38,Default,Jimmy_Rerun,321.27338194847107,-0.048454202942016036
BNG(anneal.ORIG_COMMA_5000_COMMA_10)_OpenML,1000000,38,Default,Jimmy_Rerun,300.1513648033142,-0.03881660309481707
BNG(anneal.ORIG_COMMA_5000_COMMA_5)_OpenML,1000000,38,Default,Jimmy_Rerun,305.32115483283997,-0.04895257413115784
BNG(anneal.ORIG_COMMA_nominal_COMMA_1000000)_OpenML,1000000,38,Default,Jimmy_Rerun,365.19365406036377,-0.007341030250619564
BNG(anneal_COMMA_10000_COMMA_1)_OpenML,1000000,38,Default,Jimmy_Rerun,313.1185133457184,-0.08509110412708125
BNG(anneal_COMMA_10000_COMMA_10)_OpenML,1000000,38,Default,Jimmy_Rerun,306.1395411491394,-0.03295894292111528
BNG(anneal_COMMA_10000_COMMA_5)_OpenML,1000000,38,Default,Jimmy_Rerun,306.41433453559875,-0.06023126401127274
BNG(anneal_COMMA_1000_COMMA_1)_OpenML,1000000,38,Default,Jimmy_Rerun,309.6734676361084,-0.031143458234576562
BNG(anneal_COMMA_1000_COMMA_10)_OpenML,1000000,38,Default,Jimmy_Rerun,309.79842257499695,-0.0016848996143896432
BNG(anneal_COMMA_1000_COMMA_5)_OpenML,1000000,38,Default,Jimmy_Rerun,315.381299495697,-0.004204529969307224
BNG(anneal_COMMA_5000_COMMA_1)_OpenML,1000000,38,Default,Jimmy_Rerun,311.89452290534973,-0.06540063534651969
BNG(anneal_COMMA_5000_COMMA_5)_OpenML,1000000,38,Default,Jimmy_Rerun,305.25599575042725,-0.032201271825057554
BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML,1000000,38,Default,Jimmy_Rerun,334.01142048835754,-0.06415022005821396
BNG(audiology_COMMA_1000_COMMA_1)_OpenML,1000000,69,Default,Jimmy_Rerun,414.70931911468506,-0.009945135681333154
BNG(audiology_COMMA_1000_COMMA_5)_OpenML,1000000,69,Default,Jimmy_Rerun,419.3441894054413,-0.0009893558834669345
BNG(audiology_COMMA_5000_COMMA_1)_OpenML,1000000,69,Default,Jimmy_Rerun,405.2283844947815,-0.049364282696428695
BNG(audiology_COMMA_5000_COMMA_10)_OpenML,1000000,69,Default,Jimmy_Rerun,410.8097290992737,-0.003912526040008403
BNG(audiology_COMMA_5000_COMMA_5)_OpenML,1000000,69,Default,Jimmy_Rerun,418.4651961326599,-0.010061042659996808
BNG(autoHorse)_OpenML,1000000,25,Default,Jimmy_Rerun,265.4577271938324,0.0
BNG(autoPrice)_OpenML,1000000,15,Default,Jimmy_Rerun,221.2370057106018,0.0
BNG(auto_price)_OpenML,1000000,15,Default,Jimmy_Rerun,228.6139931678772,0.0
BNG(autos)_OpenML,1000000,25,Default,Jimmy_Rerun,265.7186830043793,0.0
BNG(autos_COMMA_10000_COMMA_1)_OpenML,1000000,25,Default,Jimmy_Rerun,262.14039731025696,0.0
BNG(autos_COMMA_10000_COMMA_10)_OpenML,1000000,25,Default,Jimmy_Rerun,264.0631892681122,0.0
BNG(autos_COMMA_10000_COMMA_5)_OpenML,1000000,25,Default,Jimmy_Rerun,266.7177641391754,0.0
