Filename,Shape_R,Shape_C,Size,Time,ARI_Mean,ARI_BestARI,Inertia_BestARI,ARI_BestInertia,Inertia_BestInertia
space_ga,3107,7,207178,2.863808584213257,0.00915719128938682,0.015009826290086507,2.4614943786780674e+21,0.0012787128923743337,1.861230839039234e+21
banknote-authentication,1372,5,47813,1.853320050239563,0.07849601544537457,0.20143993772262112,210166909.89618924,0.026498501470207284,138506532.511145
pc4,1458,38,255806,1.8576164484024047,0.060243835249272994,0.060243835249272994,1.495864345546918e+16,0.060243835249272994,1.495864345546918e+16
wilt,4839,6,247952,2.906312131881714,-0.001230995693272796,-0.0011155366016984962,1455595857778.5642,-0.001159556448254203,796386157499.4694
sylvine,5124,21,625372,5.147567343711853,0.0009644049145780072,0.0013790635181953738,423007082733004.25,0.0007275447448291458,378361113434715.9
madeline,3140,260,4887026,9.782198548316956,0.008246026444893664,0.009385604039405769,3104531907675.9287,0.008215963193423412,3103510090638.345
credit-g,1000,21,87073,1.361313271522522,0.02839134818170564,0.030952264208582193,9979596722065.482,0.030952264208582193,9979596722065.482
delta_ailerons,7129,6,300723,4.969235897064209,0.13281627354016898,0.14655148813648466,30194.158943099406,0.0905530911206054,27569.48325191333
segmentation,2310,20,413130,2.3233153343200685,0.0224435245587707,0.022443524558770703,161454365512.36423,0.022443524558770703,161454365512.36423
cmc,1473,10,57651,1.763726782798767,0.019334802556973257,0.021602331568313978,298285864.5550897,0.021602331568313978,298285864.5550897
wine_quality_red,1599,12,100950,1.6679879903793335,-0.0028009080713538017,-0.0028009080713538013,3241643113.59007,-0.0028009080713538013,3241643113.59007
fabert,8237,801,26789342,1326.5090933322906,-0.0035419928989012814,-0.0033783868222295155,202902685.52026498,-0.0036707379581178852,202458347.53415754
fri_c3_1000_10,1000,11,108396,2.2592013359069822,0.007327589241545552,0.017453243140901336,10583927.410836542,0.017453243140901336,10583927.410836542
pc3,1563,38,276975,2.2149099349975585,0.021531763232039768,0.08626734132825181,5.929886652822561e+17,0.08626734132825181,5.929886652822561e+17
kr_vs_kp,3196,37,236646,5.353194332122802,0.01565758945178942,0.017945756631383997,58414786.96571471,0.013331305476859614,58235335.12511848
autoUniv-au7-1100,1100,13,64626,1.6259637832641602,0.006463361093875955,0.006511978437621503,5078966612805.576,0.006511978437621503,5078966612805.576
fri_c4_1000_100,1000,101,1066780,3.5465945959091187,-0.0022493725047060976,-0.0006135805503540248,98060278.03242877,-0.0006135805503540248,98060278.03242877
texture,5500,41,1921705,8.22133755683899,0.13199356783312496,0.448080275222378,128060777.76033929,2.0457307041144294e-05,70977422.52652626
waveform_21,5000,22,545157,4.08541169166565,0.17315369109542506,0.19297407072615502,1887332689.9604445,0.15708807086083768,1802391209.3186235
car,1728,7,44978,3.0019376277923584,0.0029811771313336213,0.011798877532153376,21032057.531170152,0.006436621810622581,21031623.799084164
mfeat_karhunen,2000,65,1503642,4.407672977447509,0.1947000509571921,0.3952366579722077,2174652662.422863,0.0004467234329940599,1636007724.5541618
jungle_chess_2pcs_endgame_lion_elephant,4704,47,884813,5.6191744089126585,0.13491136212846305,0.147210253540941,4385280830.592376,0.07282140977455409,3226557340.431184
wine-quality-white,4898,12,296931,3.8727558612823487,-0.0032515162860593657,-0.0031692315230147762,64524256690.39059,-0.0033749434306262504,63092196305.36937
parity5_plus_5,1124,11,47276,2.1424202919006348,-0.0001357887384629924,0.0,3079691.0,0.0,3079691.0
fri_c2_1000_50,1000,51,535139,2.5707647085189818,-0.0006916396397356188,0.008445770950682151,49412569.26915735,-0.0029212506344703116,49189073.28920759
pc1,1109,22,118014,2.035719799995422,0.10239743173761155,0.10431536815631921,6.96184306819533e+16,0.10431536815631921,6.96184306819533e+16
allhypo,3770,30,253967,3.4757253170013427,0.0033130583567708635,0.004735163005087236,723072478744.9047,0.0,395098919584.00006
volcanoes-a2,1623,4,38056,2.1527698040008545,-0.0010543095543490073,-0.0007233232968071011,790114237078.3706,-0.0010832684398990214,487653836367.58716
bank8FM,8192,9,641779,14.11565580368042,0.06349132301111741,0.10192941263939026,2529198644.880003,0.01612394886927359,1902111915.7989197
1030_ERA,1000,5,21290,3.088759446144104,0.022623604109135872,0.02352694270445972,102238985.48713614,0.02352694270445972,102238985.48713614
mfeat-fourier,2000,77,1542593,4.747840142250061,0.04467751701285712,0.04987649364266354,2264292.244649553,0.0,1643149.5166305425
jungle_chess_2pcs_endgame_panther_lion,4704,47,884813,5.477979373931885,0.09994595398136534,0.10173457736302834,4433997680.126223,0.10173457736302834,4433997680.126223
fri_c3_1000_5,1000,6,56144,2.220688319206238,0.06095361546454313,0.08566007926527958,7698443.672584871,0.01658349055008883,5837254.611059489
volcanoes-a3,1521,4,35840,2.0054917097091676,0.002828004047567399,0.006569218878727193,662005386793.169,0.0021590314775737614,658222919268.3064
volcanoes-a1,3252,4,76314,3.2500290155410765,0.0013350524970267585,0.003105389979872708,3308033663053.9834,-0.0003069464947429685,3292827394067.521
jungle_chess_2pcs_endgame_panther_elephant,4704,47,886685,4.841779112815857,0.055702134255548486,0.05999522760998176,5109601761.207214,0.05999522760998176,5109601761.207214
german,1000,21,61004,2.0568042993545532,0.0387489636735497,0.038748963673549706,11464572995699.465,0.038748963673549706,11464572995699.465
fri_c1_1000_10,1000,11,108229,2.072739052772522,0.018828244546062987,0.026567206700583067,10711603.852431422,0.01954431048850211,10626412.46058119
puma32H,8192,33,2724113,8.201105213165283,0.004678714305845691,0.005277951926376042,943378471467.2732,0.004897706122383447,938781446431.0127
jungle_chess_2pcs_endgame_elephant_elephant,2351,47,443806,3.544044518470764,0.03197939907865725,0.03486584401856356,1278992180.2167182,0.0240172702943698,1183464838.2711716
chess,3196,37,236655,4.879157495498657,0.01407493505635074,0.018916067974451237,56785370.50630225,0.018916067974451237,56785370.50630225
delta_elevators,9517,7,348275,5.021101260185242,0.00031695398680320303,0.0031695398680320302,85347488237.57413,0.0,60989467440.73632
fri_c3_1000_25,1000,26,269019,2.2858975410461424,0.004074146476107755,0.005030694503522642,25186775.10630193,0.005030694503522642,25186775.10630193
mfeat-factors,2000,217,2332184,6.3043334722518924,0.003403503092292138,0.005548833944991378,5786004368681.211,0.0046677428452758605,5712730274603.162
yeast,1484,9,58603,1.7425626754760741,0.022074676022126274,0.09466694535718617,275820.27801952895,0.0039266086883612975,185733.8742299181
solar_flare_2,1066,13,28028,1.3934443712234497,0.007016688583602136,0.007016688583602137,6103556.022808731,0.007016688583602137,6103556.022808731
ozone-level-8hr,2534,73,953450,3.3826936721801757,-0.009573233513266067,-0.009573233513266067,100911895768.77866,-0.009573233513266067,100911895768.77866
fri_c4_1000_10,1000,11,109036,1.6740421533584595,0.0,0.0,9789988.09735365,0.0,9789988.09735365
294_satellite_image,6435,37,1239015,5.685596084594726,0.43260092223689084,0.4524876567407127,911933309054.6312,0.4524876567407127,911933309054.6312
qsar-biodeg,1055,42,221999,1.7847100496292114,-0.009369216981552974,-0.007283781478307695,401649584.7095848,-0.007283781478307695,401649584.7095848
fri_c3_1000_50,1000,51,535227,2.0097506046295166,-0.001287924939831651,-0.001244334182120737,49026118.96314913,-0.001244334182120737,49026118.96314913
PizzaCutter3,1043,38,189137,1.618604803085327,0.030415802044730118,0.03041580204473012,3.5541671564494675e+17,0.03041580204473012,3.5541671564494675e+17
fri_c1_1000_5,1000,6,55111,1.9660413026809693,0.005787353575947185,0.012982766545176688,6631435.770093577,-0.0005114386396861027,5025515.235929675
rmftsa_sleepdata,1024,3,13923,1.6332790851593018,0.013553898500147326,0.03519441539539827,459065709.0208247,0.004279391259325495,338840682.9214246
contraceptive,1473,10,31100,1.6505823850631713,0.014387169378888263,0.017599949338087832,295014044.29989296,-0.0017232400011007694,180658055.68146983
segment,2310,20,336255,2.288694214820862,0.002104896693024538,0.002337350119973453,138520901127.8033,1.2815850484307117e-05,130160275811.90558
hill-valley,1212,101,1235935,3.6363762855529784,0.000969212402662485,0.0009692124026624848,1.0949697414491286e+17,0.0009692124026624848,1.0949697414491286e+17
isolet,7797,618,34052317,170.51362340450288,0.2530593842988339,0.31918604983426874,9875943416.539333,-7.924717716533391e-08,6936814246.609278
ann_thyroid,7200,22,529365,4.255371499061584,-0.007790090486446108,-0.003285887727390029,66540516.06342719,-0.00691121971206211,35867259.1612587
optdigits,5620,65,1548221,8.325930881500245,0.022465110319356753,0.02944795366454302,54866740987.02938,0.02062770367836142,54319235532.9456
allrep,3772,30,472880,3.6157772541046143,0.002773178114478286,0.003213697526590278,716178964555.1918,0.003213697526590278,716178964555.1918
pollen,3848,6,156109,3.840685510635376,-4.860982701620576e-05,6.374405340184472e-06,5838286799.743271,0.0,3546100565.6243057
GesturePhaseSegmentationProcessed,9873,33,3556412,20.19401071071625,0.09512957428123667,0.10310259199900722,245819.54424247227,0.09381318857721234,242735.3410390172
Hill_Valley_with_noise,1212,101,839165,4.003188252449036,0.0009025351832637515,0.0012774844130723623,9.301613858834426e+16,-0.00042856295295119046,9.183695325246218e+16
mfeat_zernike,2000,48,1148602,2.911814832687378,0.047744828517641905,0.25510093554519414,769829903417.19,0.024705261070136104,627340877607.7166
JapaneseVowels,9961,15,1386971,6.493646764755249,0.009786820650864605,0.010528695347757135,53599734469.489685,0.009890238389572512,53532289444.36692
waveform-5000,5000,41,1058228,5.620819616317749,0.10397898738350826,0.1942600346446655,2336236632.676481,0.01757151144560371,1792114996.7566154
fri_c2_1000_10,1000,11,108815,2.3314221858978272,0.0837312837382127,0.09244940331359146,11135994.11244945,0.08276675192795463,11047073.165609121
quake,2178,4,43674,2.005544924736023,0.0031231848052216847,0.0031231848052216847,172787729255.89755,0.0031231848052216847,172787729255.89755
Hill_Valley_without_noise,1212,101,1630738,3.1556090354919433,-0.0003014592016664518,-0.0003014592016664518,1.0531236331900422e+17,-0.0003014592016664518,1.0531236331900422e+17
thyroid-dis,2800,27,319250,2.5154295682907106,0.001968298870722845,0.009390188342513301,41897836295.27802,0.0001648485248869351,27735704213.710297
thyroid-allrep,2800,27,319250,2.2797614336013794,0.0032445690571552737,0.012573708115121035,41751495207.62351,0.002207998050714633,28363487490.914536
churn,5000,21,521569,3.7685724973678587,0.002567249104796086,0.0051541391255766605,73606813558091.69,0.0051541391255766605,73606813558091.69
