Filename,Shape_R,Shape_C,Size,Time,ARI_Mean,ARI_BestARI,Inertia_BestARI,ARI_BestInertia,Inertia_BestInertia
Speech,3686,401,13798013,11.399035120010376,-0.002624340043209756,0.02069017648116496,4398294756.228598,-0.01815887180505033,2585749744.2722807
volcanoes-d1,8753,4,206729,1.8510009527206421,-0.0033906529610115864,0.001297647774108074,14034910059950.33,-0.004525053239501942,12741291998236.732
volcanoes-e5,1112,4,26293,0.677984070777893,0.014465734343421693,0.03369051115886072,218541293889.51324,0.03129678259326242,208414275538.37558
visualizing_soil,8641,5,224916,1.052372121810913,0.00581713758011723,0.005967006836644199,102320660108.6209,0.005911154754108396,102210052059.14095
autoUniv-au6-1000,1000,41,228983,0.9030376195907592,0.002299428001453174,0.004628972035054045,1266854702091030.8,-0.0023598860169130823,1129659689347537.5
bank-marketing,4521,17,329454,1.5609455347061156,-0.005228659438857887,0.0019770054907161713,263245635181353.62,-0.00020269153194767294,230299312339406.38
clean2,6598,169,6704443,5.0875386714935305,0.013961467054134813,0.016702464948190592,326632929210519.75,0.014004007296107278,287989416365311.6
waveform_40,5000,41,1058237,1.537709355354309,0.28029137741813387,0.30816381246313057,2135209707.487327,0.15397455803933197,1979179830.122131
first-order-theorem-proving,6118,52,3000537,2.998005223274231,0.0013008556998438526,0.0119333114061786,2117721655.895964,-0.0005901566782167744,1937090141.8836124
volcanoes-e4,1252,4,29554,0.5320199728012085,0.005208865908022432,0.017425832449149036,267887522714.26575,-0.000262017468597039,263309670297.22626
balloon,2001,2,13617,0.6386022329330444,0.11464326355210497,0.22580804869557317,175187.90633069823,0.07158011881308778,148913.18900019326
kin8nm,8192,9,711614,3.1412903547286986,-6.23145961372191e-05,0.00015490110150900564,441197650.73442537,-0.00011110349858564434,440558872.2589244
autoUniv-au4-2500,2500,101,1180009,1.5677253484725953,-7.949045062172446e-05,0.00025665621440844235,5307757331441036.0,0.0002461618182688313,5307666938245532.0
space_ga,3107,7,207178,0.6333536863327026,0.010710813397556716,0.012196363716170564,1.931958607947599e+21,0.012196363716170564,1.931958607947599e+21
madelon,2600,501,7807593,8.029430437088013,0.0005921006619114095,0.002744740990381442,2852738385523.231,0.00026226441387172087,2527350640879.4062
mofn_3_7_10,1324,11,29195,0.8430180311203003,-0.009506967731549656,0.0449670603373007,4381391.015514303,0.004872685582438805,4360895.937452327
ring,7400,21,1009548,2.0747034311294557,0.26068052505998557,0.8549787899457967,2506034602479071.5,0.0011506725142619882,2480721239681647.0
mfeat_factors,2000,217,2332184,2.796527600288391,0.05578067162519017,0.08025638583629116,4485562764460.871,0.014387745384841243,4077429155158.8467
banknote-authentication,1372,5,47813,1.3787408351898194,0.020646540746559996,0.06783525865485845,169999444.87538546,0.007315805740213241,148592574.3833055
pc4,1458,38,255806,1.1002545833587647,0.06830618395498908,0.07215156245752782,1.3634538605409708e+16,0.07029554081490268,1.3610844734518684e+16
gina_prior,3468,785,11782317,9.0651864528656,0.027263060933010452,0.035667618890835924,41680017568558.31,0.018922039758218285,41596754782991.484
wilt,4839,6,247952,0.6604177713394165,-0.003627599939575119,0.013386261481417368,828568170419.9338,0.013386261481417368,828568170419.9338
sylvine,5124,21,625372,1.6609743356704711,0.00017918154795592577,0.0014587879205153389,296287604805213.2,-2.8717165274793352e-05,287077309659205.0
car_evaluation,1728,22,76372,0.9247363567352295,0.00901264169957571,0.04820773907673641,12499515.029907387,-0.003827538601587105,12456775.927630734
autoUniv-au1-1000,1000,21,82078,1.243241310119629,0.004460573570795838,0.011632894827184909,4652934.121779859,0.0072475256737673755,4638439.512195123
madeline,3140,260,4887026,5.991195583343506,0.017748256635740506,0.020860241108613477,2861197877683.1567,0.012708647286024452,1650254377543.189
credit-g,1000,21,87073,0.7728137969970703,0.03080283184958873,0.050900759839029204,12195548520033.293,0.004509208107946741,11756030742448.428
segmentation,2310,20,413130,1.1802536964416503,0.07288815399216403,0.1210922407625585,152634903234.35925,0.024608704864924745,144885155961.2239
fri_c1_1000_25,1000,26,267691,1.1781887769699098,0.00043509352229973846,0.0072823231733627,24654954.625934914,0.0004040284630570215,24503016.951761294
gina_agnostic,3468,971,15251303,14.344703006744385,0.008356145739431702,0.024035081468684064,83160649292790.36,0.0014467676249240976,48288038318543.2
cmc,1473,10,57651,0.4428826570510864,0.0019674513340485244,0.004876663401481113,260209472.95983773,0.004876663401481113,260209472.95983773
mc1,9466,39,1574745,2.075040578842163,0.04372449698463764,0.04684067280923949,3.7297941631855526e+19,0.025175521254356396,3.727403543334268e+19
wine_quality_red,1599,12,100950,0.7824033498764038,-0.009135872382872934,-4.313793817004444e-06,4733738907.175129,-0.012688946010669035,4371031931.670912
fabert,8237,801,26789342,26.572280073165892,0.00020264272256580577,0.000509162202358906,188463923.09404975,-2.538575862472301e-05,188438432.5156904
jungle_chess_2pcs_endgame_lion_lion,2352,47,442190,1.2886440992355346,0.010944916269863242,0.08229371089573587,589013001.4037082,-0.0006409629583844605,560762089.0415094
fri_c3_1000_10,1000,11,108396,1.0252976655960082,0.013270807644625385,0.05082786489361059,11794922.136289448,0.005529740339560943,10469440.373202806
volcanoes-b5,9989,4,233029,1.1884649038314818,0.0015355237194852255,0.006966765700897867,17466304100171.316,0.003386749630442617,16825467741235.145
parity5+5,1124,11,24796,0.774123740196228,-0.0001279776184391794,-1.8141020279040845e-05,3095755.3481308417,-5.008460928744735e-05,3089345.3736263737
mofn-3-7-10,1324,11,55675,0.6289581537246705,-0.0033088387537966767,0.0048034586655511646,4365663.06298003,0.0048034586655511646,4365663.06298003
pc3,1563,38,276975,0.9951603412628174,0.03145331121424396,0.08522795352339975,6.224801123825165e+17,0.013853504320953933,6.213908814068398e+17
kr_vs_kp,3196,37,236646,1.3350374698638916,0.00047059790706342915,0.0027139755772224417,48638265.47165501,-0.0004776321318483934,48312410.01904763
autoUniv-au7-1100,1100,13,64626,0.5806478500366211,0.0005993917610093825,0.0012855179173402423,4715209598819.474,0.0009153834894134698,4690187846600.27
fri_c4_1000_100,1000,101,1066780,1.488224411010742,0.00010453121093475238,0.003425724009115815,98088489.1440207,-0.00020989258961485492,98023969.45862478
texture,5500,41,1921705,2.1663000345230103,0.11188440419858525,0.11968329512500435,72485765.62363505,0.11968329512500435,72485765.62363505
fri_c0_1000_5,1000,6,54984,1.149982762336731,0.0020293349959839726,0.01310407971816456,5026802.363689965,7.512961736758622e-05,4923890.351776045
waveform_21,5000,22,545157,1.7710323572158813,0.2973735651287786,0.29900140331757896,1657721964.2590642,0.292136785734182,1657164702.4678726
car,1728,7,44978,1.3477282762527465,-0.0016123988712754543,0.0175130967711498,17012712.52201172,-0.006436883621904345,16919341.49704142
pc2,5589,37,882894,1.7081553936004639,0.06999746469078949,0.1858455664131167,4.71721605268127e+16,0.019061307836105826,2.520523117189472e+16
mfeat_fourier,2000,77,1713522,1.7226094007492065,0.029977834326743225,0.07535836915802714,1852186.5793186524,0.00016298511092944137,1649967.011811512
fri_c4_1000_25,1000,26,268201,1.008141779899597,0.0017630236197051913,0.005335851975587104,25171502.24086708,-0.001595886590509231,24508883.933080863
mfeat_karhunen,2000,65,1503642,1.6635302305221558,0.0294098748103094,0.09229031686795705,1795585106.5776622,2.4112104108868518e-05,1635004936.345858
steel-plates-fault,1941,34,385238,1.124626874923706,-0.011543916621939713,-0.0017582479420382114,2.537245926693706e+19,-0.01986068251794465,6.681532615607364e+18
thyroid-allbp,2800,27,319250,1.46723473072052,-0.008405855600196455,-0.002563470514134577,24533370699.22014,-0.007290511174699609,23141428023.393475
jungle_chess_2pcs_endgame_lion_elephant,4704,47,884813,1.7360953330993651,0.09564606347789274,0.15083045444837975,3066460418.8046913,0.11994145964922782,2164142001.6474056
spambase,4601,58,1144029,2.11242790222168,0.053020889671350255,0.1229112699350369,12482728181707.889,0.049962062956762976,2696583787266.3203
wine-quality-white,4898,12,296931,1.0926319360733032,0.0168744711305961,0.01695315670675504,80937929328.66646,0.01659324079372048,80904369682.75255
allhyper,3771,30,254035,1.0651088237762452,-0.004661949330621653,0.0024850482946881867,545584668257.687,-0.017355581003446575,490024291907.7584
parity5_plus_5,1124,11,47276,0.9220613002777099,4.468972726867008e-06,0.00019112773113237486,3113500.8122605365,7.0764039634222694e-06,3084796.561085973
fri_c2_1000_50,1000,51,535139,0.9867908716201782,0.0038840619038684786,0.027918522362605773,49342183.81281103,-0.00013166150901199804,49066522.210951105
puma8NH,8192,9,711098,2.9147763729095457,5.2552007566198015e-05,0.00022329204712768824,492754925.1003181,0.00011766790623492317,492535454.81338274
pc1,1109,22,118014,0.8216905355453491,0.11657659863525276,0.14310120807506718,6.814370211146978e+16,0.13864820393607724,6.813809332837e+16
allhypo,3770,30,253967,1.200485396385193,0.022841677915125636,0.043438650604957364,526421078544.06976,0.01569219525396433,455204876829.8756
kc1,2109,22,209046,0.9640959024429321,0.1322695216788604,0.15060002079279983,2326632377925485.0,0.11671807918764349,2105556290536402.2
volcanoes-a2,1623,4,38056,0.972711157798767,-0.00015812509995834396,0.038021547508595765,499773386659.97974,-0.06081405456343135,464993898492.1833
led7,3200,8,96091,1.1214066028594971,0.04970215650316422,0.08494874847610707,17419509.89199239,3.071752179675336e-05,14878783.744431756
bank8FM,8192,9,641779,1.5810023307800294,0.23299335157419748,0.34624947842225856,1687936158.2860026,0.10368422568598797,1470222238.5116045
musk,6598,168,6659707,4.871973133087158,-0.009954560463481915,0.009385676053985097,59273502196906.86,-0.019991916301219066,46062308909461.46
1030_ERA,1000,5,21290,0.5521552085876464,0.0014259805981672083,0.00248916271188736,75191804.67064008,0.00024232849748694776,68922836.13459569
allbp,3772,30,472880,1.2005338191986084,-0.0014889768612547584,0.001125105747231274,542837056474.24347,-0.005161159157610167,517708747774.4372
mfeat-fourier,2000,77,1542593,1.5468308448791503,0.21830417231776716,0.33007881612697615,1311450.9888905461,0.21349712032911938,1225936.1014759128
jungle_chess_2pcs_endgame_panther_lion,4704,47,884813,2.0637956857681274,0.005214247577730891,0.024198993943678016,3075171735.1042256,0.000378262306539145,2085341174.8773234
thyroid-allhypo,2800,27,319250,1.0301118612289428,-0.00042830207271365767,0.005318350750239816,25587000124.99365,0.0009787198670223442,23208929961.48076
fri_c3_1000_5,1000,6,56144,0.5224985599517822,0.03304098129663552,0.05338037040126952,6901386.707629675,0.009469270635458618,6178001.114572827
volcanoes-a3,1521,4,35840,1.0967922687530518,0.0009672313351828364,0.05654773675976911,416049989994.8938,0.009329462581398723,398672745823.9983
volcanoes-a1,3252,4,76314,0.9779657602310181,0.014338764680842248,0.02630664603370911,1868332372215.0066,0.006221308931012272,1813177056286.805
jungle_chess_2pcs_endgame_panther_elephant,4704,47,886685,1.9221797704696655,0.007318215705675901,0.05857782492952448,1167464727.867868,0.05857782492952448,1167464727.867868
german,1000,21,61004,0.8622946262359619,0.04671835852774041,0.0639632278990038,13089227146003.293,0.02071546678807957,12110665595821.945
fri_c1_1000_10,1000,11,108229,0.6208583831787109,0.04689883671431028,0.14469608031868111,10707527.006663188,-0.002001994176501009,9836074.399813166
puma32H,8192,33,2724113,4.006201696395874,0.002526063380697648,0.010298600045672953,647067627389.8301,-4.7036137054412925e-05,552068398131.8887
coil2000,9822,86,1698133,1.6546330451965332,0.02142968669613566,0.02167589056363829,45304848025.462006,0.02088710245207584,45259843451.00612
dis,3772,30,472880,1.2038812637329102,-0.0010674804868278118,0.0048807276273046055,543560827803.07605,-0.008794371303616091,503005182641.5032
1028_SWD,1000,11,44048,0.7365060806274414,0.034535692034913,0.08180168768787935,7175874.701229645,0.001626405367631115,6491252.211015839
jungle_chess_2pcs_endgame_elephant_elephant,2351,47,443806,1.2683298587799072,0.00416921012241152,0.014496583333111775,800158344.6747662,0.014496583333111775,800158344.6747662
chess,3196,37,236655,1.14928297996521,0.0007755800512704934,0.0038910830998732833,49411029.53585352,-0.0001967408925362135,48357787.03074184
delta_elevators,9517,7,348275,1.24102783203125,0.005876370706446055,0.010093814948425244,80289207582.82938,0.0032627379134451007,70601980229.44617
fri_c3_1000_25,1000,26,269019,1.4512438774108887,0.016920051707960647,0.038595663031789414,26423309.859734744,-0.00014913197652441558,24503645.533046894
Titanic,2201,4,47015,0.6560076236724853,0.10094048597358392,0.22004501653528738,18421434.37072762,0.06194285214965009,15417229.980238184
mfeat-factors,2000,217,2332184,3.5521977186203,0.03606309786450476,0.11587057797583773,4177327566003.3867,0.037552642413531616,2920349665481.414
volcanoes-a4,1515,4,35545,1.047676682472229,-0.007070131070224151,0.02460652124486036,429612045148.57336,0.020584987053288796,408957161403.3811
satimage,6430,37,2461827,2.076257109642029,0.07576617198701249,0.19539122126826955,1935089275.8760293,0.0020778557198262277,1503589693.3938017
cpu_act,8192,22,944682,2.647971677780151,0.0205831651493615,0.16186142320727986,2.0067032235479564e+19,0.009631073362879168,1.7177253681636862e+19
yeast,1484,9,58603,0.6969417810440064,0.06157139143651902,0.09091115217827211,207585.30331769123,0.006061785668782419,187628.59930899035
solar_flare_2,1066,13,28028,0.5518019914627075,0.08480143593430911,0.10345368870972368,8672026.34370105,0.046026653850326775,6393229.221357431
jasmine,2984,145,1847900,4.904628348350525,0.09130839006000999,0.17799484070656102,244901981.32277307,0.060358530708610525,177770106.07348233
wine_quality_white,4898,12,321103,0.9213154077529907,0.01595457680718397,0.017710992317535097,80762774397.37502,0.0003879491338148817,51551787996.764755
ozone-level-8hr,2534,73,953450,1.5077645301818847,-0.01454591985234876,-0.013991772730293167,136366849636.51544,-0.017616317530642432,135555122294.0864
fri_c4_1000_10,1000,11,109036,0.5270303726196289,0.015484950188148541,0.025507706247737863,11408658.580876023,0.007797141368890771,10901416.513525216
wind,6574,15,491576,1.5551532745361327,0.34935475586440756,0.3555122001633626,21608085795.495342,0.3522579075607428,21582861434.694115
wine-quality-red,1599,12,94973,0.982980465888977,-0.00024389346865102767,0.0049395008556096815,3738663051.62593,0.0009158812730706576,3124311840.0273786
page_blocks,5473,11,330877,0.8035281419754028,0.02504545161324706,0.06284377525163931,1510408204648879.8,0.006998343290213397,1191905464491977.5
mfeat-karhunen,2000,65,1359278,1.9282896280288697,0.00456585042321698,0.07684761314474477,1668162300.0346026,-0.034824036615977376,1227366858.2820764
294_satellite_image,6435,37,1239015,2.777989888191223,0.0445682779364503,0.19591364613336157,660712757172.4534,0.0426896653404973,490824256952.2826
qsar-biodeg,1055,42,221999,0.9699784517288208,-0.006377285649027365,0.013287983273363021,438792631.61202645,0.002219016351586665,362298661.7738707
fri_c0_1000_50,1000,51,532974,1.1350817680358887,4.532253398345427e-05,0.0002847782189810957,49049803.17154506,9.92747908163104e-05,49041869.72464083
page-blocks,5473,11,330877,1.234129285812378,0.048132654051394365,0.06748759179645657,1507543455174204.0,0.024467854047471035,1253801027537474.2
USPS,9298,257,23719532,14.512405514717102,0.09541788103208249,0.11308815110977068,5511623834.193233,0.11212314928050914,2184280501.4286327
analcatdata_supreme,4052,8,133837,0.589454984664917,0.16738708645398892,0.1849220514049515,2750160913.2470913,0.11321401762336918,2645190376.3552856
solar-flare,1066,13,53612,0.5717048168182373,0.10034311419819308,0.10077628638861554,8688418.551937586,0.10072802075382879,8668709.591236232
1029_LEV,1000,5,20023,0.7067977666854859,0.0021657892015971352,0.012814523477705408,7661123.621612269,0.0014099712449751306,7508861.793814434
fri_c3_1000_50,1000,51,535227,1.0211145162582398,0.0017402175621437053,0.008684668610444323,50152698.18574498,-0.000728746681153785,49061121.29566337
PizzaCutter3,1043,38,189137,0.7752600908279419,0.009477293617426101,0.021739463144940494,3.598915746373095e+17,0.0002834185619179523,3.5981642947414976e+17
splice,3190,61,772758,2.1653543949127196,0.079437694529269,0.2764565673227,812625619.6697118,0.042348619123471466,392045714.3441118
fri_c1_1000_5,1000,6,55111,1.6591041088104248,0.03720715201875201,0.08846551716854607,5983086.953108931,-0.0012021767278662125,5005842.941838846
Satellite,5100,37,971912,2.769305682182312,0.003914103009614854,0.006162126185937214,288740851833.98334,0.004230441091974349,272089941990.22104
dna,3186,181,2301089,5.11602246761322,0.03393950219467059,0.09221807904603224,340717019.48111516,-0.004087668916607644,339043722.01526153
car-evaluation,1728,22,148948,1.7730921506881714,-0.0033327506194262813,0.008363917698564432,12461644.693281103,0.0025746037425361744,12445870.64403778
contraceptive,1473,10,31100,0.724616265296936,0.022230229362528373,0.02449416774543765,255017287.5957334,0.02449416774543765,255017287.5957334
segment,2310,20,336255,1.313342308998108,0.047745394457298806,0.13026497457288488,140501036476.701,0.022742220755116185,132321731258.73947
isolet,7797,618,34052317,28.992018365859984,0.05979342572102945,0.06079953702226594,4445668285.717559,0.06079953702226594,4445668285.717559
philippine,5832,309,16112750,13.009387254714966,0.010445140132505026,0.026490932624023637,1.694213550208475e+18,0.006864576620267444,1.6411904242737014e+18
ann_thyroid,7200,22,529365,1.2112383127212525,-0.0017857472164807806,0.058532824291117155,36462706.597743794,0.010038575825620333,35749061.26026995
optdigits,5620,65,1548221,2.870670962333679,-0.003786042193160936,0.08670255261421693,38183544362.232346,-0.04451593436420632,20699005595.638245
allrep,3772,30,472880,1.886633825302124,-0.006572216696201427,-0.0021455907835576885,448328678836.3558,-0.0021455907835576885,448328678836.3558
bank32nh,8192,33,2551757,3.776073527336121,0.10421253313364642,0.2851104699929618,3715522024.8891497,0.05082772353028407,1111407226.7353225
pollen,3848,6,156109,0.6963992357254029,-0.00023933626285113467,-0.0002035020177757261,4785091194.431394,-0.0002518065994614578,4755622581.406498
cpu_small,8192,13,604442,1.4963721752166748,0.008101230453134978,0.06853192298453127,2.318848994010697e+19,-0.033651585685145174,1.8051426018805152e+19
mushroom,8124,22,700245,1.8832777261734008,0.14372439477918283,0.1877046049959336,3946680500.0194473,0.06608184947485657,3650636822.5401726
Hill_Valley_with_noise,1212,101,839165,1.1613849878311158,-0.00020073328724635773,0.0010447179918220764,6.714399796942834e+16,-0.000391951069495786,5.537809056361925e+16
thyroid-allhyper,2800,27,319250,1.28965904712677,-0.0036380383371654597,0.002605961002739015,27651455314.342335,-0.03864159140387533,25659135347.2108
semeion,1593,257,1635597,4.010429739952087,0.0033487625752888967,0.017811007364001794,136648578.30392605,1.0308714007869351e-05,135480480.93636364
mfeat_zernike,2000,48,1148602,1.3699023008346558,0.019227938163900966,0.06346789488245032,582946724576.9307,0.0006614938211067671,543533099380.50903
JapaneseVowels,9961,15,1386971,1.9857939720153808,0.008410328628625846,0.008834300699794915,39816223874.7472,0.0067487993476631845,39332790720.498
fri_c0_1000_25,1000,26,268252,1.0486368656158447,4.841806212637456e-05,0.001028567587023554,24509930.623352703,-0.00011805422388553666,24499160.0833012
waveform-5000,5000,41,1058228,1.5400102853775024,0.2917854210421851,0.30035094156716735,2130144227.2144318,0.2843518981059734,2125110776.1688504
fri_c2_1000_10,1000,11,108815,0.6523569107055665,0.14515913720665624,0.21302377173003895,11282927.771890532,0.13250664743710927,10709448.715819385
quake,2178,4,43674,0.6554242134094238,0.0022232612698516447,0.004324049950957876,154197167606.90134,-0.0009464774822803315,139329647997.81635
ada,4147,49,837141,2.01933274269104,0.027988400555525483,0.08113715465968233,1414908637397.9707,0.013791574218419842,1387209253820.1636
twonorm,7400,21,1132260,1.3874128580093383,0.9014647132490493,0.9068693792532183,1519865062.1858318,0.8940096963609371,1518580950.181904
gina_prior2,3468,785,11782317,20.568871760368346,0.021596460721067048,0.04710638329280679,42693456664599.83,0.005358853236404012,24162511942033.5
mfeat_morphological,2000,7,106108,0.5073011875152588,0.1377882728924979,0.14229728266700803,94568384654584.94,0.13570200440675118,92516740786501.12
Hill_Valley_without_noise,1212,101,1630738,1.4917699575424195,0.00031987788632429216,0.0004274324843805081,7.719083945402158e+16,2.6438509578637187e-05,6.332302494348764e+16
thyroid-dis,2800,27,319250,1.5289066314697266,-0.0006524454103879246,0.005648039162943822,23423845771.919937,-0.00026876572370848156,23297985575.533524
thyroid-allrep,2800,27,319250,1.3603210687637328,-0.007627987565914584,0.0019677475926762624,29486122888.136066,-0.00847805481896753,24059480310.62026
cnae-9,1080,857,3704259,6.6336204528808596,0.00040174551824620545,0.0017371895172196197,8308190.605471588,1.3973986159005396e-05,8285344.191985089
kr-vs-kp,3196,37,466839,1.3211600542068482,0.00020205436166859832,0.0020117068225475876,49796070.128805876,-4.90213996905736e-05,48331045.37142857
gina,3153,971,13854651,21.096887636184693,0.005011395217161644,0.031523715634239474,68502466939312.336,-0.00011012086387462843,47057653558950.25
churn,5000,21,521569,1.2669925212860107,0.00027543888286066443,0.0004226602226825133,89799110237159.42,0.00016522492154607808,89790224414740.03
