Filename,Shape_R,Shape_C,Size,Time_KM_A_Distance,ARI_KM_A_Distance,Time_KM_A_DistanceRatio,ARI_KM_A_DistanceRatio,Time_KM_A_ADLOF,ARI_KM_A_ADLOF,Time_DBS_A_Distance,ARI_DBS_A_Distance,Time_DBS_A_DistanceRatio,ARI_DBS_A_DistanceRatio,Time_DBS_A_ADLOF,ARI_DBS_A_ADLOF,Time_HAC_A_Distance,ARI_HAC_A_Distance,Time_HAC_A_DistanceRatio,ARI_HAC_A_DistanceRatio,Time_HAC_A_ADLOF,ARI_HAC_A_ADLOF,Time_AVG_A_Distance,ARI_AVG_A_Distance,Time_AVG_A_DistanceRatio,ARI_AVG_A_DistanceRatio,Time_AVG_A_ADLOF,ARI_AVG_A_ADLOF
autoUniv-au6-1000,1000,41,228983,0.7876712481180826,0.0,0.672165314356486,6.87800848185623e-05,0.7938234011332194,0.0,0.6528747876485189,0.0,0.5417693456013998,0.0,0.6593604882558187,0.0,0.5490097999572754,0.0,0.43478743235270184,4.688202616142709e-05,0.5485909779866537,0.0,1.1776401996612549,0.0,1.0541188716888428,9.99335107977972e-05,1.1688750584920247,0.0
autoUniv-au7-1100,1100,13,64626,0.6761608123779297,0.0,0.6142542362213135,-0.0015231437997176081,0.7251474062601725,0.0,0.46957937876383465,0.0,0.41554784774780273,0.00034631300025931975,0.5212035179138184,0.0,0.44138654073079425,0.0,0.38408811887105304,-0.001038154038716082,0.49872636795043945,0.0,1.0138537883758545,0.0,0.9558187325795492,-0.002284853921321117,1.048144817352295,0.0
balloon,2001,2,13617,0.742632786432902,0.10987268758129735,0.6917792161305746,0.11964387968399498,0.75704558690389,0.11849628633523974,0.44706161816914874,0.11457403101666376,0.4139864444732666,0.11965224059745626,0.46901392936706543,0.11712129617499496,0.43375388781229657,0.12058861082463053,0.3872578938802083,0.13120511884326969,0.44112197558085126,0.11849628633523974,1.083697001139323,0.10786782764530845,1.0472622712453206,0.10130956375544187,1.1214039325714111,0.11042459532189307
banana,5300,3,86118,0.8748975594838461,0.0,0.8015376726786295,-0.0001413002159585501,0.9282742341359457,-0.0001647306236284361,0.5453986326853434,0.0,0.4947657585144043,-7.072188648112801e-05,0.572683572769165,0.0,0.5903963247934977,0.0,0.5154139200846354,-0.0001413002159585501,0.630660613377889,-0.00011772625505478207,1.338044246037801,0.0,1.2556347846984863,-4.7147924320752006e-05,1.3298356533050537,0.0
bank-marketing,4521,17,329454,1.1415911515553792,-0.006393968764257918,1.0059443314870198,-0.010344426493693487,2.0815168221791587,-0.00855439304896368,0.8011960983276367,0.013457410904221883,0.6373522281646729,-0.01124275169839399,1.3854056199391682,0.009963449145093483,0.8198264439900717,-0.008438084084010483,0.669721762339274,-0.009303492831471076,1.0699444611867268,-0.009489210027407583,1.6352880001068115,-0.011776026802771228,1.4700625737508137,-0.009822829689533616,1.870226542154948,-0.008172790092868804
bank32nh,8192,33,2551757,2.6137448151906333,0.0,1.7814656893412273,0.020058914148430706,3.163353363672892,0.0165166348415324,1.9528968334197998,0.0,1.1358416080474854,0.01992855412681782,2.2743357022603354,0.021906747359122,2.089601993560791,0.0,1.2671644687652588,0.020165546085890496,2.4521425565083823,0.020554524739431115,3.356788078943888,0.0,2.500782569249471,0.021865009912749533,3.6460976600646973,0.021056193903286318
bank8FM,8192,9,641779,1.50557279586792,0.0016757229008773549,1.2846661408742268,0.003808979594109939,1.6926918824513753,0.004118587582878933,0.8940977255503336,0.0021060744947886552,0.6540189584096273,0.004685165597373454,1.0418073336283367,0.0044346719877919735,1.0433995723724365,0.0022627303250105073,0.8181663354237875,0.004280577205296967,1.2132640679677327,0.005117019440991021,2.156301577885946,0.0016352977032813177,1.9308861096700032,0.003890116519233031,2.292190154393514,0.0043150892005765175
banknote-authentication,1372,5,47813,0.6534574031829834,0.0018225642407338394,0.6284821033477783,0.007543304069197007,0.688428004582723,0.004168315490649584,0.45002015431722003,0.0,0.4063735802968343,0.008270789704690727,0.49431832631429035,0.00036459624611705,0.42421921094258624,0.0,0.3763558864593506,0.008184573209634718,0.486164649327596,0.0024925731182267328,0.9972410996754965,0.0,0.9516165256500244,0.010641364704200124,1.058675209681193,0.00036459624611705
car,1728,7,44978,0.6433364550272623,0.0,0.5864220460255941,0.0,0.6327338218688965,0.0,0.44919999440511066,0.0,0.4056714375813802,0.0,0.45026620229085285,0.0,0.4255133469899495,0.0,0.3906564712524414,0.0,0.4237603346506755,0.0,0.9768830140431722,0.0,0.9378811518351237,0.0,0.9976179599761963,0.0
car-evaluation,1728,22,148948,0.7313472429911295,0.0,0.6413233280181885,0.0,0.7291411558787028,0.0,0.588763157526652,0.0,0.5007921854654948,0.0,0.5875411828358968,0.0,0.5159217516581217,0.0,0.42237456639607746,0.0,0.5041422843933105,0.0,1.105090856552124,0.0,1.023453712463379,0.0,1.0981887976328533,0.0
car_evaluation,1728,22,76372,0.6731391747792562,0.0,0.6140340169270834,0.0,0.6608406702677408,0.0,0.475469430287679,0.0,0.428054412206014,0.0,0.47599538167317706,0.0,0.4445226987202962,0.0,0.3964478174845378,0.0,0.4546338717142741,0.0,1.0293668111165364,0.0,0.9870727856953939,0.0,1.0283304850260417,0.0
cardiotocography,2126,36,349809,0.9341616630554199,-0.00047434474330003597,0.7462599277496338,-0.0014462289279905248,1.0356156826019287,-0.0010842566781073132,0.7596493562062582,-0.00047434474330003597,0.6025700569152832,-0.00046915373730861167,1.0318902333577473,-0.0016509140062275754,0.7136639753977457,-0.0010831767959491644,0.5220919450124105,-0.0003677365465736766,1.0122151374816895,-0.0011084269834569524,1.336531162261963,-0.0003162298288666906,1.1684308052062988,-0.0008998039851052978,1.4263687133789062,-0.0005177765811670693
chess,3196,37,236655,0.8362976710001627,0.0,0.7438537279764811,7.475410033757309e-05,1.0650148391723633,0.0,0.6259488264719645,0.0,0.5436487992604574,4.454308463609194e-05,0.8796804745992025,0.0,0.5910201867421468,0.0,0.49759697914123535,2.9424878392254425e-05,0.6543222268422445,0.0,1.258786678314209,0.0,1.1810142993927002,9.437585688477045e-05,1.4141579469045003,0.0
churn,5000,21,521569,1.0269427299499512,0.0,0.7809257507324219,0.0,1.0053239663441975,0.0,0.8813729286193848,0.0,0.6446548302968343,0.0,0.8858322302500407,0.0,0.8662285010019938,0.0,0.6207887331644694,0.0,0.854023297627767,0.0,1.5154908498128254,0.0,1.2579069137573242,0.0,1.4906742572784424,0.0
clean2,6598,169,6704443,4.794650952021281,0.0,2.2856525580088296,-0.0007441202906901933,5.239557266235352,0.0,4.617599805196126,0.0,1.9960111776987712,-0.00041354352692622476,5.083354314168294,0.0,4.6227602163950605,0.0,2.0552047888437905,-0.0007441202906901933,4.725579500198364,0.0,5.5213516553243,0.0,2.9359079202016196,-0.00041354352692622476,5.660262902577718,0.0
cmc,1473,10,57651,0.6570332050323486,0.0,0.6211132208506266,-0.0010807299179870727,0.6998500823974609,0.00028040799585690664,0.46494142214457196,0.0,0.4136260350545247,-0.0017348968920628263,0.4940427939097087,-0.0007042209356247171,0.4456985791524251,0.0,0.3858631451924642,-0.0016253968009992978,0.4665212631225586,-0.0003897684521929964,1.0031888484954834,0.0,0.9510552088419596,-0.0008528415695303583,1.0483630498250325,-0.0005871706949887278
cnae-9,1080,857,3704259,4.222695191701253,0.0,2.4450698693593345,0.00013130089751367137,4.64719820022583,0.00019727932023522158,3.9232192039489746,0.0,2.084130843480428,7.997017982829536e-05,4.2781204382578535,0.00019727932023522158,3.782717704772949,0.0,2.0043779214223227,5.5194167451554264e-06,4.440462668736775,0.0003179636043150126,5.171025991439819,0.0,3.347882111867269,9.143367984106954e-05,5.603708187739055,0.0003179636043150126
coil2000,9822,86,1698133,1.832397699356079,-6.349102331167485e-05,1.3633744716644287,-0.0017515148891561417,5.0554572741190595,-0.0013212228726025375,1.6351088682810466,-0.00031707118310735495,1.1594302654266357,-0.0015620823449117287,4.750145673751831,-0.0031468951692333797,1.7658666769663494,-0.00012679007989784005,1.3050585587819417,-0.0017455981248190647,4.81939172744751,-0.004709518020382125,2.719399929046631,-0.0001902811032095149,2.2551989555358887,-0.0018700909388482713,5.605992396672566,-0.002345783876153354
collins,1000,20,96830,0.7371898492177328,0.0005114410033892947,0.6752068996429443,0.0003766048050247142,0.8950603802998861,0.00033448529371481623,0.5511368115743002,0.000419567781119043,0.48299717903137207,0.000532976513895056,0.6912033557891846,0.00022596751637455072,0.5284482638041178,0.0005114410033892947,0.47063883145650226,0.0008621268794437136,0.6708300908406576,0.00024006073635689059,1.0986917813618977,0.0005532100589518496,1.0113867123921711,0.00027102384973762007,1.2005189259847004,0.00026318939004980245
contraceptive,1473,10,31100,0.6253517468770345,-0.00011862567948292444,0.5860445499420166,-0.0008484101031469046,0.6577320098876953,-0.00028687637830287116,0.42583481470743817,-0.0003100634264903806,0.39048314094543457,-0.0005587819950108791,0.44915103912353516,9.739048204734353e-05,0.40353894233703613,7.281206752453172e-05,0.36576151847839355,-0.0008647294934084885,0.4209504922231038,-0.00028687637830287116,0.9796342849731445,-0.00016789640677171416,0.9272784392038981,-0.0005642659042918528,0.999209483464559,3.960703248805455e-05
cpu_act,8192,22,944682,1.8695717652638753,0.10192711424782748,1.4671725432078044,0.1084102871791569,2.142375628153483,0.10448159417805002,1.2825802167256672,0.1135107224780042,0.8835088411966959,0.11914157479652467,1.625213623046875,0.11995862290596752,1.442857265472412,0.10454067343231609,1.0510968367258708,0.1046696294426625,1.7373083432515461,0.10414291691269778,2.5677313009897866,0.10432088286934695,2.145817756652832,0.10185424140474386,2.7914047241210938,0.10448163650972238
cpu_small,8192,13,604442,1.5263992150624592,0.10792945654228843,1.2675479253133137,0.11035626177634501,1.6591615676879883,0.11048847577630337,0.9351123968760172,0.12167157957071052,0.6676929791768392,0.11954600448234086,1.0847923755645752,0.12141523700889705,1.0816655953725178,0.11100125209114174,0.8325786590576172,0.11215444271998247,1.2164585590362549,0.11014829597184012,2.1480660438537598,0.10306936517856323,1.9102012316385906,0.1071717045260097,2.3478238582611084,0.10741536129860081
credit-g,1000,21,87073,0.8313999970753988,0.04921963380744892,0.7671318848927816,0.045113892688998736,0.8791022300720215,0.050794604886668045,0.565129280090332,0.013398899215013985,0.5177756945292155,0.03338346712546073,0.7238037586212158,0.043212756103129586,0.4667915503184001,0.0536940201808146,0.4047911961873372,0.0555142770056814,0.6013887723286947,0.05234671995789928,1.2105596860249836,0.013032247130273707,1.1184027989705403,0.03921242985504573,1.3394676049550374,0.03938917777664434
credit_g,1000,21,61061,0.8537278175354004,0.07819442169015461,0.8008588155110677,0.059815717112519866,0.9860469500223795,0.06539675048250064,0.573970635732015,0.028915973976573597,0.5151228904724121,0.02814740837061668,0.7104902267456055,0.03205556291528024,0.5518810749053955,0.057072334854070754,0.5047158400217692,0.058424468000049336,0.6789437135060629,0.06741931005965354,1.228054443995158,0.03654526238560052,1.1452351411183674,0.026422112992046314,1.292887767155965,0.03205556291528025
delta_ailerons,7129,6,300723,1.007317304611206,0.0,0.9176269372304281,-1.5762873899179098e-05,1.1372756163279216,0.00020168803385659252,0.7755578358968099,0.0,0.6693695386250814,0.0002599607621120588,0.8292059103647867,7.183439209574838e-05,0.7945921421051025,0.0,0.6660476525624593,0.000174583572165838,0.9028976758321127,0.00014946970783274072,1.6051159699757893,0.0,1.5359246730804443,-1.871621684594141e-05,1.7440993785858154,0.0001267588213830068
delta_elevators,9517,7,348275,1.1274611949920654,0.0,0.9771807988484701,3.5669319304997373e-06,1.27914293607076,-4.985359541416107e-06,0.7958517869313558,0.0,0.6463422775268555,6.9544407820972485e-06,0.946072498957316,-7.979132094604391e-07,1.0004473527272542,0.0,0.8468333085378011,3.5669319304997377e-06,1.1528065204620361,-7.767795898636596e-07,1.7988317012786865,0.0,1.6273551781972249,4.388121390040354e-06,1.9479467868804932,-4.985359541416107e-06
dis,3772,30,472880,0.9653418858846029,0.0,0.7608062426249186,0.011478409176099422,0.9809323946634928,0.0,0.8379801114400228,0.0,0.6309440930684408,0.011478409176099422,0.9150335788726807,0.0,0.7818273703257242,0.0,0.5624717871348063,0.009310853869641925,0.8289674123128256,0.0,1.410247802734375,0.0,1.209145228068034,0.0,1.4092402458190918,0.0
dna,3186,181,2301089,2.3385283946990967,0.0,1.3117189407348633,0.0,2.347221851348877,0.0,2.18656849861145,0.0,1.1400032838185628,0.0,2.1949191093444824,0.0,2.1735382874806723,0.0,1.136107603708903,0.0,2.18790872891744,0.0,2.947934548060099,0.0,1.8697064717610676,0.0,2.9137553373972573,0.0
fabert,8237,801,26789342,19.42912220954895,9.244502794043757e-05,8.050415277481079,-1.2437229935304532e-05,22.059511184692383,0.0003556560701025845,18.542601188023884,9.832469797209111e-05,6.931956847508748,-1.2437229935304532e-05,20.22230299313863,0.0007121999019724076,18.08013931910197,7.860353795453074e-05,7.136274019877116,-1.2437229935304532e-05,20.50753990809123,0.0002870430305473614,20.054819027582806,0.0001180458579896515,9.56553061803182,-1.2437229935304532e-05,22.831925710042317,0.0003355391248821356
first-order-theorem-proving,6118,52,3000537,2.55613907178243,0.004439609973920158,1.5735260645548503,0.005364913888867349,2.728566805521647,0.005808930318831108,2.0133586724599204,-0.002237009210630815,1.07565704981486,-0.0016075628907828484,2.2503796418507895,-0.0008040164899401221,2.0281379222869873,0.004282715390686823,1.0689894358317058,0.00521096206336556,2.217756907145182,0.005771411411285881,3.132676124572754,0.004369483217630889,2.1761809984842935,0.005760291955852923,3.3357664744059243,0.005685277262004784
flare,1066,11,27874,0.6830858389536539,0.0,0.6429909865061442,-0.019437208307247576,0.7619301478068033,-0.05756291249931574,0.4779031276702881,0.0,0.4358359972635905,-0.02376338501874634,0.5422358512878418,-0.05664090720721717,0.4447198708852132,0.0,0.4144473075866699,-0.02163764612159266,0.5076724688212076,-0.061280598916867136,1.0297356446584065,0.0,0.999613364537557,-0.01945498412650452,1.0909559726715088,-0.03806793990217763
fri_c0_1000_10,1000,11,108880,0.6235832373301188,0.0,0.5752522945404053,-2.3575702276236452e-05,0.6304779052734375,0.0,0.4550103346506755,0.0,0.3964316050211589,-2.3575702276236452e-05,0.45419541994730633,0.0,0.4232469399770101,0.0,0.3650325934092204,0.0,0.4503837426503499,0.0,0.9594804445902506,0.0,0.8995138804117838,0.0,0.9561130205790201,0.0
fri_c0_1000_25,1000,26,268252,0.7492705980936686,0.0,0.6240048408508301,8.444759560493965e-05,0.7732625802357992,0.0,0.5848980744679769,0.0,0.4748423099517822,8.199123857712519e-05,0.6145633061726888,0.0,0.5218362808227539,0.0,0.4206411838531494,8.444759560493965e-05,0.5465085506439209,0.0,1.0955669085184734,0.0,0.9865982532501221,8.444759560493965e-05,1.13599960009257,0.0
fri_c0_1000_5,1000,6,54984,0.5977842013041178,-7.95231694754426e-06,0.5631562074025472,-1.7042218357141725e-05,0.5992952982584635,0.0,0.42484521865844727,-7.95231694754426e-06,0.38257527351379395,5.576119291783837e-06,0.43317604064941406,-7.95231694754426e-06,0.3943154811859131,0.0,0.353696346282959,-3.708302223133391e-06,0.40870316823323566,0.0,0.9257543881734213,0.0,0.883158286412557,5.576119291783836e-06,0.9257014592488607,0.0
