Filename,Shape_R,Shape_C,Size,ARI,ARI_WD,Time_WD,ARI_SS,Time_SS,ARI_WO,Time_WO
semeion,1593,257,1635597,0.17637872866451496,0.37617325681576047,1.4595510959625244,0.12363790557580957,1.8586821556091309,0.3577592197467969,1.0349650382995605
segmentation,2310,20,413130,0.22845869940659252,0.49928155160312104,0.9859292507171631,0.22401560071635093,0.8405160903930664,0.340731431471103,0.8894200325012207
segment,2310,20,336255,0.14982545857091836,0.30076493456471903,1.20682692527771,0.1990635814509041,1.3856902122497559,0.3058063695097375,1.023813247680664
scene,2407,300,7215387,0.657965314904689,-0.082895721819347,1.9101178646087646,-0.055264862428784325,4.058078050613403,0.0007168978621480186,1.5343890190124512
satimage,6430,37,2461827,0.3152295663536647,0.47392597435540884,1.2921228408813477,0.5061562920690904,4.290961027145386,0.47853798027064504,1.9848530292510986
rmftsa_sleepdata,1024,3,13923,0.40083745463935255,0.038337436974653,0.9116599559783936,0.035393801977765565,0.394451379776001,0.05002359900573779,0.8659651279449463
ringnorm,7400,21,1009524,0.02791123997132886,0.9177424707370693,0.9788057804107666,0.02218158020232383,1.3140499591827393,0.1763402281681416,1.0042469501495361
ring,7400,21,1009548,0.0006626238550773172,0.9177424714587992,0.99497389793396,0.00029007018649182244,1.9204447269439697,0.11741841637054634,1.0191848278045654
quake,2178,4,43674,0.21455552108903495,0.0004856276097620273,0.8871610164642334,-0.0005277230266110873,1.1545710563659668,0.0012796939859990152,0.8519141674041748
qsar-biodeg,1055,42,221999,-0.005652577828513568,-0.016446368324340346,0.9739363193511963,-0.004555863995764438,0.5537679195404053,-0.004056013881635184,0.9209990501403809
puma8NH,8192,9,711098,0.0003406368942845989,-0.00011491092205453736,0.938248872756958,2.9813507745573374e-06,1.298602819442749,0.1057145884037984,0.9136397838592529
puma32H,8192,33,2724113,-0.0002008155825869355,-6.836629936005075e-05,1.08650803565979,0.0006496714966553166,2.4508960247039795,-0.00012203288118004084,1.1251380443572998
pollen,3848,6,156109,0.49697023619694647,-0.00022509994542010771,0.9120028018951416,-0.00012338575479956126,0.658642053604126,-0.00021397780985051837,0.8912739753723145
phoneme,5404,6,310250,-0.003790461414385567,0.12796293650761517,0.9216151237487793,0.01534802535457406,0.5757589340209961,0.27331182135764714,0.8880350589752197
philippine,5832,309,16112750,-1,-1,-1,0.01990713273444171,10.094974994659424,0.03595144241078894,2.8048298358917236
pc4,1458,38,255806,0.09891918932473352,0.03940135123171986,0.9066758155822754,0.09067097683418586,0.6297807693481445,0.06700024929671292,0.8794171810150146
pc3,1563,38,276975,-0.0011924450423123146,-0.0011305615049961816,0.9299860000610352,0.035459644365916324,0.6858220100402832,-0.0011305615049961816,0.8803420066833496
pc2,5589,37,882894,-0.00047778256402567236,0.07906392502740356,1.019179105758667,0.07261307046222999,1.0114309787750244,0.017454565168456334,1.017171859741211
pc1,1109,22,118014,0.12395477537559908,0.04276777837003176,0.8840160369873047,0.13108299690878142,0.4269566535949707,0.07139944754814068,0.8813469409942627
parity5_plus_5,1124,11,47276,7.726771604504565e-05,-0.0008891679303920661,0.8832991123199463,-0.00019720340536883948,0.6173150539398193,-0.0008268044744762909,0.8714509010314941
parity5+5,1124,11,24796,0.004518666489666755,-0.0007805845703415093,0.8894846439361572,-4.0876384363303846e-05,1.9608891010284424,-0.0008891892356921319,0.955826997756958
page_blocks,5473,11,330877,0.3245157690315641,0.02792573863792778,1.0029492378234863,0.021335470937159658,1.1770551204681396,0.004342021651905384,0.9159948825836182
page-blocks,5473,11,330877,0.41035113160366027,0.027441088980032828,1.0083551406860352,0.011770740708534715,0.95041823387146,0.007098859277559515,0.9248278141021729
ozone-level-8hr,2534,73,953450,0.3315677347355831,-0.01379093315368975,1.1236529350280762,-0.005159370478353047,1.166182279586792,-0.005893043369455237,0.9732661247253418
optdigits,5620,65,1548221,-0.005998618739785877,-0.06011465554699987,1.4529500007629395,-0.07685792182401516,1.6827290058135986,0.16289475222167357,1.1469800472259521
musk,6598,168,6659707,0.5789604437546656,-0.03789665325957613,1.8457129001617432,-0.01581703208233456,5.854717969894409,-0.03398430148983842,1.6272282600402832
mushroom,8124,22,700245,0.8225885655930663,0.1708745096536179,0.9870450496673584,0.13346785800203514,1.2914800643920898,0.1708745096536179,0.97623610496521
mofn_3_7_10,1324,11,29195,-4.0297302129958886e-05,0.01205470742725822,0.9138188362121582,-0.013823533780085854,0.48098111152648926,0.038161231653799456,0.8796038627624512
mofn-3-7-10,1324,11,55675,0.023365733610323083,-0.03158586581013721,0.8922159671783447,-0.03896883051437306,0.7397541999816895,0.05183887645062505,0.8826258182525635
mfeat_zernike,2000,48,1148602,0.2788826471454384,0.40370947951169706,1.2787830829620361,0.24329048110260154,1.106039047241211,0.3288738677840927,0.9672398567199707
mfeat_pixel,2000,241,1927257,0.35145394891491694,0.6631651345123935,1.4146802425384521,0.2864293581898223,9.703287124633789,0.6508756132483113,3.234879970550537
mfeat_morphological,2000,7,106108,0.366392680107221,0.3672559297757636,0.960860013961792,0.3124410149907718,0.7539699077606201,0.31147416449606585,0.9907450675964355
mfeat_karhunen,2000,65,1503642,0.3400294397010859,0.6678537387329753,1.1991088390350342,0.3178756218753677,1.364670991897583,0.5301903463006707,1.2447998523712158
mfeat_fourier,2000,77,1713522,0.34810954942067307,0.5835159026489863,1.2682502269744873,0.292556154916387,1.508301019668579,0.507465487190979,1.083878993988037
mfeat_factors,2000,217,2332184,0.4373904306518933,0.5218842053268732,1.4970710277557373,0.33788658889553913,51.475014209747314,0.3661132828838391,3.2120518684387207
mfeat-zernike,2000,48,1013281,0.3058694119514538,0.4798929407887244,1.2064650058746338,0.247544088456694,1.3612921237945557,0.2835088676502944,1.2621619701385498
mfeat-pixel,2000,241,1925579,0.34584518821463484,0.563346683996106,1.5193569660186768,0.2811666793032489,2.371342182159424,0.5365746626143083,1.2668039798736572
mfeat-morphological,2000,7,94841,0.26866421367126025,0.44075167377732527,0.9491143226623535,0.3075603706482675,0.7509050369262695,0.31095571684744105,0.9900927543640137
mfeat-karhunen,2000,65,1359278,0.4796671506966619,0.033120211130317594,1.0225598812103271,0.0012956045533387196,1.988631010055542,0.036357019199471236,1.2862820625305176
mfeat-fourier,2000,77,1542593,-0.023658431350799907,0.5583809168048512,1.1266570091247559,-0.03731406455777211,2.318502187728882,0.3702071749508039,1.5022521018981934
mfeat-factors,2000,217,2332184,0.01728503438833804,0.013498534611278205,1.1170167922973633,-0.00825113114375264,5.374650955200195,-0.08948542657790286,1.6885838508605957
mc1,9466,39,1574745,0.00936777136264444,-0.00040837313473548575,1.0558409690856934,0.06401812127797452,1.4980590343475342,0.03605926644157856,1.0398409366607666
madelon,2600,501,7807593,-6.262985531646536e-05,-0.000372549402568676,1.7316920757293701,-1.1725169713186848e-05,15.815697193145752,-0.00027006959194732927,1.826664924621582
madeline,3140,260,4887026,0.4889346200378203,0.025165977232385433,1.422734022140503,0.010467477189332467,3.7742679119110107,0.026409377361626424,1.4425163269042969
led7,3200,8,96091,0.28047908627131674,0.3770155711168806,0.9370660781860352,0.2979092079740927,0.8783371448516846,0.39808611301331753,0.9045560359954834
led24,3200,25,313903,0.06490088165317927,0.2895750929010146,1.1769180297851562,0.04275829427153858,1.6050209999084473,0.4065870799391136,1.0452239513397217
kr_vs_kp,3196,37,236646,0.14483788643236378,0.00019729509390504794,0.9168360233306885,0.00013077648441833401,0.7966320514678955,0.00019729509390504794,0.8940339088439941
kr-vs-kp,3196,37,466839,0.6601770955364671,0.00031782067838009186,0.9212131500244141,-4.7674734825392874e-05,0.8670482635498047,0.0003499271361181514,0.9390766620635986
kin8nm,8192,9,711614,1.1689275369731376e-05,0.01211677126552181,0.9504282474517822,0.0001753931811285225,1.0770399570465088,0.026969162959675667,0.9069037437438965
kc1,2109,22,209046,0.01764017855092034,0.17257830552794146,0.9557480812072754,0.031017865654596747,0.6414468288421631,0.18087106435430558,0.9148399829864502
jungle_chess_2pcs_endgame_rat_rat,3660,47,688987,-0.0014434692964654342,0.0012336949391206057,1.0869581699371338,-0.0030316540166091797,1.023360013961792,0.014036793908470886,0.9897637367248535
jungle_chess_2pcs_endgame_panther_lion,4704,47,884813,0.14604473654872038,0.3316081225986569,1.0737669467926025,0.017698041329621866,1.2112278938293457,0.14192740209671195,0.985374927520752
jungle_chess_2pcs_endgame_panther_elephant,4704,47,886685,0.16964823221547073,0.049653674850695974,1.2429049015045166,0.009380066779561462,1.1704020500183105,0.07636390386644935,1.015058994293213
jungle_chess_2pcs_endgame_lion_lion,2352,47,442190,0.08625023756925101,0.13202163593864508,0.9612188339233398,0.04410598825758327,1.157033920288086,0.07998813116089806,0.9911749362945557
jungle_chess_2pcs_endgame_lion_elephant,4704,47,884813,0.3350524562455399,0.32624727441183543,1.0541870594024658,0.24668636575558067,1.1865689754486084,0.23294351006740532,1.0123980045318604
jungle_chess_2pcs_endgame_elephant_elephant,2351,47,443806,0.04201864799428478,0.12665005620716113,0.9347808361053467,0.0008302877465981611,0.8794071674346924,0.03559496701214239,0.9586191177368164
jasmine,2984,145,1847900,0.4698032622996584,0.07708628154329623,1.1490552425384521,0.158107392231181,1.8199481964111328,0.15384994647231445,1.12351393699646
isolet,7797,618,34052317,0.4480898170225506,0.5006568995897562,13.490631103515625,0.31802459054528226,257.26645588874817,0.5073058934534531,28.076855182647705
hill-valley,1212,101,1235935,-1,-1,-1,0.00039516261700543287,2.221897840499878,-0.0007300085188879105,1.4505178928375244
gina_prior2,3468,785,11782317,0.12351994022223847,0.3234183744523782,5.19386100769043,0.11053525002148798,293.5824110507965,0.1902027275890284,27.954315185546875
gina_prior,3468,785,11782317,0.0004489191617998325,0.13017000964495212,2.8187241554260254,2.5181390663902434e-05,22.264661073684692,0.09422747884707602,6.954401016235352
gina_agnostic,3468,971,15251303,0.011089371469714247,-0.0003288936273382883,2.7417163848876953,-0.00032279335514546245,26.79621410369873,-0.00012343095475535892,12.427706956863403
gina,3153,971,13854651,-0.005440680266086952,0.1284131731254743,2.8048219680786133,-0.00017105562310070903,93.69247174263,0.033147625199712025,6.613177061080933
german,1000,21,61004,-0.02932696748440841,-0.026588799399505987,0.9207401275634766,0.06176102057955537,1.2403829097747803,0.04036135590368679,1.0718679428100586
fri_c4_1000_50,1000,51,534906,-0.004107518450380252,0.06893508794020378,0.9493579864501953,0.0012208426832371485,0.8611719608306885,0.06128230746683297,0.9116389751434326
fri_c4_1000_25,1000,26,268201,0.3007028407831311,0.052708859086264756,0.9167139530181885,0.005497591274284915,0.8226170539855957,0.009000736715226864,0.8796858787536621
fri_c4_1000_100,1000,101,1066780,0.014667845253038726,0.02713250688977122,0.9694709777832031,0.002168471454702569,1.1568830013275146,0.0039305526752384905,0.9379539489746094
fri_c4_1000_10,1000,11,109036,0.3691432941741103,0.11022386113349586,0.8912417888641357,0.024076146974112325,0.4791691303253174,0.015476578467461727,0.8381402492523193
fri_c3_1000_50,1000,51,535227,0.001244683074843831,0.04583315073793598,0.9584438800811768,-0.002292021417346506,0.7835800647735596,0.011977444219180532,0.8825962543487549
fri_c3_1000_5,1000,6,56144,0.16567435616622275,0.1403040415493846,0.8864860534667969,0.00573221011919041,1.4258980751037598,0.11702782233904999,0.8585379123687744
fri_c3_1000_25,1000,26,269019,0.006332525756614973,0.1268833254448833,0.9207549095153809,-0.0017567084242416612,0.9572021961212158,0.027375481320583418,0.9014050960540771
fri_c3_1000_10,1000,11,108396,0.2600090788363105,0.10594875234870248,0.9023947715759277,0.012437590460238453,0.4800136089324951,0.03177998171120517,0.839893102645874
fri_c2_1000_50,1000,51,535139,1.855085776639186e-05,0.15113732465201982,0.9667000770568848,0.0018594953815263449,0.7329652309417725,0.31014405606554224,0.9062650203704834
fri_c2_1000_5,1000,6,55181,0.4385055946550193,0.2837151562643007,0.9124150276184082,0.14174780626924113,0.5142068862915039,0.29233635490168475,0.8729779720306396
fri_c2_1000_25,1000,26,268366,7.482250254103305e-05,0.23627811492158682,0.926177978515625,-0.0004689441721963,1.1510109901428223,-0.001549803241161884,0.8875730037689209
fri_c2_1000_10,1000,11,108815,0.0006140708843846506,0.20952237313807537,0.9184751510620117,0.008264059369161214,0.5488500595092773,0.15594772756215444,0.8522660732269287
fri_c1_1000_50,1000,51,533205,0.002833135982882911,0.14172820019355142,0.9471430778503418,-0.001301287591561325,1.4518296718597412,0.008728849583515936,1.333937168121338
fri_c1_1000_5,1000,6,55111,0.5704298513271188,0.14338630639449312,0.904897928237915,0.11845358576430784,0.4616200923919678,0.16569014997368547,0.8503367900848389
fri_c1_1000_25,1000,26,267691,0.0016092049245479108,0.14331233946984884,0.9076108932495117,-0.00015588428945538958,0.6271481513977051,0.16897195238797527,0.8804337978363037
fri_c1_1000_10,1000,11,108229,0.4880701324178739,0.2342925630381789,0.9000647068023682,0.13581005532047014,0.5115749835968018,0.009199933982899942,0.8616490364074707
fri_c0_1000_50,1000,51,532974,-0.00014150776269011324,0.0278143940516798,0.9939861297607422,-3.591727060251263e-05,1.1234421730041504,0.014692432986811471,1.692223072052002
fri_c0_1000_5,1000,6,54984,0.005719309645965694,-0.0009930163358250668,0.8885490894317627,-0.00010230828625007877,1.0481951236724854,0.15120292799306295,0.8523991107940674
fri_c0_1000_25,1000,26,268252,-8.90416589765802e-05,0.10758521466694364,0.91644287109375,3.3292264849432302e-06,0.5587778091430664,0.06488179433968515,0.860933780670166
fri_c0_1000_10,1000,11,108880,-0.0009274766895179459,0.0007904393510847754,0.9025728702545166,0.00031419215792997734,0.5638339519500732,0.0008136112754917341,0.8905041217803955
flare,1066,11,27874,-0.019226149056949277,0.11197187030238462,0.9003193378448486,-0.05805207933758528,0.6723530292510986,-0.002537284546883534,0.8815422058105469
first-order-theorem-proving,6118,52,3000537,0.3730222056963794,0.025463924190590934,1.8583378791809082,-0.01738097256267183,2.2634150981903076,0.02273426837337343,1.3268859386444092
fabert,8237,801,26789342,-0.0035969574160736417,0.001956240081668137,7.648601770401001,0.0005544264797597618,18.727722883224487,0.00892794995477435,7.394327163696289
dna,3186,181,2301089,0.0955698158912533,0.37667301843964696,1.4930510520935059,0.011428078467366518,2.4915027618408203,0.471518581152738,1.233686923980713
dis,3772,30,472880,0.17839666085611047,-0.01226992785993577,0.9533698558807373,-0.01519869862535661,1.3560841083526611,-0.01226992785993577,1.0197031497955322
delta_elevators,9517,7,348275,0.0016132570660101525,0.0003225660361999149,0.9247901439666748,0.007512847268156715,0.8987429141998291,0.007043804726062036,0.905601978302002
delta_ailerons,7129,6,300723,0.0019938541985394832,-0.002450912731787923,0.9397389888763428,0.00036903548044370547,0.49279117584228516,0.0,0.84871506690979
credit_g,1000,21,61061,-0.02830409298305569,-0.02420478368497025,0.9129378795623779,0.051950833390225236,0.7560930252075195,0.05334682631612042,0.9141018390655518
credit-g,1000,21,87073,-0.017183847668001836,-0.011754678157908986,0.9190382957458496,0.0037237784647949222,0.5358610153198242,-0.011754678157908986,0.8738610744476318
cpu_small,8192,13,604442,0.6064474795077577,0.060461182393055035,0.9682941436767578,0.025344046672327557,1.053124189376831,0.029402359588864512,0.9524369239807129
cpu_act,8192,22,944682,0.5106748801512282,0.21017064995440032,1.0569300651550293,0.1649929198183475,1.2558331489562988,0.12707648889348272,1.0059278011322021
contraceptive,1473,10,31100,0.02174125698312476,0.00394883083579999,0.910053014755249,0.026101440246653184,0.5078718662261963,0.02638563017569935,0.8790748119354248
collins,1000,20,96830,0.20663199535567417,0.059834559859559065,1.3019318580627441,0.05544961444585543,1.0801799297332764,0.07388785813039159,0.9244701862335205
coil2000,9822,86,1698133,0.01938117782106231,0.03639497677936131,1.4467530250549316,0.021707810472836927,1.2654032707214355,0.021707810472836927,0.9955430030822754
cnae-9,1080,857,3704259,0.048606324890955094,0.4245435548735011,3.702730894088745,0.0187052685705666,4.4702301025390625,0.2101677259580158,1.2813618183135986
cmc,1473,10,57651,0.03195116044259696,0.024279061014100402,0.9109349250793457,0.01075026320914932,0.7690219879150391,0.024279061014100402,0.8741030693054199
clean2,6598,169,6704443,0.6220481081388295,0.02464221851129789,2.1069719791412354,0.01266780733839323,4.207004070281982,0.011524306542710963,1.3546061515808105
churn,5000,21,521569,0.0006566744626412569,0.008257398366540915,0.9943361282348633,0.00016956213242657993,0.7180280685424805,0.0002874221623450284,0.8822638988494873
chess,3196,37,236655,6.904734792128533e-05,0.00022655911953099655,0.9033870697021484,0.00011146294852119678,1.3641109466552734,0.0034559540073547724,0.8850429058074951
cardiotocography,2126,36,349809,0.00853586864644848,0.4529515552682563,1.4664902687072754,0.00703085422255562,2.489884853363037,0.42474815013080663,1.7737820148468018
car_evaluation,1728,22,76372,0.03409080974888043,0.2168914717141606,0.9037551879882812,0.061616377057444105,0.8453679084777832,0.02972110418270381,0.8742311000823975
car-evaluation,1728,22,148948,-0.0034106342940109753,0.022999544834877764,0.8972249031066895,0.00986838373420957,1.159519910812378,0.12303481563499126,0.8857579231262207
car,1728,7,44978,0.00015163785413575525,0.0015874747427859564,0.8737859725952148,0.003528447893682409,1.7185840606689453,0.0015874747427859564,0.8944442272186279
banknote-authentication,1372,5,47813,0.42532248615316437,0.002359635366428453,0.8779330253601074,0.04369810903058076,0.565028190612793,0.03405147421693618,0.8540968894958496
bank8FM,8192,9,641779,0.0791260724955582,0.5723575951215233,0.9379918575286865,0.040564728807404485,1.4909629821777344,0.11242060648999193,0.9319686889648438
bank32nh,8192,33,2551757,0.030244448999772907,0.0008167353969203683,1.1966748237609863,0.29109398668548714,2.134140968322754,0.3022274005897313,1.1196107864379883
bank-marketing,4521,17,329454,0.149985217631472,0.09481653726374824,0.9402449131011963,-0.0053352621824923185,0.8874475955963135,-0.013484449874151861,0.9167928695678711
banana,5300,3,86118,0.4809058946074254,0.00941336172038147,0.9140520095825195,0.013825189100064455,0.7628910541534424,0.03024097968249543,0.8924076557159424
balloon,2001,2,13617,-0.05570875730490026,0.25829983972390164,0.8596999645233154,-0.07357037495140455,0.6948039531707764,0.11052475802045265,0.8801820278167725
autoUniv-au7-1100,1100,13,64626,0.03909083532009752,0.03511248639775089,0.9059100151062012,0.009214560606029378,0.5716719627380371,0.011222130081234618,0.8796911239624023
autoUniv-au6-1000,1000,41,228983,0.607732201713783,-0.00019836999553605713,0.9559898376464844,-0.0008787207650962583,0.6510410308837891,0.0012981297050437541,0.8728170394897461
autoUniv-au4-2500,2500,101,1180009,0.6727842413975206,0.00489740116301255,1.1643650531768799,-0.0010898020962714636,1.3091702461242676,0.0016663995849578194,0.9797637462615967
autoUniv-au1-1000,1000,21,82078,0.0011312425183658782,0.001787067584000188,0.8965599536895752,0.02118061131766307,0.6569821834564209,-0.0035420562187056556,0.8794810771942139
ann_thyroid,7200,22,529365,0.49633277222623073,-0.029502923177475326,0.9615001678466797,-0.018600307070119608,0.9843709468841553,0.005283736802780241,0.9304239749908447
analcatdata_supreme,4052,8,133837,0.0012265470328026024,-0.01948084150407564,0.899137020111084,0.10485229375383553,0.7504758834838867,0.0763888686375218,0.8829569816589355
allrep,3772,30,472880,0.5693402552951795,-0.011927557522342893,1.0223486423492432,-0.005149131192322961,0.7536349296569824,-0.000687539204912155,0.9111852645874023
allhypo,3770,30,253967,0.47338813089629883,0.025196891964013403,0.9756190776824951,0.026286514312432195,1.4875500202178955,0.017507635370027714,1.0099430084228516
allhyper,3771,30,254035,0.039304639967023866,-0.006930734256650502,1.0213208198547363,-0.004435109594891499,1.1612129211425781,-0.01221591817060455,0.9660618305206299
allbp,3772,30,472880,0.628041068214308,-0.02312314025403088,0.9943752288818359,-0.00490267899192767,0.9540588855743408,-0.016436677872197217,0.9457099437713623
agaricus_lepiota,8145,23,376261,0.246922706775747,0.1771800147095794,0.933020830154419,0.025706399863049123,0.7708098888397217,0.011192551109462882,0.8917078971862793
ada,4147,49,837141,0.010439566003816013,-0.07055769382307507,0.9940271377563477,0.004041823870199828,0.9430499076843262,0.0834842205120672,0.9309287071228027
abalone,4177,9,208293,1.0,0.13230098370223334,0.903907060623169,0.13230098370223334,1.004688024520874,0.13230098370223334,0.916071891784668
USPS,9298,257,23719532,0.45872868692569146,0.3892419488344866,15.89283299446106,0.35510591470305714,11.28439998626709,0.37070114403115706,3.1030540466308594
Titanic,2201,4,47015,0.19681113243270132,0.27303708763420026,0.8685119152069092,0.057032373127988326,0.41715192794799805,0.2728135359158827,0.8394689559936523
Speech,3686,401,13798013,-0.003415486161897647,-0.0013662575905804097,2.3281538486480713,-0.0050954357701059995,7.247179985046387,0.00012571503752676472,1.74013090133667
Satellite,5100,37,971912,0.009570089572400842,0.21544163163514676,1.0479199886322021,0.001972759372628336,1.0023441314697266,-0.0002008336137238382,0.9442780017852783
