Name,Time,Memory_Physical,Memory_Virtual
python3.11,1685675260.118101,18232.8328125,106979.3109375
python3.11,1685675270.205445,18035.7,108886.5109375
python3.11,1685675280.305652,17759.70625,110601.7109375
python3.11,1685675290.405021,17309.93828125,112521.7109375
python3.11,1685675300.5176241,17060.0265625,114377.7109375
python3.11,1685675310.616075,16905.8375,116336.1109375
python3.11,1685675320.699465,16619.312109375,117987.3109375
python3.11,1685675330.786195,16007.96640625,119856.1109375
python3.11,1685675340.872939,15442.3796875,121878.5109375
python3.11,1685675350.973279,15162.261328125,123593.7109375
python3.11,1685675361.079371,14956.146484375,125680.1109375
python3.11,1685675371.163609,14778.79921875,127536.1109375
python3.11,1685675381.274706,14580.426171875,129404.9109375
python3.11,1685675391.368913,14355.324609375,131440.1109375
python3.11,1685675401.454626,13613.591015625,133449.7109375
python3.11,1685675411.541218,13213.05546875,135510.5109375
python3.11,1685675421.631792,12964.669921875,137456.1109375
python3.11,1685675431.7431,12861.15625,139593.7109375
python3.11,1685675441.843762,12518.3203125,141500.9109375
python3.11,1685675451.942543,12291.528515625,143766.5109375
python3.11,1685675462.050134,12073.585546875,145686.5109375
python3.11,1685675472.16775,11781.215234375,147606.5109375
python3.11,1685675482.257478,11331.25859375,149488.1109375
python3.11,1685675492.355863,11149.078515625,151459.3109375
python3.11,1685675502.4383302,10968.44921875,153609.7109375
python3.11,1685675512.53306,10746.159765625,155708.9109375
python3.11,1685675522.638186,10505.4296875,157628.9109375
python3.11,1685675532.7361221,10254.895703125,159638.5109375
python3.11,1685675542.8305368,10010.588671875,161776.1109375
python3.11,1685675552.922163,9889.362890625,163696.1109375
python3.11,1685675562.990721,9621.259765625,165987.3109375
python3.11,1685675573.0688052,9408.490234375,168060.9109375
python3.11,1685675583.152717,9188.44921875,170198.5109375
python3.11,1685675593.229867,8984.061328125,172233.7109375
python3.11,1685675603.342928,8759.510546875,174140.9109375
python3.11,1685675613.44243,8530.37265625,176316.9109375
python3.11,1685675623.5324328,8281.245703125,178364.9109375
python3.11,1685675633.629309,8094.88359375,180323.3109375
python3.11,1685675643.709852,7811.641796875,182473.7109375
python3.11,1685675653.8089962,7557.867578125,184624.1109375
python3.11,1685675663.9044821,7306.236328125,186684.9109375
python3.11,1685675674.004517,7211.976953125,188502.5109375
python3.11,1685675684.101938,7136.4234375,190640.1109375
python3.11,1685675694.173952,6902.1921875,192726.5109375
python3.11,1685675704.301795,6522.09609375,194659.3109375
python3.11,1685675714.368128,5949.438671875,196604.9109375
python3.11,1685675724.428283,5383.176171875,198204.9109375
python3.11,1685675734.4975371,4982.657421875,200150.5109375
python3.11,1685675744.552906,4188.653515625,201558.5109375
python3.11,1685675754.619736,4181.2109375,203132.9109375
python3.11,1685675764.68018,4083.0546875,204745.8109375
python3.11,1685675774.7566478,4064.05546875,206129.1109375
python3.11,1685675784.8134882,4037.830078125,207818.7109375
python3.11,1685675794.879072,3919.815234375,209290.7109375
python3.11,1685675804.93721,3892.659375,211082.7109375
python3.11,1685675814.989347,3966.9046875,212669.9109375
python3.11,1685675825.059148,4748.71640625,216062.3109375
python3.11,1685675835.1437829,5917.032421875,225083.7109375
python3.11,1685675845.231609,5193.819921875,234914.9109375
python3.11,1685675855.35488,6015.237890625,230000.1109375
python3.11,1685675865.4292328,5989.62421875,256215.1109375
python3.11,1685675875.508784,5034.69921875,257853.5109375
python3.11,1685675885.568084,6761.94765625,246385.4109375
python3.11,1685675895.642279,6333.67109375,246385.9109375
python3.11,1685675905.7112541,6217.746484375,246386.7109375
python3.11,1685675915.7749739,6058.313671875,246386.9109375
python3.11,1685675925.8519979,6172.079296875,246387.7109375
python3.11,1685675935.9218109,6241.031640625,246388.1109375
python3.11,1685675945.996358,6232.0296875,246388.7109375
python3.11,1685675956.069466,3970.05078125,186494.5109375
python3.11,1685675966.14739,2063.963671875,67893.2109375
python3.11,1685675976.213645,4562.2046875,57710.7109375
python3.11,1685675986.286842,4257.474609375,57117.5109375
python3.11,1685675996.345072,3098.87734375,54705.1109375
python3.11,1685676006.4104378,4772.669921875,56253.9109375
python3.11,1685676016.5006862,5902.21328125,57623.5109375
python3.11,1685676026.562357,6721.297265625,58570.7109375
python3.11,1685676036.6230059,7896.537890625,60196.3109375
python3.11,1685676046.6927,9025.1828125,61911.5109375
python3.11,1685676056.75566,10181.9203125,63690.7109375
python3.11,1685676066.819405,11287.81875,65047.5109375
python3.11,1685676076.872816,12482.1296875,66634.7109375
