Row,10,20,30,40,50,60,70,80,90,100
100000,24.85699963569641,36.42902946472168,49.55376124382019,80.14510726928711,92.07483911514282,115.49355578422546,125.33970236778259,134.10195112228394,173.88758277893066,171.33668565750122
200000,49.988497495651245,88.70618343353271,117.48211431503296,152.92616438865662,188.1736216545105,209.68107986450195,244.9968466758728,310.53451681137085,309.78740668296814,397.5657820701599
300000,65.34243845939636,129.05749702453613,176.62293362617493,261.23527002334595,303.58029556274414,374.18618154525757,472.50404143333435,482.9545214176178,633.5913779735565,636.55784034729
400000,103.42486429214478,182.40841937065125,257.94182562828064,312.8891649246216,457.22271728515625,526.4592425823212,637.2284824848175,609.874570608139,724.195558309555,928.5820214748383
500000,119.26731514930725,225.87210893630981,311.95020031929016,391.413800239563,543.2145264148712,642.0717160701752,803.9627594947815,945.0651576519012,954.9665410518646,972.1176609992981
600000,155.2590732574463,289.7496705055237,445.64347672462463,498.1366150379181,710.4639077186584,756.7683570384979,917.0624310970306,1007.2414240837097,1191.3647956848145,1149.5183517932892
700000,158.57393646240234,310.44504737854004,563.1953065395355,837.2086749076843,1136.9663631916046,1191.89089345932,1372.5805435180664,1274.3726902008057,1453.2054789066315,2125.6940302848816
800000,189.66908025741577,437.6962060928345,714.3680047988892,1154.5643734931946,1280.5398185253143,1314.213948726654,1442.913367509842,1767.1132700443268,2364.0938770771027,2186.3876128196716
900000,205.6288878917694,454.4702377319336,894.9707334041595,1020.6975800991058,1516.964450597763,1256.674732208252,1928.467434167862,2041.9640266895294,2219.5282793045044,2944.359870672226
1000000,224.046471118927,543.8340191841125,802.1070952415466,1339.7698683738708,1497.1996767520905,1745.682468175888,1982.5007758140564,2915.080905199051,2550.9887783527374,2761.0528404712677
