Row,10,20,30,40,50,60,70,80,90,100
100000,87.42755126953125,87.45710372924805,87.79040908813477,88.58682012557983,88.49950695037842,89.32340908050537,89.48596286773682,90.63779473304749,91.04605770111084,91.55123209953308
200000,354.4945948123932,357.3067936897278,360.63586354255676,359.4663643836975,360.962984085083,363.3607265949249,367.7261550426483,367.865031003952,365.22901678085327,366.87651920318604
300000,668.6060647964478,519.9333517551422,685.3497767448425,511.4142818450928,573.5175421237946,521.1263196468353,526.8031606674194,536.2505712509155,693.9415781497955,718.299464225769
400000,932.7178912162781,1164.931354522705,1179.7345640659332,1197.6227219104767,1208.947517156601,1217.8196358680725,1214.9959285259247,1119.3254861831665,1140.4968502521515,1244.2304162979126
500000,1650.6866912841797,1367.2007627487183,1377.8385124206543,1413.4176979064941,1452.9876582622528,1500.0115103721619,1567.9539723396301,1600.0849859714508,1671.2873828411102,1700.339593410492
