Row,10,20,30,40,50,60,70,80,90,100
100000,8399.90234375,12691.609375,13082.072265625,13643.76171875,13793.188671875001,14156.725,15424.19765625,17193.50234375,17736.146484375,17941.353125
200000,17375.714453125,17476.974609375,17537.2078125,17691.18125,18025.055078125,18288.494140625,18503.5765625,20824.30859375,20986.20859375,21606.786328125
300000,20170.616796875,19682.409375,19975.316796875,20488.996874999997,21012.915234375,21379.748828125,21975.75625,22264.99765625,23480.34375,23520.9703125
400000,20725.857421875,20390.86015625,20880.0390625,21264.171484375,22285.758984375,22461.387890625,23280.58515625,23878.813671875,24366.887109375,25511.203125
500000,20693.387890625,20762.933203125,21279.610156249997,21841.398828125,22612.937109375,23606.141015625,24672.26953125,25465.706250000003,25381.43203125,25617.684765625003
600000,22650.25859375,21058.550390625,22052.876171875,22305.183984375,24163.9578125,24462.24609375,25015.916406250002,25982.49453125,26334.538281250003,26077.179296875
700000,22943.275,21195.26640625,22796.5765625,22981.452734375,24198.477734375,24913.809765625,25789.346875000003,25654.198046875,26940.961328125,30409.951171875
800000,22068.459765625,21988.825,22876.899609375,25180.87734375,26092.583203125,26657.407421875,27626.619921875,28955.63203125,32260.59296875,30290.507421875
900000,25573.96796875,22445.094531249997,24127.82734375,24948.0265625,26749.5109375,26670.76328125,29381.243359375,29685.361328125,30627.4,32870.878125
1000000,25835.301562499997,22899.17734375,23433.8484375,25701.06875,27056.389453125,28309.899218749997,29485.895703125,32863.31328125,31706.36796875,32990.029296875
