Row,10,20,30,40,50,60,70,80,90,100
100000,3.708232879638672,5.107275009155273,6.236117839813232,7.581014156341553,8.755017042160034,10.118016719818115,11.615938901901245,13.771539211273193,14.396795988082886,16.06799626350403
200000,13.3422269821167,17.69123911857605,23.27614116668701,27.803498029708862,31.80062484741211,36.85576605796814,42.26239514350891,50.96928572654724,53.70038414001465,59.0464301109314
300000,29.19851589202881,39.31081485748291,49.95163607597351,60.483697175979614,70.50999093055725,81.42006587982178,94.35157895088196,107.54297995567322,115.79006481170654,128.13801407814026
400000,59.116639852523804,90.76307511329651,100.51403999328613,120.40880703926086,134.72115802764893,156.6164789199829,172.56527090072632,212.13907504081726,220.43668007850647,244.32624411582947
500000,106.29706120491028,140.15451288223267,164.66911101341248,196.93091297149658,217.1151978969574,253.59469318389893,272.4708659648895,324.0872130393982,334.3612458705902,394.21641397476196
600000,148.80416679382324,207.5856738090515,230.87274599075317,279.79751682281494,304.1097490787506,355.8341009616852,390.37578296661377,461.09761095046997,471.4974992275238,571.0324811935425
700000,243.22729587554932,312.16390109062195,361.129399061203,430.73995208740234,514.0395419597626,570.2573938369751,602.4545252323151,665.8583059310913,772.8620779514313,1042.6146829128265
800000,423.78680896759033,565.630832195282,677.752806186676,707.0025520324707,668.9970729351044,913.2175879478455,1016.7789800167084,1337.809562921524,1350.16747713089,1338.2229309082031
900000,622.6723890304565,,,,,,,,,
