Name,Time,Memory_Physical,Memory_Virtual
python,1685849528.785418,1363.152734375,11191.16640625
python,1685849538.8418484,1345.530859375,11178.95859375
python,1685849548.9200745,1358.00078125,11172.8546875
python,1685849558.9981658,1364.136328125,11178.95859375
python,1685849569.0775752,1382.487109375,11197.2703125
python,1685849579.1326056,1355.990234375,11178.95859375
python,1685849589.2249985,1358.494921875,11185.0625
python,1685849599.305654,1365.37265625,11197.2703125
python,1685849609.3865645,1346.240234375,11172.8546875
python,1685849619.4645784,1378.7703125,11191.16640625
python,1685849629.5425801,1341.165625,11166.75078125
python,1685849639.607585,1356.19609375,11178.95859375
python,1685849649.6835754,1355.315234375,11185.0625
python,1685849659.756127,1362.71875,11185.0625
python,1685849669.8195786,1362.36875,11185.0625
python,1685849679.8865747,1359.536328125,11185.0625
python,1685849689.9475815,1371.5875,11191.16640625
python,1685849700.0145774,1360.266015625,11178.95859375
python,1685849710.0730848,1358.92890625,11178.95859375
python,1685849720.150577,1344.274609375,11172.8546875
python,1685849730.2055817,1369.9421875,11197.2703125
python,1685849740.2618856,1353.458984375,11178.95859375
python,1685849750.3265789,1337.19609375,11160.646875
python,1685849760.381581,1348.605078125,11172.8546875
python,1685849770.443583,1355.11328125,11178.95859375
python,1685849780.501171,1354.387109375,11178.95859375
python,1685849790.5813427,1357.85078125,11172.8546875
python,1685849800.6591513,1347.96796875,11172.8546875
python,1685849810.7235832,1373.0828125,11185.0625
python,1685849820.7905772,1365.232421875,11185.0625
python,1685849830.846858,1347.45625,11172.8546875
python,1685849840.9236047,1359.5734375,11185.0625
python,1685849850.99257,1372.886328125,11197.2703125
python,1685849861.0511258,1354.71640625,11178.95859375
python,1685849871.1207826,1360.42109375,11185.0625
python,1685849881.1985877,1361.257421875,11191.16640625
python,1685849891.2559981,1360.033203125,11185.0625
python,1685849901.3115735,1357.397265625,11178.95859375
python,1685849911.3678038,1155.61796875,10967.162109375
python,1685849921.428614,999.645703125,10823.575
python,1685849931.4946256,1001.366796875,11128.46875
python,1685849941.5712042,1001.419140625,11769.484375
python,1685849951.6341333,1001.802734375,11774.48671875
python,1685849961.688716,1001.8375,11772.9359375
python,1685849971.7575927,1001.919921875,11736.918359375
python,1685849981.8582106,1001.89453125,11729.71484375
python,1685849991.9413896,1001.89453125,11729.71484375
python,1685850001.998817,1001.89453125,11729.71484375
python,1685850012.0544136,1001.89453125,11729.71484375
python,1685850022.1101649,1001.89453125,11729.71484375
python,1685850032.1660428,1001.89453125,11729.71484375
python,1685850042.2239954,1001.89453125,11729.71484375
python,1685850052.28052,1001.89453125,11729.71484375
python,1685850062.3388975,1005.76171875,11732.91796875
python,1685850072.3940928,1035.074609375,11761.665625
python,1685850082.4491303,1130.5390625,11856.98046875
python,1685850092.5063472,1130.690234375,11856.98046875
python,1685850102.5635853,1068.53203125,11799.50390625
python,1685850112.642043,975.3984375,11733.530859375
python,1685850122.7069845,974.944921875,11731.933203125
python,1685850132.8196404,975.2296875,11745.53984375
python,1685850142.8909137,975.3328125,11740.7375
python,1685850153.0022428,975.326953125,11738.336328125
python,1685850163.065639,975.26171875,11756.7390625
python,1685850173.1325276,975.309375,11724.7296875
python,1685850183.1896956,975.27734375,11699.1171875
python,1685850193.2485397,975.27734375,11699.1171875
python,1685850203.3068926,975.27734375,11699.1171875
python,1685850213.3638859,975.27734375,11699.1171875
python,1685850223.4203207,975.27734375,11699.1171875
python,1685850233.4765973,975.27734375,11699.1171875
python,1685850243.5365002,975.27734375,11699.1171875
python,1685850253.5945125,975.27734375,11699.1171875
python,1685850263.649801,976.30859375,11700.26875
python,1685850273.7048025,1043.75234375,11767.915625
python,1685850283.7620616,1036.62734375,11760.59140625
python,1685850293.823605,1172.003125,11896.1
python,1685850303.881377,1182.4703125,11906.4765625
python,1685850313.9406338,1124.0734375,11849.634375
python,1685850324.006288,932.810546875,11682.33125
python,1685850334.07403,932.786328125,11695.1375
python,1685850344.1389303,932.7359375,11705.489453125
python,1685850354.2094753,932.52421875,11702.89140625
python,1685850364.2777617,932.58046875,11698.0890625
python,1685850374.3493679,932.53828125,11703.691796875
python,1685850384.4168622,932.46875,11700.490234375
python,1685850394.476363,932.364453125,11690.885546875
python,1685850404.5953884,932.5859375,11699.68984375
python,1685850414.6705067,932.5625,11698.889453125
python,1685850424.7747312,932.548046875,11700.490234375
python,1685850434.8479812,933.419140625,11707.690625
python,1685850444.966037,932.8609375,11699.68984375
python,1685850455.0302541,932.896484375,11696.48828125
python,1685850465.1040354,932.971875,11696.48828125
python,1685850475.2196589,932.9984375,11704.4921875
python,1685850485.2829964,932.9640625,11665.273046875
python,1685850495.339583,932.95703125,11656.46875
python,1685850505.3995764,932.95703125,11656.46875
python,1685850515.4596207,932.95703125,11656.46875
python,1685850525.5182006,932.95703125,11656.46875
python,1685850535.5746064,944.68671875,11676.14453125
python,1685850545.638105,933.501953125,11680.73046875
python,1685850555.705742,933.4609375,11690.33515625
python,1685850565.7743087,934.056640625,11714.340625
python,1685850575.8380294,933.322265625,11691.9359375
python,1685850585.8938255,933.4703125,11689.534765625
python,1685850596.0078852,933.501171875,11700.740234375
python,1685850606.0757794,933.42421875,11694.337109375
python,1685850616.1332512,933.358203125,11691.9359375
python,1685850626.2035966,933.8609375,11701.5375
python,1685850636.271941,933.51796875,11702.341015625
python,1685850646.341679,933.444140625,11696.73828125
python,1685850656.4104488,934.15078125,11715.94140625
python,1685850666.483528,933.491015625,11703.14140625
python,1685850676.548616,933.527734375,11696.73828125
python,1685850686.7997594,933.657421875,11713.540234375
python,1685850696.8697526,933.379296875,11696.73828125
python,1685850706.9367929,933.33046875,11694.337109375
python,1685850716.9944592,933.21484375,11656.71875
python,1685850727.053108,933.21484375,11656.71875
python,1685850737.1105661,933.21484375,11656.71875
python,1685850747.1662204,933.21484375,11656.71875
python,1685850757.224252,933.21484375,11656.71875
python,1685850767.2833266,933.21484375,11656.71875
python,1685850777.3407583,933.21484375,11656.71875
python,1685850787.398912,966.3015625,11691.243359375
python,1685850797.5015907,924.492578125,11673.425
python,1685850807.6554925,924.797265625,11679.828125
python,1685850817.727719,926.0921875,11692.634375
python,1685850827.7945352,926.2015625,11691.833984375
python,1685850837.8552728,926.23828125,11698.233984375
python,1685850847.917832,926.055859375,11686.23125
python,1685850857.9865978,926.215234375,11687.031640625
python,1685850868.124806,926.75546875,11705.434375
python,1685850878.1963718,926.223046875,11689.4328125
python,1685850888.307449,928.33984375,11711.033984375
python,1685850898.3757539,928.28515625,11699.834765625
python,1685850908.4427767,928.01875,11655.016015625
python,1685850918.5021834,928.0,11647.8125
python,1685850928.5610254,928.0,11647.8125
python,1685850938.615394,928.0,11647.8125
python,1685850948.6699893,928.0,11647.8125
python,1685850958.73132,928.0,11647.8125
python,1685850968.78622,928.0,11647.8125
python,1685850978.84121,928.0,11647.8125
python,1685850988.8993607,963.0625,11682.96875
python,1685850998.9516087,1013.1296875,11732.957421875
python,1685851009.006482,1042.341015625,11762.0546875
python,1685851019.068609,954.663671875,11694.918359375
python,1685851029.2409248,926.79765625,11675.04453125
python,1685851039.2977345,928.846875,11695.048046875
python,1685851049.3677573,927.9625,11690.251953125
python,1685851059.4387698,927.926953125,11683.0484375
python,1685851069.5527124,928.097265625,11683.848828125
python,1685851079.6229346,928.046875,11687.85078125
python,1685851089.6927395,928.95078125,11717.452734375
python,1685851099.7608235,928.49765625,11695.8484375
python,1685851109.8305428,928.014453125,11691.852734375
python,1685851119.899069,928.0859375,11689.4515625
python,1685851129.9618356,928.02734375,11684.64921875
python,1685851140.0197322,927.956640625,11676.6453125
python,1685851150.087596,927.906640625,11684.64921875
python,1685851160.280786,928.541796875,11699.053125
python,1685851170.350388,928.169921875,11699.853515625
python,1685851180.455187,928.066796875,11694.25078125
python,1685851190.5747344,927.974609375,11688.651171875
python,1685851200.6427903,927.847265625,11662.23828125
python,1685851210.7006888,927.78515625,11646.23046875
python,1685851220.7572854,927.78515625,11646.23046875
python,1685851230.8145869,927.78515625,11646.23046875
python,1685851240.874741,927.78515625,11646.23046875
python,1685851250.9332845,927.78515625,11646.23046875
python,1685851260.990694,927.78515625,11646.23046875
python,1685851271.0492256,927.78515625,11646.23046875
python,1685851281.1086602,927.78515625,11646.23046875
python,1685851291.1688666,930.6984375,11649.7765625
python,1685851301.2250268,968.88046875,11687.42109375
python,1685851311.2821693,977.64296875,11697.721484375
python,1685851321.3387778,1094.79140625,11813.1953125
python,1685851331.3988535,1094.98828125,11813.1953125
python,1685851341.4566395,1051.577734375,11779.269140625
python,1685851351.553636,972.03515625,11721.254296875
python,1685851361.6569624,972.03671875,11734.8578125
python,1685851371.7678351,971.775,11733.835546875
python,1685851381.8263648,971.70546875,11729.008203125
python,1685851391.8984506,971.898046875,11734.6109375
python,1685851401.959219,972.240234375,11757.809765625
python,1685851412.0735602,971.77890625,11733.01015625
python,1685851422.149618,972.344921875,11749.01171875
python,1685851432.2624185,971.910546875,11733.810546875
python,1685851442.380686,971.8421875,11741.811328125
python,1685851452.446246,971.798828125,11732.209765625
python,1685851462.5044208,971.80390625,11730.708984375
python,1685851472.5765235,972.019921875,11735.661328125
python,1685851482.6909864,972.122265625,11733.26015625
python,1685851492.8130407,972.11015625,11737.262109375
python,1685851502.932961,972.637109375,11750.8625
python,1685851512.994038,971.909375,11694.84140625
python,1685851523.0543177,971.89453125,11690.0390625
python,1685851533.1142023,971.89453125,11690.0390625
python,1685851543.1703615,971.89453125,11690.0390625
python,1685851553.2258332,971.89453125,11690.0390625
python,1685851563.284179,971.89453125,11690.0390625
python,1685851573.3426948,971.89453125,11690.0390625
python,1685851583.4040804,971.89453125,11690.0390625
python,1685851593.4622674,971.89453125,11690.0390625
python,1685851603.5202346,971.89453125,11690.0390625
python,1685851613.5777547,971.89453125,11690.0390625
python,1685851623.6357424,971.89453125,11690.0390625
python,1685851633.6942632,1040.26640625,11758.400390625
python,1685851643.752523,1025.202734375,11743.77578125
python,1685851653.8099756,1182.33125,11906.7265625
python,1685851663.8667886,1188.6265625,11906.7265625
python,1685851673.922909,1150.53125,11868.61328125
python,1685851683.981648,1112.314453125,11846.330078125
python,1685851694.090727,975.452734375,11725.35546875
python,1685851704.269961,975.418359375,11729.357421875
python,1685851714.3396966,975.616796875,11750.96171875
python,1685851724.4090152,975.562109375,11738.16171875
python,1685851734.4720762,975.451171875,11734.96015625
python,1685851744.589778,975.385546875,11730.958203125
python,1685851754.6695862,975.4328125,11735.760546875
python,1685851764.753849,976.243359375,11760.56328125
python,1685851774.813283,975.376171875,11732.558984375
python,1685851784.8829262,975.493359375,11734.159765625
python,1685851794.9537568,975.496875,11737.361328125
python,1685851805.0246654,975.43125,11735.760546875
python,1685851815.089571,975.281640625,11715.75078125
python,1685851825.148416,975.1796875,11693.33984375
python,1685851835.2025685,975.1796875,11693.33984375
python,1685851845.2631218,975.1796875,11693.33984375
python,1685851855.3211844,975.1796875,11693.33984375
python,1685851865.374552,975.1796875,11693.33984375
python,1685851875.431288,975.1796875,11693.33984375
python,1685851885.4848015,975.1796875,11693.33984375
python,1685851895.5391989,975.1796875,11693.33984375
python,1685851905.5947576,975.1796875,11693.33984375
python,1685851915.6511931,975.1796875,11693.33984375
python,1685851925.7038972,975.1796875,11693.33984375
python,1685851935.7597947,975.394140625,11693.33984375
python,1685851945.814013,1010.347265625,11728.49609375
python,1685851955.869259,1038.43515625,11758.0640625
python,1685851965.9225237,1180.3203125,11898.421875
python,1685851975.9757097,1154.78046875,11872.787890625
python,1685851986.0327554,1250.0546875,11968.01171875
python,1685851996.0906768,1255.0796875,11973.07421875
python,1685852006.148039,1234.25859375,11952.278125
python,1685852016.204618,1241.7515625,11980.336328125
python,1685852026.291554,991.01328125,11740.062890625
python,1685852036.3567061,990.99453125,11744.06484375
python,1685852046.4308712,990.943359375,11755.2703125
python,1685852056.5136027,990.887890625,11752.869140625
python,1685852066.6906388,992.1484375,11767.269921875
python,1685852076.7633462,991.032421875,11753.66953125
python,1685852086.8820138,990.969140625,11753.66953125
python,1685852096.9438434,990.9625,11748.9421875
python,1685852107.0689178,990.91015625,11752.869140625
python,1685852117.1824756,991.074609375,11752.06875
python,1685852127.2568474,991.01953125,11753.66953125
python,1685852137.374103,990.966015625,11752.869140625
python,1685852147.435085,990.939453125,11751.268359375
python,1685852157.5566788,991.118359375,11752.869140625
python,1685852167.625248,991.6625,11761.6703125
python,1685852177.6955671,991.048828125,11751.268359375
python,1685852187.7567267,990.99453125,11749.667578125
python,1685852197.8300292,990.9609375,11736.861328125
python,1685852207.8859992,990.859375,11708.84765625
python,1685852217.9421303,990.859375,11708.84765625
python,1685852228.0029843,990.859375,11708.84765625
python,1685852238.0620346,990.859375,11708.84765625
python,1685852248.120873,990.859375,11708.84765625
python,1685852258.1763797,990.859375,11708.84765625
python,1685852268.2319102,990.859375,11708.84765625
python,1685852278.2904837,990.859375,11708.84765625
python,1685852288.3479006,990.859375,11708.84765625
python,1685852298.4118075,990.859375,11708.84765625
python,1685852308.4709406,990.859375,11708.84765625
python,1685852318.528119,990.859375,11708.84765625
python,1685852328.584648,990.859375,11708.84765625
python,1685852338.6407933,992.5609375,11710.556640625
python,1685852348.6976726,1059.2421875,11777.2109375
python,1685852358.756166,1062.738671875,11780.629296875
python,1685852368.8147051,1161.8828125,11879.7578125
python,1685852378.8726141,1086.666015625,11804.556640625
python,1685852388.930872,1297.664453125,12015.54375
python,1685852398.9944475,1315.609375,12033.48828125
python,1685852409.051056,1318.815625,12036.66640625
python,1685852419.107583,1262.7734375,11980.62109375
python,1685852429.1648028,1372.70078125,12100.968359375
python,1685852439.2254257,1101.923046875,11847.837890625
python,1685852449.3358169,1101.94140625,11862.241796875
python,1685852459.4065742,1101.8875,11861.44453125
python,1685852469.5225155,1101.85234375,11864.64609375
python,1685852479.5793626,1102.034765625,11864.64609375
python,1685852489.6388135,1102.1703125,11863.0453125
python,1685852499.7023728,1102.156640625,11863.845703125
python,1685852509.7598908,1102.628125,11882.2453125
python,1685852519.8186855,1102.419921875,11871.843359375
python,1685852529.8957367,1101.985546875,11860.644140625
python,1685852539.9647744,1102.205078125,11863.0453125
python,1685852550.0420864,1102.900390625,11871.846484375
python,1685852560.1587088,1102.1078125,11859.043359375
python,1685852570.2313685,1102.02578125,11856.6421875
python,1685852580.351795,1102.078515625,11863.0453125
python,1685852590.420966,1102.213671875,11864.64609375
python,1685852600.4908342,1102.186328125,11862.244921875
python,1685852610.6047573,1102.12890625,11866.246875
python,1685852620.6777031,1102.0765625,11859.043359375
python,1685852630.7493372,1102.03203125,11863.0453125
python,1685852640.8170595,1101.928515625,11836.632421875
python,1685852650.8767462,1101.87109375,11819.82421875
python,1685852660.9328413,1101.87109375,11819.82421875
python,1685852670.9938447,1101.87109375,11819.82421875
python,1685852681.053413,1101.87109375,11819.82421875
python,1685852691.114565,1101.87109375,11819.82421875
python,1685852701.172803,1101.87109375,11819.82421875
python,1685852711.2337356,1101.87109375,11819.82421875
python,1685852721.2930698,1101.87109375,11819.82421875
python,1685852731.3490047,1101.87109375,11819.82421875
python,1685852741.4082892,1101.87109375,11819.82421875
python,1685852751.4656196,1101.87109375,11819.82421875
python,1685852761.5224113,1101.87109375,11819.82421875
python,1685852771.5809412,1101.87109375,11819.82421875
python,1685852781.639119,1101.87109375,11819.82421875
python,1685852791.69562,1101.87109375,11819.82421875
python,1685852801.7538383,1101.87109375,11819.82421875
python,1685852811.811053,1117.54609375,11835.45078125
python,1685852821.8670244,1113.794140625,11831.544140625
python,1685852831.9251978,1234.917578125,11952.646875
python,1685852841.98049,1180.232421875,11897.955078125
python,1685852852.0373058,1258.903125,11976.687109375
python,1685852862.0942535,1431.76953125,12149.625
python,1685852872.1525776,1431.79609375,12149.625
python,1685852882.2091243,1431.90234375,12149.625
python,1685852892.2671318,1367.44609375,12085.16875
python,1685852902.322638,1491.4765625,12218.47578125
python,1685852912.4321852,1147.348828125,11893.271484375
python,1685852922.540741,1147.61953125,11901.272265625
python,1685852932.6097558,1147.290625,11906.878125
python,1685852942.667691,1147.221875,11905.27734375
python,1685852952.7359169,1147.755859375,11931.680859375
python,1685852962.7954128,1147.523828125,11894.872265625
python,1685852972.90984,1147.511328125,11910.880078125
python,1685852982.9656842,1147.4234375,11902.07578125
python,1685852993.0378358,1147.648046875,11922.8796875
python,1685853003.0999734,1147.567578125,11906.077734375
python,1685853013.1594508,1147.503125,11903.6765625
python,1685853023.2305243,1147.44765625,11906.077734375
python,1685853033.2994025,1147.514453125,11902.876171875
python,1685853043.4151163,1147.583984375,11897.2734375
python,1685853053.4797423,1147.569921875,11910.0796875
python,1685853063.5372467,1148.35390625,11920.475390625
python,1685853073.6583412,1147.44609375,11911.68046875
python,1685853083.726663,1147.3,11875.662890625
python,1685853093.7846673,1147.26171875,11865.2578125
python,1685853103.839738,1147.26171875,11865.2578125
python,1685853113.89767,1147.26171875,11865.2578125
python,1685853123.9544022,1147.26171875,11865.2578125
python,1685853134.0134144,1147.26171875,11865.2578125
python,1685853144.0709713,1147.26171875,11865.2578125
python,1685853154.126646,1147.26171875,11865.2578125
python,1685853164.1821043,1147.26171875,11865.2578125
python,1685853174.236251,1147.26171875,11865.2578125
python,1685853184.292361,1147.26171875,11865.2578125
python,1685853194.3473687,1147.26171875,11865.2578125
python,1685853204.4017365,1147.26171875,11865.2578125
python,1685853214.4582644,1147.49375,11865.2578125
python,1685853224.5139265,1147.51953125,11865.2578125
python,1685853234.5698075,1147.51953125,11865.2578125
python,1685853244.6265118,1147.51953125,11865.2578125
python,1685853254.683285,1147.51953125,11865.2578125
python,1685853264.7403193,1178.19921875,11896.022265625
python,1685853274.7965224,1156.31640625,11874.04765625
python,1685853284.8534524,1213.37109375,11931.18125
python,1685853294.9098456,1323.3515625,12041.05078125
python,1685853304.965419,1281.416015625,12000.398828125
python,1685853315.0217583,1353.5234375,12071.261328125
python,1685853325.0754156,1510.12109375,12227.8203125
python,1685853335.1313832,1510.12109375,12227.8203125
python,1685853345.1867926,1510.12109375,12227.8203125
python,1685853355.2419484,1510.12109375,12227.8203125
python,1685853365.2963383,1488.13046875,12220.36171875
python,1685853375.3520415,1369.805078125,12103.3515625
python,1685853385.4133115,1132.46875,11882.35546875
python,1685853395.5144763,1132.4609375,11890.359375
python,1685853405.5837483,1132.426171875,11894.361328125
python,1685853415.6431665,1132.556640625,11893.5609375
python,1685853425.8028002,1132.97109375,11908.762109375
python,1685853435.8756008,1132.7609375,11895.16171875
python,1685853445.9656572,1132.696484375,11894.361328125
python,1685853456.0828364,1132.81015625,11895.33671875
python,1685853466.1500754,1132.855078125,11894.611328125
python,1685853476.2171524,1132.987890625,11897.0125
python,1685853486.2707596,1133.354296875,11898.61015625
python,1685853496.3405395,1132.945703125,11897.812890625
python,1685853506.4094276,1132.93671875,11902.612109375
python,1685853516.4783475,1132.96328125,11896.212109375
python,1685853526.5479836,1133.033203125,11893.8109375
python,1685853536.6154358,1132.9875,11894.611328125
python,1685853546.6727355,1132.903125,11891.409765625
python,1685853556.7417052,1132.870703125,11897.0125
python,1685853566.8109787,1132.925,11887.5578125
python,1685853576.8665864,1133.20703125,11851.33984375
python,1685853586.9213593,1133.4390625,11851.33984375
python,1685853596.977837,1133.46484375,11851.33984375
python,1685853607.0351245,1133.46484375,11851.33984375
python,1685853617.0910678,1133.46484375,11851.33984375
python,1685853627.1479583,1133.42265625,11851.11484375
python,1685853637.2037635,1133.41796875,11851.08984375
python,1685853647.2570918,1133.41796875,11851.08984375
python,1685853657.309585,1133.41796875,11851.08984375
python,1685853667.3755052,1133.41796875,11851.08984375
python,1685853677.43133,1133.41796875,11851.08984375
python,1685853687.4895542,1133.41796875,11851.08984375
python,1685853697.5452392,1133.41796875,11851.08984375
python,1685853707.6043825,1133.41796875,11851.08984375
python,1685853717.661608,1133.41796875,11851.08984375
python,1685853727.7185688,1133.41796875,11851.08984375
python,1685853737.7750182,1133.41796875,11851.08984375
python,1685853747.8306763,1133.41796875,11851.08984375
python,1685853757.889601,1140.713671875,11858.414453125
python,1685853767.9483175,1206.4078125,11924.3359375
python,1685853778.0042443,1206.5390625,11924.3359375
python,1685853788.0605574,1270.00859375,11987.81640625
python,1685853798.117034,1401.86328125,12119.66015625
python,1685853808.1743755,1288.3296875,12006.1265625
python,1685853818.2299023,1361.549609375,12079.367578125
python,1685853828.2865462,1560.55078125,12278.34765625
python,1685853838.3418124,1560.55078125,12278.34765625
python,1685853848.397397,1560.55078125,12278.34765625
python,1685853858.455734,1560.55078125,12278.34765625
python,1685853868.5135143,1520.26640625,12238.06328125
python,1685853878.5701163,1079.457421875,11810.18125
python,1685853888.6352768,1006.587109375,11774.8796875
python,1685853898.7067444,1005.523828125,11769.83671875
python,1685853908.7777925,1005.46328125,11767.435546875
python,1685853918.8526096,1005.223046875,11768.836328125
python,1685853928.9576817,1005.841015625,11772.78515625
python,1685853939.0278518,1005.29453125,11770.387109375
python,1685853949.0942874,1005.29453125,11773.585546875
python,1685853959.2146995,1005.15546875,11767.9859375
python,1685853969.2868664,1005.24296875,11767.185546875
python,1685853979.3587577,1005.276953125,11763.18359375
python,1685853989.430341,1005.226953125,11767.185546875
python,1685853999.49906,1005.37109375,11775.186328125
python,1685854009.6120825,1005.77890625,11775.186328125
python,1685854019.6850748,1005.291796875,11768.786328125
python,1685854029.8032737,1005.251953125,11769.58671875
python,1685854039.8737319,1005.190234375,11770.387109375
python,1685854049.9453216,1005.228125,11767.9859375
